opportunity_id,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k
MT_20210124,2021-01-31,2021-03-07,2021-03-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210131,2021-02-07,2021-03-14,2021-03-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210207,2021-02-14,2021-03-21,2021-04-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210214,2021-02-21,2021-03-28,2021-04-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210221,2021-02-28,2021-04-04,2021-04-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210228,2021-03-07,2021-04-11,2021-04-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210307,2021-03-14,2021-04-18,2021-05-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210314,2021-03-21,2021-04-25,2021-05-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210321,2021-03-28,2021-05-02,2021-05-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210328,2021-04-04,2021-05-09,2021-05-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210404,2021-04-11,2021-05-16,2021-05-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210411,2021-04-18,2021-05-23,2021-06-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210418,2021-04-25,2021-05-30,2021-06-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210425,2021-05-02,2021-06-06,2021-06-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210502,2021-05-09,2021-06-13,2021-06-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210509,2021-05-16,2021-06-20,2021-07-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210516,2021-05-23,2021-06-27,2021-07-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210523,2021-05-30,2021-07-04,2021-07-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210530,2021-06-06,2021-07-11,2021-07-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210606,2021-06-13,2021-07-18,2021-08-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210613,2021-06-20,2021-07-25,2021-08-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210620,2021-06-27,2021-08-01,2021-08-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210627,2021-07-04,2021-08-08,2021-08-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211017,2021-10-24,2021-11-28,2021-12-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211024,2021-10-31,2021-12-05,2021-12-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211031,2021-11-07,2021-12-12,2021-12-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211107,2021-11-14,2021-12-19,2022-01-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211114,2021-11-21,2021-12-26,2022-01-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211121,2021-11-28,2022-01-02,2022-01-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211128,2021-12-05,2022-01-09,2022-01-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211205,2021-12-12,2022-01-16,2022-01-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211212,2021-12-19,2022-01-23,2022-02-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211219,2021-12-26,2022-01-30,2022-02-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20211226,2022-01-02,2022-02-06,2022-02-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220102,2022-01-09,2022-02-13,2022-02-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220109,2022-01-16,2022-02-20,2022-03-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220116,2022-01-23,2022-02-27,2022-03-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220123,2022-01-30,2022-03-06,2022-03-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220130,2022-02-06,2022-03-13,2022-03-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220206,2022-02-13,2022-03-20,2022-04-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220213,2022-02-20,2022-03-27,2022-04-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220220,2022-02-27,2022-04-03,2022-04-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220227,2022-03-06,2022-04-10,2022-04-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220306,2022-03-13,2022-04-17,2022-05-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220313,2022-03-20,2022-04-24,2022-05-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220320,2022-03-27,2022-05-01,2022-05-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220327,2022-04-03,2022-05-08,2022-05-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220403,2022-04-10,2022-05-15,2022-05-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220410,2022-04-17,2022-05-22,2022-06-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220417,2022-04-24,2022-05-29,2022-06-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220424,2022-05-01,2022-06-05,2022-06-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220501,2022-05-08,2022-06-12,2022-06-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220508,2022-05-15,2022-06-19,2022-07-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220515,2022-05-22,2022-06-26,2022-07-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220522,2022-05-29,2022-07-03,2022-07-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220529,2022-06-05,2022-07-10,2022-07-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220619,2022-06-26,2022-07-31,2022-08-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220626,2022-07-03,2022-08-07,2022-08-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220703,2022-07-10,2022-08-14,2022-08-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220710,2022-07-17,2022-08-21,2022-09-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220717,2022-07-24,2022-08-28,2022-09-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220828,2022-09-04,2022-10-09,2022-10-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220904,2022-09-11,2022-10-16,2022-10-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220911,2022-09-18,2022-10-23,2022-11-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20220918,2022-09-25,2022-10-30,2022-11-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221002,2022-10-09,2022-11-13,2022-11-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221009,2022-10-16,2022-11-20,2022-12-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221016,2022-10-23,2022-11-27,2022-12-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221023,2022-10-30,2022-12-04,2022-12-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221030,2022-11-06,2022-12-11,2022-12-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221106,2022-11-13,2022-12-18,2023-01-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221113,2022-11-20,2022-12-25,2023-01-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221120,2022-11-27,2023-01-01,2023-01-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221127,2022-12-04,2023-01-08,2023-01-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221204,2022-12-11,2023-01-15,2023-01-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221211,2022-12-18,2023-01-22,2023-02-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221218,2022-12-25,2023-01-29,2023-02-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20221225,2023-01-01,2023-02-05,2023-02-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230101,2023-01-08,2023-02-12,2023-02-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230108,2023-01-15,2023-02-19,2023-03-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230115,2023-01-22,2023-02-26,2023-03-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230122,2023-01-29,2023-03-05,2023-03-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230129,2023-02-05,2023-03-12,2023-03-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230212,2023-02-19,2023-03-26,2023-04-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230219,2023-02-26,2023-04-02,2023-04-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230226,2023-03-05,2023-04-09,2023-04-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230305,2023-03-12,2023-04-16,2023-04-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230312,2023-03-19,2023-04-23,2023-05-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230319,2023-03-26,2023-04-30,2023-05-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230326,2023-04-02,2023-05-07,2023-05-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230402,2023-04-09,2023-05-14,2023-05-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230409,2023-04-16,2023-05-21,2023-06-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230416,2023-04-23,2023-05-28,2023-06-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230423,2023-04-30,2023-06-04,2023-06-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230430,2023-05-07,2023-06-11,2023-06-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230507,2023-05-14,2023-06-18,2023-07-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230514,2023-05-21,2023-06-25,2023-07-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230521,2023-05-28,2023-07-02,2023-07-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230528,2023-06-04,2023-07-09,2023-07-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230604,2023-06-11,2023-07-16,2023-07-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230611,2023-06-18,2023-07-23,2023-08-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230625,2023-07-02,2023-08-06,2023-08-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230702,2023-07-09,2023-08-13,2023-08-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20230709,2023-07-16,2023-08-20,2023-09-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20231203,2023-12-10,2024-01-14,2024-01-28,TRUE,TRUE,TRUE,1,MT_wave_13,2024-01-07,2024-10-06,4.164370458958377,2.9539918874472675,6.138342002533675,506.9597818
MT_20231217,2023-12-24,2024-01-28,2024-02-11,TRUE,TRUE,TRUE,1,MT_wave_13,2024-01-07,2024-10-06,4.164370458958377,2.9539918874472675,6.138342002533675,506.9597818
MT_20231224,2023-12-31,2024-02-04,2024-02-18,TRUE,TRUE,TRUE,1,MT_wave_13,2024-01-07,2024-10-06,4.164370458958377,2.9539918874472675,6.138342002533675,506.9597818
MT_20231231,2024-01-07,2024-02-11,2024-02-25,TRUE,TRUE,TRUE,1,MT_wave_13,2024-01-07,2024-10-06,4.164370458958377,2.9539918874472675,6.138342002533675,506.9597818
MT_20240107,2024-01-14,2024-02-18,2024-03-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240114,2024-01-21,2024-02-25,2024-03-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240121,2024-01-28,2024-03-03,2024-03-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240128,2024-02-04,2024-03-10,2024-03-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240204,2024-02-11,2024-03-17,2024-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240211,2024-02-18,2024-03-24,2024-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240218,2024-02-25,2024-03-31,2024-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240225,2024-03-03,2024-04-07,2024-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240303,2024-03-10,2024-04-14,2024-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240310,2024-03-17,2024-04-21,2024-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240317,2024-03-24,2024-04-28,2024-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240324,2024-03-31,2024-05-05,2024-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240331,2024-04-07,2024-05-12,2024-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240407,2024-04-14,2024-05-19,2024-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240414,2024-04-21,2024-05-26,2024-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240421,2024-04-28,2024-06-02,2024-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240428,2024-05-05,2024-06-09,2024-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240505,2024-05-12,2024-06-16,2024-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240512,2024-05-19,2024-06-23,2024-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240519,2024-05-26,2024-06-30,2024-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240526,2024-06-02,2024-07-07,2024-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20240602,2024-06-09,2024-07-14,2024-07-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20241027,2024-11-03,2024-12-08,2024-12-22,TRUE,TRUE,TRUE,1,MT_wave_14,2024-12-01,2025-12-28,2.682665377483171,1.8960105261756035,3.93450242144236,1216.435132
MT_20241103,2024-11-10,2024-12-15,2024-12-29,TRUE,TRUE,TRUE,1,MT_wave_14,2024-12-01,2025-12-28,2.682665377483171,1.8960105261756035,3.93450242144236,1216.435132
MT_20241110,2024-11-17,2024-12-22,2025-01-05,TRUE,TRUE,TRUE,1,MT_wave_14,2024-12-01,2025-12-28,2.682665377483171,1.8960105261756035,3.93450242144236,1216.435132
MT_20241117,2024-11-24,2024-12-29,2025-01-12,TRUE,TRUE,TRUE,1,MT_wave_14,2024-12-01,2025-12-28,2.682665377483171,1.8960105261756035,3.93450242144236,1216.435132
MT_20241124,2024-12-01,2025-01-05,2025-01-19,TRUE,TRUE,TRUE,1,MT_wave_14,2024-12-01,2025-12-28,2.682665377483171,1.8960105261756035,3.93450242144236,1216.435132
MT_20241201,2024-12-08,2025-01-12,2025-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20241208,2024-12-15,2025-01-19,2025-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20241215,2024-12-22,2025-01-26,2025-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20241222,2024-12-29,2025-02-02,2025-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20241229,2025-01-05,2025-02-09,2025-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250105,2025-01-12,2025-02-16,2025-03-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250112,2025-01-19,2025-02-23,2025-03-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250119,2025-01-26,2025-03-02,2025-03-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250126,2025-02-02,2025-03-09,2025-03-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250202,2025-02-09,2025-03-16,2025-03-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250209,2025-02-16,2025-03-23,2025-04-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250216,2025-02-23,2025-03-30,2025-04-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250223,2025-03-02,2025-04-06,2025-04-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250302,2025-03-09,2025-04-13,2025-04-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250309,2025-03-16,2025-04-20,2025-05-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250316,2025-03-23,2025-04-27,2025-05-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250323,2025-03-30,2025-05-04,2025-05-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250330,2025-04-06,2025-05-11,2025-05-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250406,2025-04-13,2025-05-18,2025-06-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250413,2025-04-20,2025-05-25,2025-06-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250420,2025-04-27,2025-06-01,2025-06-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250427,2025-05-04,2025-06-08,2025-06-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250504,2025-05-11,2025-06-15,2025-06-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250511,2025-05-18,2025-06-22,2025-07-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250518,2025-05-25,2025-06-29,2025-07-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250525,2025-06-01,2025-07-06,2025-07-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250601,2025-06-08,2025-07-13,2025-07-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250608,2025-06-15,2025-07-20,2025-08-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250615,2025-06-22,2025-07-27,2025-08-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250622,2025-06-29,2025-08-03,2025-08-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250629,2025-07-06,2025-08-10,2025-08-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250706,2025-07-13,2025-08-17,2025-08-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250713,2025-07-20,2025-08-24,2025-09-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250720,2025-07-27,2025-08-31,2025-09-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250727,2025-08-03,2025-09-07,2025-09-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20250803,2025-08-10,2025-09-14,2025-09-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20251019,2025-10-26,2025-11-30,2025-12-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20251026,2025-11-02,2025-12-07,2025-12-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20251102,2025-11-09,2025-12-14,2025-12-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20251109,2025-11-16,2025-12-21,2026-01-04,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251116,2025-11-23,2025-12-28,2026-01-11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251123,2025-11-30,2026-01-04,2026-01-18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251130,2025-12-07,2026-01-11,2026-01-25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251207,2025-12-14,2026-01-18,2026-02-01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251214,2025-12-21,2026-01-25,2026-02-08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251221,2025-12-28,2026-02-01,2026-02-15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20251228,2026-01-04,2026-02-08,2026-02-22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
RJ_20161023,2016-10-30,2016-12-04,2016-12-18,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161030,2016-11-06,2016-12-11,2016-12-25,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161106,2016-11-13,2016-12-18,2017-01-01,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161113,2016-11-20,2016-12-25,2017-01-08,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161120,2016-11-27,2017-01-01,2017-01-15,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161127,2016-12-04,2017-01-08,2017-01-22,TRUE,TRUE,TRUE,1,RJ_wave_05,2016-12-04,2017-10-29,2.8136932364933,1.9813716899667455,4.151052820508581,21.78432427
RJ_20161204,2016-12-11,2017-01-15,2017-01-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20161211,2016-12-18,2017-01-22,2017-02-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20161218,2016-12-25,2017-01-29,2017-02-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20161225,2017-01-01,2017-02-05,2017-02-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170101,2017-01-08,2017-02-12,2017-02-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170108,2017-01-15,2017-02-19,2017-03-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170115,2017-01-22,2017-02-26,2017-03-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170122,2017-01-29,2017-03-05,2017-03-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170129,2017-02-05,2017-03-12,2017-03-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170205,2017-02-12,2017-03-19,2017-04-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170212,2017-02-19,2017-03-26,2017-04-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170219,2017-02-26,2017-04-02,2017-04-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170226,2017-03-05,2017-04-09,2017-04-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170305,2017-03-12,2017-04-16,2017-04-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170312,2017-03-19,2017-04-23,2017-05-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
RJ_20170319,2017-03-26,2017-04-30,2017-05-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
