week,week_start,calendar_year,entrants_total,entrants_susceptible,doses,effective,birth_cohort
1156,2037-02-22,2037,1919.864213953158,1858.8426237053395,1727.8777925578422,1338.3666890678446,2025
1157,2037-03-01,2037,1919.4320577100245,1859.145687105981,1727.4888519390222,1338.5848947163065,2025
1158,2037-03-08,2037,1919.002245416296,1859.4488621709215,1727.1020208746666,1338.8031807630637,2025
1159,2037-03-15,2037,1918.5747719826404,1859.7520220414144,1726.7172947843765,1339.0214558698185,2025
1160,2037-03-22,2037,1918.1496322469964,1860.0552599265516,1726.3346690222968,1339.2397871471173,2025
1161,2037-03-29,2037,1917.7268209755764,1860.3584190187578,1725.9541388780187,1339.4580616935057,2025
1162,2037-04-05,2037,1917.306332863863,1860.6615253592008,1725.5756995774766,1339.6762982586247,2025
1163,2037-04-12,2037,1916.888162537606,1860.964396093457,1725.1993462838454,1339.8943651872892,2025
1164,2037-04-19,2037,1916.4723045538137,1861.2670830972459,1724.8250740984324,1340.1122998300173,2025
1165,2037-04-26,2037,1916.0587534017448,1861.5694370437707,1724.4528780615703,1340.3299946715151,2025
1166,2037-05-03,2037,1915.647503503891,1861.8714461149164,1724.082753153502,1340.54744120274,2025
1167,2037-05-10,2037,1915.2385492169642,1862.1730224254215,1723.714694295268,1340.7645761463036,2025
1168,2037-05-17,2037,1914.831884832873,1862.474197134325,1723.3486963495857,1340.9814219367142,2025
1169,2037-05-24,2037,1914.427504579699,1862.7747204373773,1722.984754121729,1341.1977987149119,2025
1170,2037-05-31,2037,1914.0254026226721,1863.074625247667,1722.622862360405,1341.4137301783203,2025
1171,2037-06-07,2037,1913.6255730651358,1863.3738555839218,1722.2630157586223,1341.6291760204238,2025
1172,2037-06-14,2037,1913.2280099495172,1863.672363192287,1721.9052089545655,1341.844101498447,2025
1173,2037-06-21,2037,1912.8327072582845,1863.9701317594358,1721.549436532456,1342.058494866794,2025
1174,2037-06-28,2037,1912.4396589149078,1864.267158709324,1721.195693023417,1342.2723542707133,2025
1175,2037-07-05,2037,1912.0488587848115,1864.5633749490967,1720.8439729063305,1342.4856299633498,2025
1176,2037-07-12,2037,1911.660300676326,1864.858764257899,1720.4942706086933,1342.6983102656875,2025
1177,2037-07-19,2037,1911.2739783416323,1865.1533253149605,1720.146580507469,1342.9103942267718,2025
1178,2037-07-26,2037,1910.8898854777062,1865.447010739217,1719.8008969299356,1343.1218477322363,2025
1179,2037-08-02,2037,1910.5080157272546,1865.7397704540158,1719.457214154529,1343.3326347268915,2025
1180,2037-08-09,2037,1910.12836267965,1866.0316023590344,1719.115526411685,1343.5427536985048,2025
1181,2037-08-16,2037,1909.7509198718615,1866.3224743111732,1718.7758278846754,1343.7521815040448,2025
1182,2037-08-23,2037,1909.3756807893787,1866.6123576483558,1718.438112710441,1343.9608975068163,2025
1183,2037-08-30,2037,1909.0026388671329,1866.9012223053555,1718.1023749804197,1344.168880059856,2025
1184,2037-09-06,2037,1908.6317874904141,1867.1890695763975,1717.7686087413726,1344.3761300950064,2025
1185,2037-09-13,2037,1908.2631199957848,1867.4758433912446,1717.4368079962064,1344.5826072416962,2025
1186,2037-09-20,2037,1907.896629671986,1867.7614975649071,1717.1069667047873,1344.7882782467334,2025
1187,2037-09-27,2037,1907.5323097608396,1868.045870888276,1716.7790787847557,1344.993027039559,2025
1188,2037-10-04,2037,1907.1701534581487,1868.3290009333466,1716.4531381123338,1345.1968806720097,2025
1189,2037-10-11,2037,1906.8101539145919,1868.610790896262,1716.1291385231327,1345.3997694453087,2025
1190,2037-10-18,2037,1906.4523042366097,1868.8910119692177,1715.8070738129488,1345.601528617837,2025
1191,2037-10-25,2037,1906.0965974872918,1869.1696796168872,1715.4869377385626,1345.802169324159,2025
1192,2037-11-01,2037,1905.743026687254,1869.4466394920898,1715.1687240185288,1346.0015804343047,2025
1193,2037-11-08,2037,1905.3915848155143,1869.7218014012492,1714.852426333963,1346.1996970088996,2025
1194,2037-11-15,2037,1905.0422648103622,1869.995099450319,1714.5380383293261,1346.3964716042299,2025
1195,2037-11-22,2037,1904.6950595702215,1870.2665834194931,1714.2255536131993,1346.5919400620353,2025
1196,2037-11-29,2037,1904.349961954512,1870.5360170345557,1713.9149657590608,1346.7859322648803,2025
1197,2037-12-06,2037,1904.0069647845032,1870.803503348611,1713.606268306053,1346.978522411,2025
1198,2037-12-13,2037,1903.6660608441605,1871.0690375875447,1713.2994547597445,1347.1697070630323,2025
1199,2037-12-20,2037,1903.329670461537,1871.3340698312147,1712.9967034153833,1347.3605302784747,2025
1200,2037-12-27,2037,1902.9929312870531,1871.5960061633161,1712.6936381583478,1347.5491244375878,2025
1201,2038-01-03,2038,1902.6582635066477,1871.8565207761128,1712.3924371559829,1347.7366949588013,2026
1202,2038-01-10,2038,1902.3256597623279,1872.1157612546842,1712.093093786095,1347.9233481033727,2026
1203,2038-01-17,2038,1901.9951126629935,1872.374146365209,1711.795601396694,1348.1093853829507,2026
1204,2038-01-24,2038,1901.6666147852563,1872.6318399926706,1711.4999533067307,1348.294924794723,2026
1205,2038-01-31,2038,1901.340158674247,1872.8890269755966,1711.2061428068223,1348.4800994224297,2026
1206,2038-02-07,2038,1901.015736844424,1873.1458913634985,1710.9141631599816,1348.665041781719,2026
1207,2038-02-14,2038,1900.6933417803698,1873.4026146293209,1710.6240076023328,1348.8498825331112,2026
1208,2038-02-21,2038,1900.3729659375879,1873.659190134643,1710.335669343829,1349.0346168969431,2026
1209,2038-02-28,2038,1900.0546017432882,1873.9158941040337,1710.0491415689594,1349.2194437549044,2026
1210,2038-03-07,2038,1899.7382415971713,1874.1726166509136,1709.764417437454,1349.4042839886579,2026
1211,2038-03-14,2038,1899.423877872204,1874.4294335195916,1709.4814900849835,1349.589192134106,2026
1212,2038-03-21,2038,1899.1115029153916,1874.6862130562497,1709.2003526238525,1349.7740734005,2026
1213,2038-03-28,2038,1898.8011090485422,1874.9429736866211,1708.920998143688,1349.9589410543674,2026
1214,2038-04-04,2038,1898.4926885690265,1875.199561899802,1708.643419712124,1350.1436845678575,2026
1215,2038-04-11,2038,1898.186233750531,1875.4560219063646,1708.367610375478,1350.3283357725827,2026
1216,2038-04-18,2038,1897.881736843807,1875.7122266426793,1708.0935631594264,1350.5128031827292,2026
1217,2038-04-25,2038,1897.5791900774107,1875.9681669318306,1707.8212710696696,1350.6970801909183,2026
1218,2038-05-02,2038,1897.2785856584403,1876.2237668242158,1707.5507270925964,1350.8811121134356,2026
1219,2038-05-09,2038,1896.9799157732682,1876.479053234849,1707.2819241959414,1351.0649183290914,2026
1220,2038-05-16,2038,1896.683172588261,1876.7338167485386,1707.0148553294348,1351.248348058948,2026
1221,2038-05-23,2038,1896.3883482505023,1876.9880881363665,1706.749513425452,1351.431423458184,2026
1222,2038-05-30,2038,1896.0954348885025,1877.2418161357818,1706.4858913996522,1351.614107617763,2026
1223,2038-06-06,2038,1895.8044246129073,1877.4949629374444,1706.2239821516166,1351.7963733149602,2026
1224,2038-06-13,2038,1895.5153095171966,1877.7475139368455,1705.963778565477,1351.978210034529,2026
1225,2038-06-20,2038,1895.2280816783825,1877.9994682128315,1705.7052735105442,1352.159617113239,2026
1226,2038-06-27,2038,1894.9427331576953,1878.250766916623,1705.4484598419258,1352.3405521799687,2026
1227,2038-07-04,2038,1894.6592560012689,1878.5013964074287,1705.193330401142,1352.5210054133488,2026
1228,2038-07-11,2038,1894.3776422408157,1878.7513550734589,1704.9398780167342,1352.7009756528905,2026
1229,2038-07-18,2038,1894.097883894301,1879.0006026551716,1704.688095504871,1352.8804339117237,2026
1230,2038-07-25,2038,1893.8199729666062,1879.2490962030695,1704.4379756699457,1353.0593492662101,2026
1231,2038-08-01,2038,1893.5439014501897,1879.4968352710493,1704.1895113051708,1353.2377213951556,2026
1232,2038-08-08,2038,1893.2696613257406,1879.743790332302,1703.9426951931666,1353.4155290392575,2026
1233,2038-08-15,2038,1892.9972445628252,1879.9899373140208,1703.6975201065427,1353.5927548660952,2026
1234,2038-08-22,2038,1892.7266431205305,1880.235250111612,1703.4539788084776,1353.7693800803609,2026
1235,2038-08-29,2038,1892.4578489481003,1880.479728690242,1703.2120640532903,1353.9454046569742,2026
1236,2038-09-05,2038,1892.1908539855647,1880.7233232945675,1702.9717685870082,1354.1207927720889,2026
1237,2038-09-12,2038,1891.925650164365,1880.965990746894,1702.7330851479285,1354.2955133377639,2026
1238,2038-09-19,2038,1891.6622294079714,1881.2075903242667,1702.4960064671743,1354.4694650334723,2026
1239,2038-09-26,2038,1891.4005836324968,1881.4481536519725,1702.2605252692472,1354.6426706294203,2026
1240,2038-10-03,2038,1891.1407047473026,1881.6875954955312,1702.0266342725724,1354.8150687567827,2026
1241,2038-10-10,2038,1890.8825846556,1881.9257140729878,1701.7943261900402,1354.9865141325513,2026
1242,2038-10-17,2038,1890.626215255045,1882.1625215795605,1701.5635937295406,1355.1570155372838,2026
1243,2038-10-24,2038,1890.3715884383266,1882.3978833759907,1701.334429594494,1355.3264760307134,2026
1244,2038-10-31,2038,1890.118696093751,1882.6317194351652,1701.106826484376,1355.4948379933192,2026
1245,2038-11-07,2038,1889.8675301058188,1882.8639714380101,1700.880777095237,1355.6620594353674,2026
1246,2038-11-14,2038,1889.6180823557952,1883.094686674667,1700.6562741202158,1355.8281744057604,2026
1247,2038-11-21,2038,1889.370344722277,1883.3236554971684,1700.4333102500493,1355.9930319579614,2026
1248,2038-11-28,2038,1889.124309081752,1883.5509728620932,1700.211878173577,1356.1567004607073,2026
1249,2038-12-05,2038,1888.8799673091507,1883.776634845183,1699.9919705782356,1356.319177088532,2026
1250,2038-12-12,2038,1888.6373112783967,1884.0006694701701,1699.773580150557,1356.4804820185227,2026
1251,2038-12-19,2038,1888.3987604434901,1884.2247099047104,1699.558884399141,1356.6417911313915,2026
1252,2038-12-26,2038,1888.1594516164903,1884.4461563313791,1699.3435064548412,1356.801232558593,2026
1253,2039-01-02,2039,1887.9218041803608,1884.6665504201274,1699.1296237623249,1356.9599163024918,2027
1254,2039-01-09,2039,1887.6858100092163,1884.8862589804917,1698.9172290082947,1357.1181064659543,2027
1255,2039-01-16,2039,1887.451460978843,1885.1054273783645,1698.7063148809586,1357.2759077124226,2027
1256,2039-01-23,2039,1887.218748967213,1885.3242137133564,1698.4968740704917,1357.4334338736167,2027
1257,2039-01-30,2039,1886.9876658549886,1885.542779567304,1698.2888992694898,1357.590801288459,2027
1258,2039-02-06,2039,1886.7582035260248,1885.761280055837,1698.0823831734224,1357.7481216402027,2027
1259,2039-02-13,2039,1886.5303538678588,1885.9797079992254,1697.877318481073,1357.9053897594424,2027
1260,2039-02-20,2039,1886.3041087722038,1886.1982995084957,1697.6736978949834,1358.062775646117,2027
1261,2039-02-27,2039,1886.0794601354278,1886.4169587971248,1697.471514121885,1358.22021033393,2027
1262,2039-03-06,2039,1885.856399859032,1886.635746575703,1697.270759873129,1358.3777375345064,2027
1263,2039-03-13,2039,1885.6349198501212,1886.8545470186305,1697.0714278651092,1358.535273853414,2027
1264,2039-03-20,2039,1885.4150120218683,1887.0733739868674,1696.8735108196815,1358.6928292705447,2027
1265,2039-03-27,2039,1885.196668293974,1887.2920908858684,1696.6770014645765,1358.8503054378255,2027
1266,2039-04-03,2039,1884.9798805931207,1887.5107333939493,1696.4818925338086,1359.0077280436437,2027
1267,2039-04-10,2039,1884.7646408534204,1887.7291925758225,1696.2881767680783,1359.1650186545924,2027
1268,2039-04-17,2039,1884.5509410168559,1887.9474563666413,1696.0958469151703,1359.322168583982,2027
1269,2039-04-24,2039,1884.3387730337192,1888.1654593156738,1695.9048957303473,1359.4791307072853,2027
1270,2039-05-01,2039,1884.1281288630394,1888.3832211783251,1695.7153159767354,1359.6359192483942,2027
1271,2039-05-08,2039,1883.9190004730108,1888.600560638209,1695.5271004257097,1359.7924036595105,2027
1272,2039-05-15,2039,1883.7113798414107,1888.8175012820768,1695.3402418572696,1359.9486009230955,2027
1273,2039-05-22,2039,1883.505258956014,1889.0340021218844,1695.1547330604126,1360.104481527757,2027
1274,2039-05-29,2039,1883.300629815002,1889.250024780627,1694.9705668335018,1360.2600178420516,2027
1275,2039-06-05,2039,1883.0974844273655,1889.4655585290336,1694.787735984629,1360.4152021409043,2027
1276,2039-06-12,2039,1882.895814813301,1889.6806012934112,1694.606233331971,1360.5700329312563,2027
1277,2039-06-19,2039,1882.6956130046058,1889.8951022507065,1694.4260517041453,1360.724473620509,2027
1278,2039-06-26,2039,1882.4968710450612,1890.1090479709003,1694.247183940555,1360.8785145390484,2027
1279,2039-07-03,2039,1882.299580990817,1890.322436855422,1694.0696228917354,1361.032154535904,2027
1280,2039-07-10,2039,1882.103734910766,1890.5352323776542,1693.8933614196894,1361.1853673119112,2027
1281,2039-07-17,2039,1881.9093248869149,1890.7473957220382,1693.7183923982234,1361.3381249198676,2027
1282,2039-07-24,2039,1881.7163430147511,1890.9589258784968,1693.5447087132761,1361.490426632518,2027
1283,2039-07-31,2039,1881.5247814036013,1891.1697977377414,1693.3723032632413,1361.642254371174,2027
1284,2039-08-07,2039,1881.334632176988,1891.379987414178,1693.2011689592891,1361.7935909382084,2027
1285,2039-08-14,2039,1881.1458874729794,1891.5894719138525,1693.0312987256816,1361.944419777974,2027
1286,2039-08-21,2039,1880.9585394445335,1891.7982511288767,1692.8626855000803,1362.0947408127913,2027
1287,2039-08-28,2039,1880.7725802598393,1892.0062788548803,1692.6953222338554,1362.244520775514,2027
1288,2039-09-04,2039,1880.5880021026503,1892.2135149095116,1692.5292018923853,1362.3937307348485,2027
1289,2039-09-11,2039,1880.4047971726145,1892.4198285652058,1692.364317455353,1362.5422765669482,2027
1290,2039-09-18,2039,1880.2229576856007,1892.6252496313316,1692.2006619170406,1362.690179734559,2027
1291,2039-09-25,2039,1880.042475874016,1892.8296996322013,1692.0382282866144,1362.837383735185,2027
1292,2039-10-02,2039,1879.8633439871212,1893.0329945011963,1691.877009588409,1362.9837560408614,2027
1293,2039-10-09,2039,1879.6855542913427,1893.235146255962,1691.7169988622084,1363.1293053042928,2027
1294,2039-10-16,2039,1879.5090990705737,1893.4360312485323,1691.5581891635163,1363.2739424989434,2027
1295,2039-10-23,2039,1879.333970626478,1893.6355785540843,1691.4005735638302,1363.4176165589408,2027
1296,2039-10-30,2039,1879.1601612787842,1893.8337352950714,1691.2441451509058,1363.5602894124515,2027
1297,2039-11-06,2039,1878.9876633655745,1894.0305448325064,1691.088897029017,1363.7019922794047,2027
1298,2039-11-13,2039,1878.8164692435712,1894.225819480514,1690.9348223192142,1363.8425900259704,2027
1299,2039-11-20,2039,1878.6465712884194,1894.4196451691403,1690.7819141595776,1363.9821445217813,2027
1300,2039-11-27,2039,1878.4779618949594,1894.612022315202,1690.6301657054635,1364.1206560669457,2027
1301,2039-12-04,2039,1878.310633477502,1894.8029763765524,1690.479570129752,1364.258142991118,2027
1302,2039-12-11,2039,1878.144578470092,1894.992708068854,1690.3301206230828,1364.394749809575,2027
1303,2039-12-18,2039,1877.982216907314,1895.1828321635462,1690.1839952165826,1364.5316391577535,2027
1304,2039-12-25,2039,1877.8186862019968,1895.3706538084484,1690.036817581797,1364.6668707420831,2027
1305,2040-01-01,2040,1877.6564063577798,1895.5579094532332,1689.8907657220018,1364.801694806328,2028
1306,2040-01-08,2040,1877.4953698890822,1895.7447285722108,1689.745832900174,1364.936204571992,2028
1307,2040-01-15,2040,1877.3355693313536,1895.9312550016962,1689.6020123982182,1365.0705036012214,2028
1308,2040-01-22,2040,1877.176997241309,1896.1176301511741,1689.4592975171781,1365.2046937088455,2028
1309,2040-01-29,2040,1877.0196461971627,1896.303993901233,1689.3176815774466,1365.338875608888,2028
1310,2040-02-05,2040,1876.86350879886,1896.4903360622611,1689.177157918974,1365.473041964828,2028
1311,2040-02-12,2040,1876.7085776682984,1896.6768674399007,1689.0377199014686,1365.6073445567285,2028
1312,2040-02-19,2040,1876.5548454495492,1896.86349698904,1688.8993609045945,1365.7417178321089,2028
1313,2040-02-26,2040,1876.4023048090721,1897.0502795090931,1688.762074328165,1365.8762012465472,2028
1314,2040-03-04,2040,1876.2509484359284,1897.2371062305356,1688.6258535923357,1366.0107164859858,2028
1315,2040-03-11,2040,1876.1007690419842,1897.4239887377603,1688.4906921377858,1366.1452718911876,2028
1316,2040-03-18,2040,1875.9517593621158,1897.6108030338155,1688.3565834259043,1366.2797781843474,2028
1317,2040-03-25,2040,1875.8039121544066,1897.7975782544866,1688.223520938966,1366.4142563432306,2028
1318,2040-04-01,2040,1875.6572202003406,1897.9842145228215,1688.0914981803066,1366.5486344564317,2028
1319,2040-04-08,2040,1875.5116763049919,1898.170702897487,1687.9605086744928,1366.6829060861908,2028
1320,2040-04-15,2040,1875.3672732972093,1898.3569810445067,1687.8305459674884,1366.817026352045,2028
1321,2040-04-22,2040,1875.2240040297997,1898.543067469437,1687.7016036268199,1366.9510085779948,2028
1322,2040-04-29,2040,1875.081861379702,1898.72879645617,1687.573675241732,1367.0847334484424,2028
1323,2040-05-06,2040,1874.9408382481627,1898.9141901885057,1687.4467544233464,1367.2182169357243,2028
1324,2040-05-13,2040,1874.8009275609024,1899.0992090420375,1687.3208348048122,1367.3514305102672,2028
1325,2040-05-20,2040,1874.6621222682818,1899.2838224475483,1687.1959100414535,1367.484352162235,2028
1326,2040-05-27,2040,1874.524415345463,1899.4680154458258,1687.0719738109167,1367.6169711209948,2028
1327,2040-06-03,2040,1874.3877997925645,1899.6517883962324,1686.949019813308,1367.7492876452875,2028
1328,2040-06-10,2040,1874.2522686348168,1899.8350942538557,1686.8270417713352,1367.8812678627762,2028
1329,2040-06-17,2040,1874.1178149227087,1900.0179217808789,1686.7060334304379,1368.012903682233,2028
1330,2040-06-24,2040,1873.9844317321356,1900.2002682872426,1686.585988558922,1368.1441931668148,2028
1331,2040-07-01,2040,1873.8521121645397,1900.3821005170794,1686.4669009480858,1368.2751123722974,2028
1332,2040-07-08,2040,1873.7208493470469,1900.563382224095,1686.3487644123422,1368.4056352013486,2028
1333,2040-07-15,2040,1873.590636432604,1900.7441119408263,1686.2315727893435,1368.5357605973952,2028
1334,2040-07-22,2040,1873.461466600106,1900.9242662801896,1686.1153199400953,1368.6654717217366,2028
1335,2040-07-29,2040,1873.3333330545263,1901.103824722224,1685.9999997490736,1368.7947538000014,2028
1336,2040-08-05,2040,1873.2062290270383,1901.282763984622,1685.8856061243346,1368.923590068928,2028
1337,2040-08-12,2040,1873.0801477751356,1901.4610847067322,1685.772132997622,1369.0519809888474,2028
1338,2040-08-19,2040,1872.9550825827512,1901.638744411251,1685.6595743244761,1369.1798959761009,2028
1339,2040-08-26,2040,1872.8310267603651,1901.81570490834,1685.5479240843288,1369.3073075340048,2028
1340,2040-09-02,2040,1872.7079736451215,1901.9918444073255,1685.4371762806093,1369.4341279732746,2028
1341,2040-09-09,2040,1872.5859166009284,1902.1671881315604,1685.3273249408355,1369.5603754547237,2028
1342,2040-09-16,2040,1872.464849018566,1902.341664969719,1685.2183641167094,1369.685998778198,2028
1343,2040-09-23,2040,1872.3447643157829,1902.5151034804146,1685.1102878842046,1369.8108745058987,2028
1344,2040-09-30,2040,1872.2256559373948,1902.6875155876935,1685.0030903436552,1369.9350112231396,2028
1345,2040-10-07,2040,1872.107517355377,1902.858788139952,1684.8967656198392,1370.0583274607654,2028
1346,2040-10-14,2040,1871.9903420689554,1903.028854987145,1684.79130786206,1370.1807755907446,2028
1347,2040-10-21,2040,1871.874123604692,1903.1976698603357,1684.6867112442228,1370.3023222994418,2028
1348,2040-10-28,2040,1871.7588555165698,1903.3652736587358,1684.582969964913,1370.42299703429,2028
1349,2040-11-04,2040,1871.644531386075,1903.531493024492,1684.4800782474674,1370.5426749776343,2028
1350,2040-11-11,2040,1871.5311448222703,1903.69641129689,1684.3780303400433,1370.661416133761,2028
1351,2040-11-18,2040,1871.418689461875,1903.8600284303973,1684.2768205156874,1370.7792204698862,2028
1352,2040-11-25,2040,1871.3071589693309,1904.0223718486263,1684.176443072398,1370.8961077310112,2028
1353,2040-12-02,2040,1871.1965470368764,1904.1836264889655,1684.0768923331889,1371.0122110720554,2028
1354,2040-12-09,2040,1871.0868473846065,1904.3439845046935,1683.9781626461458,1371.1276688433795,2028
1355,2040-12-16,2040,1870.9804813410829,1904.5049569402915,1683.8824332069746,1371.24356899701,2028
1356,2040-12-23,2040,1870.8725876208373,1904.6640483466574,1683.7853288587537,1371.3581148095934,2028
1357,2040-12-30,2040,1870.7655875367434,1904.8227749561984,1683.689028783069,1371.472397968463,2028
1358,2041-01-06,2041,1870.659474919793,1904.9812663907821,1683.5935274278138,1371.5865118013633,2029
1359,2041-01-13,2041,1870.5542436291505,1905.1396532057965,1683.4988192662354,1371.7005503081737,2029
1360,2041-01-20,2041,1870.4498875522015,1905.2980588732723,1683.4048987969813,1371.8146023887562,2029
1361,2041-01-27,2041,1870.3464006045954,1905.4564744384707,1683.311760544136,1371.928661595699,2029
1362,2041-02-03,2041,1870.2437767302895,1905.615088615948,1683.2193990572605,1372.0428638034828,2029
1363,2041-02-10,2041,1870.1420099015857,1905.773817334077,1683.127808911427,1372.1571484805356,2029
1364,2041-02-17,2041,1870.0410941191674,1905.9327057717057,1683.0369847072507,1372.2715481556284,2029
1365,2041-02-24,2041,1869.9410234121344,1906.0916559582367,1682.946921070921,1372.3859922899305,2029
1366,2041-03-03,2041,1869.8417918380298,1906.2506739049363,1682.8576126542268,1372.5004852115544,2029
1367,2041-03-10,2041,1869.7433934828723,1906.4096467442675,1682.769054134585,1372.6149456558728,2029
1368,2041-03-17,2041,1869.6458224611795,1906.568599663983,1682.6812402150615,1372.7293917580678,2029
1369,2041-03-24,2041,1869.5490729159903,1906.7274397511253,1682.5941656243913,1372.8437566208104,2029
1370,2041-03-31,2041,1869.4531390188858,1906.8861568084956,1682.5078251169973,1372.9580329021169,2029
1371,2041-04-07,2041,1869.3580149700067,1907.044696672322,1682.422213473006,1373.072181604072,2029
1372,2041-04-14,2041,1869.2636949980683,1907.203072662079,1682.3373254982616,1373.186212316697,2029
1373,2041-04-21,2041,1869.1701733603745,1907.3611356540434,1682.2531560243372,1373.3000176709115,2029
1374,2041-04-28,2041,1869.0774443428252,1907.5189025030554,1682.1696999085427,1373.4136098022,2029
1375,2041-05-05,2041,1868.985502259926,1907.6763388039028,1682.0869520339336,1373.5269639388102,2029
1376,2041-05-12,2041,1868.8943414547955,1907.8334140311251,1682.004907309316,1373.6400581024102,2029
1377,2041-05-19,2041,1868.8039562991644,1907.9901187572505,1681.923560669248,1373.7528855052205,2029
1378,2041-05-26,2041,1868.714341193379,1908.1464482437057,1681.842907074041,1373.8654427354682,2029
1379,2041-06-02,2041,1868.6254905663995,1908.3023619781188,1681.7629415097597,1373.9777006242457,2029
1380,2041-06-09,2041,1868.5373988757963,1908.45784858082,1681.6836589882166,1374.0896509781905,2029
1381,2041-06-16,2041,1868.4500606077447,1908.612906804804,1681.6050545469702,1374.201292899459,2029
1382,2041-06-23,2041,1868.3634702770162,1908.7675050532248,1681.5271232493146,1374.3126036383221,2029
1383,2041-06-30,2041,1868.277622426969,1908.9216099299767,1681.449860184272,1374.4235591495835,2029
1384,2041-07-07,2041,1868.1925116295365,1909.0752193695591,1681.373260466583,1374.5341579460828,2029
1385,2041-07-14,2041,1868.108132485213,1909.228311476836,1681.2973192366917,1374.644384263322,2029
1386,2041-07-21,2041,1868.0244796230377,1909.380866949845,1681.222031660734,1374.7542242038887,2029
1387,2041-07-28,2041,1867.941547700577,1909.5328657902571,1681.1473929305193,1374.8636633689853,2029
1388,2041-08-04,2041,1867.8593314039053,1909.6843067206157,1681.073398263515,1374.9727008388436,2029
1389,2041-08-11,2041,1867.7778254475827,1909.8351511494698,1681.0000429028244,1375.0813088276184,2029
1390,2041-08-18,2041,1867.6970245746306,1909.9853637827202,1680.9273221171677,1375.1894619235588,2029
1391,2041-08-25,2041,1867.6169235565103,1910.134829983743,1680.8552312008594,1375.297077588295,2029
1392,2041-09-01,2041,1867.5375171930903,1910.2835730580034,1680.7837654737812,1375.4041726017626,2029
1393,2041-09-08,2041,1867.458800312623,1910.4315245785126,1680.7129202813608,1375.5106976965292,2029
1394,2041-09-15,2041,1867.3807677717102,1910.5785258476865,1680.6426909945392,1375.6165386103344,2029
1395,2041-09-22,2041,1867.3034144552746,1910.7245881197593,1680.573073009747,1375.721703446227,2029
1396,2041-09-29,2041,1867.226735276522,1910.8696068034426,1680.5040617488698,1375.8261168984789,2029
1397,2041-10-06,2041,1867.1507251769094,1911.0135219778088,1680.4356526592185,1375.9297358240224,2029
1398,2041-10-13,2041,1867.0753791261056,1911.156290576487,1680.367841213495,1376.0325292150708,2029
1399,2041-10-20,2041,1867.0006921219533,1911.2979539503508,1680.300622909758,1376.1345268442528,2029
1400,2041-10-27,2041,1866.9266591904295,1911.43835109614,1680.2339932713867,1376.235612789221,2029
1401,2041-11-03,2041,1866.853275385602,1911.5775606389948,1680.167947847042,1376.3358436600763,2029
1402,2041-11-10,2041,1866.7805357895872,1911.7155865094232,1680.1024822106285,1376.435222286785,2029
1403,2041-11-17,2041,1866.7084355125055,1911.8524537507365,1680.037591961255,1376.5337667005304,2029
1404,2041-11-24,2041,1866.6369696924344,1911.9883382115086,1679.973272723191,1376.6316035122863,2029
1405,2041-12-01,2041,1866.5661334953586,1912.1234177507908,1679.9095201458229,1376.7288607805697,2029
1406,2041-12-08,2041,1866.4959221151248,1912.2577953275231,1679.8463299036123,1376.825612635817,2029
1407,2041-12-15,2041,1866.4287583539308,1912.3931484396207,1679.7858825185378,1376.9230668765272,2029
1408,2041-12-22,2041,1866.359782399718,1912.526798784246,1679.7238041597461,1377.0192951246572,2029
1409,2041-12-29,2041,1866.2914170384363,1912.6602568466042,1679.6622753345928,1377.1153849295551,2029
1410,2042-01-05,2042,1866.2236575737093,1912.7936408968294,1679.6012918163383,1377.2114214457174,2030
1411,2042-01-12,2042,1866.1564993367801,1912.9270658997589,1679.5408494031021,1377.3074874478266,2030
1412,2042-01-19,2042,1866.089937686456,1913.0605193050583,1679.4809439178105,1377.4035738996422,2030
1413,2042-01-26,2042,1866.0239680090465,1913.1941753032206,1679.4215712081418,1377.499806218319,2030
1414,2042-02-02,2042,1865.958585718301,1913.327953295516,1679.362727146471,1377.5961263727716,2030
1415,2042-02-09,2042,1865.8937862553491,1913.4618940957919,1679.3044076298142,1377.6925637489703,2030
1416,2042-02-16,2042,1865.8295650886337,1913.5959036434442,1679.2466085797703,1377.78905062328,2030
1417,2042-02-23,2042,1865.7659177138462,1913.7299889645076,1679.1893259424617,1377.8855920544456,2030
1418,2042-03-02,2042,1865.702839653861,1913.8640426915044,1679.132555688475,1377.9821107378834,2030
1419,2042-03-09,2042,1865.6403264586666,1913.9980881329627,1679.0762938128,1378.0786234557334,2030
1420,2042-03-16,2042,1865.5783737052961,1914.1320395277587,1679.0205363347666,1378.1750684599865,2030
1421,2042-03-23,2042,1865.5169769977574,1914.2658856697844,1678.9652792979816,1378.271437682245,2030
1422,2042-03-30,2042,1865.4561319669615,1914.3995753865638,1678.9105187702653,1378.367694278326,2030
1423,2042-04-06,2042,1865.3958342706499,1914.5331236694658,1678.8562508435848,1378.4638490420155,2030
1424,2042-04-13,2042,1865.3360795933202,1914.6663909689732,1678.8024716339883,1378.5598014976608,2030
1425,2042-04-20,2042,1865.2768636461506,1914.799394275384,1678.7491772815356,1378.6555638782766,2030
1426,2042-04-27,2042,1865.2181821669246,1914.9320992411888,1678.6963639502321,1378.751111453656,2030
1427,2042-05-04,2042,1865.1600309199555,1915.0644797189977,1678.64402782796,1378.8464253976786,2030
1428,2042-05-11,2042,1865.102405696004,1915.1965245884792,1678.5921651264036,1378.9414977037052,2030
