mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter
-0.020408602405468226,0.020746559531985627,0.15013908413616864,-0.3306483118568501,-0.12207266507456553,-0.009647990737234845,0.0829859278885012,0.2613082507743033,52.371540818565435,1.033506452436949,log_beta_season_raw[12]
-0.06310966219797368,0.02136304111682729,0.14922855310934985,-0.37069318484459196,-0.15717609862408072,-0.059930930619721906,0.04467042461227652,0.21042986716194717,48.795267548565135,1.0347647079063107,log_beta_season_raw[13]
-0.10709940568068915,0.020380443823221794,0.15035531981323336,-0.40088356328047897,-0.21150204827004254,-0.10114940104387163,-0.0011749520904685011,0.17465835213944964,54.42648943253081,1.030364724325571,log_beta_season_raw[14]
-0.14057346243643296,0.02063875721692996,0.15045998055368504,-0.4338238944134493,-0.24246121695613243,-0.13734085264764295,-0.039547677096600925,0.14891625001885422,53.14653048654629,1.0321534092671054,log_beta_season_raw[15]
-0.17115260459136392,0.02173778588132437,0.15092972581196795,-0.4728596137544929,-0.2768815658167682,-0.16550747987456035,-0.06533341746290078,0.106544091308869,48.20798208567594,1.0409423335188333,log_beta_season_raw[16]
-0.18690105126489429,0.02253461940424223,0.15207013968585636,-0.47981943881752637,-0.2911748647583919,-0.18284589448649802,-0.08032613446318541,0.08841184507201748,45.53941367555686,1.045342788694236,log_beta_season_raw[17]
-0.20835056883372938,0.021349928712130657,0.15364972135013888,-0.511925222213926,-0.3134739702872738,-0.20613454918499863,-0.09854450854950911,0.0762836604534707,51.79295565281631,1.0418816486926725,log_beta_season_raw[18]
-0.238097406921834,0.021812721387493576,0.15588344922910025,-0.5384510238868971,-0.3495776682778827,-0.23247168332531204,-0.12597269113877507,0.05312349626978529,51.07169942123104,1.0371082291871219,log_beta_season_raw[19]
-0.2621815286825111,0.022272691110841212,0.15338396340929908,-0.5639743047782957,-0.37000811500504616,-0.2580422997131143,-0.15357560972021259,0.026443996687794243,47.425784453850916,1.038817725113371,log_beta_season_raw[20]
-0.28765169676856694,0.02164747301652987,0.15177159240313617,-0.5839592147667803,-0.3933814420778645,-0.2831036332526766,-0.1843108229422678,-4.952866818112948e-4,49.154871791620614,1.0380444920513516,log_beta_season_raw[21]
