muni6,total_cases,active_months,active_years,peak_year_cases,outbreak_years,active_month_frac,active_year_frac,peak_year_share,episodes,recurrence_index,persistence_index,concentration_index,pattern_class
311040,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
311050,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
311060,8,7,3,4,1,0.058333333333333334,0.3,0.5,6,0.3,0.058333333333333334,0.5,intermediate
311070,5,5,5,1,0,0.041666666666666664,0.5,0.2,5,0.5,0.041666666666666664,0.2,recurrent
311080,90,10,5,85,1,0.08333333333333333,0.5,0.9444444444444444,6,0.5,0.08333333333333333,0.9444444444444444,sporadic
311090,7,6,4,3,1,0.05,0.4,0.42857142857142855,5,0.4,0.05,0.42857142857142855,recurrent
311100,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311110,134,17,5,127,1,0.14166666666666666,0.5,0.9477611940298507,8,0.5,0.14166666666666666,0.9477611940298507,sporadic
311115,175,8,2,174,1,0.06666666666666667,0.2,0.9942857142857143,2,0.2,0.06666666666666667,0.9942857142857143,sporadic
311120,189,28,7,164,1,0.23333333333333334,0.7,0.8677248677248677,11,0.7,0.23333333333333334,0.8677248677248677,sporadic
311130,6,4,4,2,0,0.03333333333333333,0.4,0.3333333333333333,3,0.4,0.03333333333333333,0.3333333333333333,recurrent
311140,322,17,7,303,1,0.14166666666666666,0.7,0.9409937888198758,9,0.7,0.14166666666666666,0.9409937888198758,sporadic
311150,7,7,4,3,1,0.058333333333333334,0.4,0.42857142857142855,5,0.4,0.058333333333333334,0.42857142857142855,recurrent
311160,5,4,3,2,0,0.03333333333333333,0.3,0.4,3,0.3,0.03333333333333333,0.4,intermediate
311170,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311180,44,11,4,37,1,0.09166666666666666,0.4,0.8409090909090909,5,0.4,0.09166666666666666,0.8409090909090909,sporadic
311190,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311200,16,15,6,5,2,0.125,0.6,0.3125,11,0.6,0.125,0.3125,recurrent
311205,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311210,2,2,1,2,0,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
311220,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311230,369,41,8,251,3,0.3416666666666667,0.8,0.6802168021680217,16,0.8,0.3416666666666667,0.6802168021680217,recurrent
311240,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311250,127,15,3,90,2,0.125,0.3,0.7086614173228346,4,0.3,0.125,0.7086614173228346,intermediate
311260,41,20,6,27,2,0.16666666666666666,0.6,0.6585365853658537,10,0.6,0.16666666666666666,0.6585365853658537,intermediate
311265,184,20,4,102,2,0.16666666666666666,0.4,0.5543478260869565,7,0.4,0.16666666666666666,0.5543478260869565,recurrent
311270,2262,37,6,1275,3,0.30833333333333335,0.6,0.5636604774535809,8,0.6,0.30833333333333335,0.5636604774535809,recurrent
311280,16,11,6,4,3,0.09166666666666666,0.6,0.25,11,0.6,0.09166666666666666,0.25,recurrent
311290,6,5,1,6,1,0.041666666666666664,0.1,1,1,0.1,0.041666666666666664,1,sporadic
311300,33,14,5,15,2,0.11666666666666667,0.5,0.45454545454545453,8,0.5,0.11666666666666667,0.45454545454545453,recurrent
311310,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311320,23,14,6,14,2,0.11666666666666667,0.6,0.6086956521739131,8,0.6,0.11666666666666667,0.6086956521739131,intermediate
311330,9,7,3,5,1,0.058333333333333334,0.3,0.5555555555555556,6,0.3,0.058333333333333334,0.5555555555555556,intermediate
311340,849,47,7,747,1,0.39166666666666666,0.7,0.8798586572438163,12,0.7,0.39166666666666666,0.8798586572438163,sporadic
311350,8,7,3,5,1,0.058333333333333334,0.3,0.625,4,0.3,0.058333333333333334,0.625,intermediate
311360,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311370,167,48,9,77,3,0.4,0.9,0.46107784431137727,14,0.9,0.4,0.46107784431137727,recurrent
311380,6,6,4,2,0,0.05,0.4,0.3333333333333333,6,0.4,0.05,0.3333333333333333,recurrent
311400,20,9,3,13,3,0.075,0.3,0.65,6,0.3,0.075,0.65,intermediate
311410,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
311420,47,19,5,26,2,0.15833333333333333,0.5,0.5531914893617021,10,0.5,0.15833333333333333,0.5531914893617021,recurrent
311430,16,9,5,10,1,0.075,0.5,0.625,6,0.5,0.075,0.625,intermediate
311440,9,7,4,4,2,0.058333333333333334,0.4,0.4444444444444444,6,0.4,0.058333333333333334,0.4444444444444444,recurrent
311450,73,20,6,54,1,0.16666666666666666,0.6,0.7397260273972602,12,0.6,0.16666666666666666,0.7397260273972602,intermediate
311455,7,6,3,3,1,0.05,0.3,0.42857142857142855,4,0.3,0.05,0.42857142857142855,intermediate
311460,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
311470,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
311490,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311500,5,5,2,4,1,0.041666666666666664,0.2,0.8,5,0.2,0.041666666666666664,0.8,sporadic
311510,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311520,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311530,124,44,9,39,6,0.36666666666666664,0.9,0.31451612903225806,15,0.9,0.36666666666666664,0.31451612903225806,recurrent
311535,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
311540,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311545,15,9,4,8,2,0.075,0.4,0.5333333333333333,6,0.4,0.075,0.5333333333333333,recurrent
311547,25,6,2,24,1,0.05,0.2,0.96,2,0.2,0.05,0.96,sporadic
311550,128,34,8,57,5,0.2833333333333333,0.8,0.4453125,17,0.8,0.2833333333333333,0.4453125,recurrent
311560,11,6,2,8,2,0.05,0.2,0.7272727272727273,3,0.2,0.05,0.7272727272727273,sporadic
311570,474,24,7,353,2,0.2,0.7,0.7447257383966245,12,0.7,0.2,0.7447257383966245,intermediate
311580,108,8,2,107,1,0.06666666666666667,0.2,0.9907407407407407,2,0.2,0.06666666666666667,0.9907407407407407,sporadic
311590,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
311600,8,2,1,8,1,0.016666666666666666,0.1,1,1,0.1,0.016666666666666666,1,sporadic
311610,125,15,5,113,1,0.125,0.5,0.904,6,0.5,0.125,0.904,sporadic
311615,43,14,4,27,3,0.11666666666666667,0.4,0.627906976744186,8,0.4,0.11666666666666667,0.627906976744186,intermediate
311620,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
311630,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311640,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311650,203,23,5,175,1,0.19166666666666668,0.5,0.8620689655172413,7,0.5,0.19166666666666668,0.8620689655172413,sporadic
311660,18,14,6,6,2,0.11666666666666667,0.6,0.3333333333333333,9,0.6,0.11666666666666667,0.3333333333333333,recurrent
311670,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
311680,16,11,7,8,1,0.09166666666666666,0.7,0.5,7,0.7,0.09166666666666666,0.5,recurrent
311690,6,5,4,2,0,0.041666666666666664,0.4,0.3333333333333333,4,0.4,0.041666666666666664,0.3333333333333333,recurrent
311700,162,13,6,148,1,0.10833333333333334,0.6,0.9135802469135802,7,0.6,0.10833333333333334,0.9135802469135802,sporadic
311710,4,4,4,1,0,0.03333333333333333,0.4,0.25,4,0.4,0.03333333333333333,0.25,recurrent
311720,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
311730,301,18,6,263,1,0.15,0.6,0.8737541528239202,7,0.6,0.15,0.8737541528239202,sporadic
311740,8,5,2,5,2,0.041666666666666664,0.2,0.625,3,0.2,0.041666666666666664,0.625,sporadic
311750,155,23,7,93,2,0.19166666666666668,0.7,0.6,12,0.7,0.19166666666666668,0.6,intermediate
311760,43,16,5,26,2,0.13333333333333333,0.5,0.6046511627906976,8,0.5,0.13333333333333333,0.6046511627906976,intermediate
311770,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311780,25,4,2,24,1,0.03333333333333333,0.2,0.96,3,0.2,0.03333333333333333,0.96,sporadic
311783,255,12,4,213,1,0.1,0.4,0.8352941176470589,4,0.4,0.1,0.8352941176470589,sporadic
311787,60,9,2,56,1,0.075,0.2,0.9333333333333333,2,0.2,0.075,0.9333333333333333,sporadic
311790,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
311800,620,31,9,508,2,0.25833333333333336,0.9,0.8193548387096774,15,0.9,0.25833333333333336,0.8193548387096774,sporadic
311810,5,5,5,1,0,0.041666666666666664,0.5,0.2,5,0.5,0.041666666666666664,0.2,recurrent
311820,9,7,5,3,1,0.058333333333333334,0.5,0.3333333333333333,7,0.5,0.058333333333333334,0.3333333333333333,recurrent
311830,158,33,8,119,2,0.275,0.8,0.7531645569620253,13,0.8,0.275,0.7531645569620253,sporadic
311840,2497,65,9,1091,4,0.5416666666666666,0.9,0.4369243091710052,15,0.9,0.5416666666666666,0.4369243091710052,recurrent
311850,2,1,1,2,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311860,9721,101,10,4688,2,0.8416666666666667,1,0.4822549120460858,9,1,0.8416666666666667,0.4822549120460858,recurrent
311870,9,6,4,6,1,0.05,0.4,0.6666666666666666,4,0.4,0.05,0.6666666666666666,intermediate
311880,82,19,6,50,2,0.15833333333333333,0.6,0.6097560975609756,11,0.6,0.15833333333333333,0.6097560975609756,intermediate
311890,205,14,6,196,1,0.11666666666666667,0.6,0.9560975609756097,7,0.6,0.11666666666666667,0.9560975609756097,sporadic
311910,1202,24,8,1015,2,0.2,0.8,0.8444259567387687,11,0.8,0.2,0.8444259567387687,sporadic
311920,215,20,7,180,1,0.16666666666666666,0.7,0.8372093023255814,10,0.7,0.16666666666666666,0.8372093023255814,sporadic
311930,16,12,6,6,3,0.1,0.6,0.375,10,0.6,0.1,0.375,recurrent
311940,21860,98,10,10574,3,0.8166666666666667,1,0.4837145471180238,5,1,0.8166666666666667,0.4837145471180238,recurrent
311950,27,10,4,16,3,0.08333333333333333,0.4,0.5925925925925926,5,0.4,0.08333333333333333,0.5925925925925926,recurrent
311960,6,5,2,4,1,0.041666666666666664,0.2,0.6666666666666666,4,0.2,0.041666666666666664,0.6666666666666666,sporadic
311970,17,6,3,14,1,0.05,0.3,0.8235294117647058,5,0.3,0.05,0.8235294117647058,sporadic
311980,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
311995,38,17,7,26,1,0.14166666666666666,0.7,0.6842105263157895,12,0.7,0.14166666666666666,0.6842105263157895,intermediate
312000,13,7,3,8,2,0.058333333333333334,0.3,0.6153846153846154,5,0.3,0.058333333333333334,0.6153846153846154,intermediate
312010,300,10,2,298,1,0.08333333333333333,0.2,0.9933333333333333,4,0.2,0.08333333333333333,0.9933333333333333,sporadic
312015,12,9,5,4,2,0.075,0.5,0.3333333333333333,7,0.5,0.075,0.3333333333333333,recurrent
312020,4,3,2,3,1,0.025,0.2,0.75,3,0.2,0.025,0.75,sporadic
312030,17,6,2,16,1,0.05,0.2,0.9411764705882353,3,0.2,0.05,0.9411764705882353,sporadic
312040,4,3,2,3,1,0.025,0.2,0.75,2,0.2,0.025,0.75,sporadic
312050,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
312060,12,7,5,4,2,0.058333333333333334,0.5,0.3333333333333333,6,0.5,0.058333333333333334,0.3333333333333333,recurrent
312070,6,5,3,3,1,0.041666666666666664,0.3,0.5,3,0.3,0.041666666666666664,0.5,intermediate
312080,37,22,7,14,4,0.18333333333333332,0.7,0.3783783783783784,14,0.7,0.18333333333333332,0.3783783783783784,recurrent
312083,114,11,5,105,1,0.09166666666666666,0.5,0.9210526315789473,5,0.5,0.09166666666666666,0.9210526315789473,sporadic
312087,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
312090,1652,57,10,1492,1,0.475,1,0.9031476997578692,20,1,0.475,0.9031476997578692,sporadic
312100,5,4,4,2,0,0.03333333333333333,0.4,0.4,4,0.4,0.03333333333333333,0.4,recurrent
312120,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
312125,16,4,3,13,1,0.03333333333333333,0.3,0.8125,4,0.3,0.03333333333333333,0.8125,sporadic
312130,6,5,3,4,1,0.041666666666666664,0.3,0.6666666666666666,4,0.3,0.041666666666666664,0.6666666666666666,intermediate
312140,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
312160,310,33,8,193,2,0.275,0.8,0.6225806451612903,15,0.8,0.275,0.6225806451612903,intermediate
312180,86,8,4,78,1,0.06666666666666667,0.4,0.9069767441860465,5,0.4,0.06666666666666667,0.9069767441860465,sporadic
312190,29,5,2,28,1,0.041666666666666664,0.2,0.9655172413793104,3,0.2,0.041666666666666664,0.9655172413793104,sporadic
312200,6,4,3,3,1,0.03333333333333333,0.3,0.5,3,0.3,0.03333333333333333,0.5,intermediate
312210,98,14,5,64,2,0.11666666666666667,0.5,0.6530612244897959,7,0.5,0.11666666666666667,0.6530612244897959,intermediate
312220,501,8,3,497,1,0.06666666666666667,0.3,0.9920159680638723,4,0.3,0.06666666666666667,0.9920159680638723,sporadic
312230,1343,56,9,1057,2,0.4666666666666667,0.9,0.7870439314966493,15,0.9,0.4666666666666667,0.7870439314966493,sporadic
312235,19,5,2,16,2,0.041666666666666664,0.2,0.8421052631578947,2,0.2,0.041666666666666664,0.8421052631578947,sporadic
312240,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
312245,27,8,4,24,1,0.06666666666666667,0.4,0.8888888888888888,3,0.4,0.06666666666666667,0.8888888888888888,sporadic
312247,6,5,3,3,1,0.041666666666666664,0.3,0.5,4,0.3,0.041666666666666664,0.5,intermediate
312250,524,12,6,515,1,0.1,0.6,0.982824427480916,7,0.6,0.1,0.982824427480916,sporadic
312260,2,2,1,2,0,0.016666666666666666,0.1,1,2,0.1,0.016666666666666666,1,sporadic
312270,37,8,2,36,1,0.06666666666666667,0.2,0.972972972972973,3,0.2,0.06666666666666667,0.972972972972973,sporadic
312290,11,8,4,4,2,0.06666666666666667,0.4,0.36363636363636365,6,0.4,0.06666666666666667,0.36363636363636365,recurrent
312300,12,6,3,9,1,0.05,0.3,0.75,3,0.3,0.05,0.75,sporadic
312310,44,7,2,43,1,0.058333333333333334,0.2,0.9772727272727273,2,0.2,0.058333333333333334,0.9772727272727273,sporadic
312320,59,21,6,31,2,0.175,0.6,0.5254237288135594,9,0.6,0.175,0.5254237288135594,recurrent
312330,29,7,2,28,1,0.058333333333333334,0.2,0.9655172413793104,4,0.2,0.058333333333333334,0.9655172413793104,sporadic
312340,5,5,4,2,0,0.041666666666666664,0.4,0.4,4,0.4,0.041666666666666664,0.4,recurrent
312350,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
312352,4,4,3,2,0,0.03333333333333333,0.3,0.5,4,0.3,0.03333333333333333,0.5,intermediate
312360,6,6,3,3,1,0.05,0.3,0.5,5,0.3,0.05,0.5,intermediate
312370,520,40,8,270,2,0.3333333333333333,0.8,0.5192307692307693,15,0.8,0.3333333333333333,0.5192307692307693,recurrent
312380,141,7,3,139,1,0.058333333333333334,0.3,0.9858156028368794,4,0.3,0.058333333333333334,0.9858156028368794,sporadic
312385,43,8,3,35,1,0.06666666666666667,0.3,0.813953488372093,5,0.3,0.06666666666666667,0.813953488372093,sporadic
312390,20,7,4,15,1,0.058333333333333334,0.4,0.75,5,0.4,0.058333333333333334,0.75,sporadic
312400,21,6,3,19,1,0.05,0.3,0.9047619047619048,4,0.3,0.05,0.9047619047619048,sporadic
312410,473,40,9,332,2,0.3333333333333333,0.9,0.7019027484143763,17,0.9,0.3333333333333333,0.7019027484143763,intermediate
312420,63,30,8,21,5,0.25,0.8,0.3333333333333333,18,0.8,0.25,0.3333333333333333,recurrent
312430,232,23,5,181,2,0.19166666666666668,0.5,0.7801724137931034,6,0.5,0.19166666666666668,0.7801724137931034,sporadic
312440,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
312450,3,3,2,2,0,0.025,0.2,0.6666666666666666,2,0.2,0.025,0.6666666666666666,sporadic
312460,5,4,2,3,1,0.03333333333333333,0.2,0.6,2,0.2,0.03333333333333333,0.6,sporadic
312470,12,4,2,10,1,0.03333333333333333,0.2,0.8333333333333334,3,0.2,0.03333333333333333,0.8333333333333334,sporadic
312480,7,6,5,2,0,0.05,0.5,0.2857142857142857,6,0.5,0.05,0.2857142857142857,recurrent
312490,9,7,5,3,1,0.058333333333333334,0.5,0.3333333333333333,6,0.5,0.058333333333333334,0.3333333333333333,recurrent
312510,3,3,3,1,0,0.025,0.3,0.3333333333333333,3,0.3,0.025,0.3333333333333333,intermediate
312520,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
312550,10,6,2,5,2,0.05,0.2,0.5,4,0.2,0.05,0.5,sporadic
312560,374,12,4,370,1,0.1,0.4,0.9893048128342246,5,0.4,0.1,0.9893048128342246,sporadic
312570,674,51,9,397,2,0.425,0.9,0.5890207715133531,16,0.9,0.425,0.5890207715133531,recurrent
312580,267,14,5,249,1,0.11666666666666667,0.5,0.9325842696629213,5,0.5,0.11666666666666667,0.9325842696629213,sporadic
312590,39,13,6,24,3,0.10833333333333334,0.6,0.6153846153846154,7,0.6,0.10833333333333334,0.6153846153846154,recurrent
312595,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
312600,21,8,5,17,1,0.06666666666666667,0.5,0.8095238095238095,5,0.5,0.06666666666666667,0.8095238095238095,sporadic
312610,1516,55,9,685,3,0.4583333333333333,0.9,0.45184696569920846,7,0.9,0.4583333333333333,0.45184696569920846,recurrent
312620,6,6,5,2,0,0.05,0.5,0.3333333333333333,6,0.5,0.05,0.3333333333333333,recurrent
312630,5,5,2,3,1,0.041666666666666664,0.2,0.6,4,0.2,0.041666666666666664,0.6,sporadic
312640,846,12,5,829,1,0.1,0.5,0.9799054373522459,6,0.5,0.1,0.9799054373522459,sporadic
312650,11,6,3,7,2,0.05,0.3,0.6363636363636364,3,0.3,0.05,0.6363636363636364,intermediate
312660,16,6,3,11,2,0.05,0.3,0.6875,4,0.3,0.05,0.6875,intermediate
312670,1752,45,10,967,2,0.375,1,0.5519406392694064,13,1,0.375,0.5519406392694064,recurrent
312675,206,20,5,151,2,0.16666666666666666,0.5,0.7330097087378641,4,0.5,0.16666666666666666,0.7330097087378641,intermediate
312680,56,15,5,32,2,0.125,0.5,0.5714285714285714,8,0.5,0.125,0.5714285714285714,recurrent
312690,777,32,8,447,2,0.26666666666666666,0.8,0.5752895752895753,14,0.8,0.26666666666666666,0.5752895752895753,recurrent
312695,3,3,2,2,0,0.025,0.2,0.6666666666666666,3,0.2,0.025,0.6666666666666666,sporadic
312700,69,20,4,31,3,0.16666666666666666,0.4,0.4492753623188406,8,0.4,0.16666666666666666,0.4492753623188406,recurrent
312705,17,10,4,9,3,0.08333333333333333,0.4,0.5294117647058824,5,0.4,0.08333333333333333,0.5294117647058824,recurrent
312707,25,9,2,16,2,0.075,0.2,0.64,2,0.2,0.075,0.64,sporadic
312710,1447,54,10,1164,1,0.45,1,0.8044229440221147,20,1,0.45,0.8044229440221147,sporadic
312720,549,18,3,470,2,0.15,0.3,0.8561020036429873,4,0.3,0.15,0.8561020036429873,sporadic
312730,238,24,6,132,2,0.2,0.6,0.5546218487394958,12,0.6,0.2,0.5546218487394958,recurrent
312733,280,31,7,163,2,0.25833333333333336,0.7,0.5821428571428572,12,0.7,0.25833333333333336,0.5821428571428572,recurrent
312735,22,9,4,17,2,0.075,0.4,0.7727272727272727,7,0.4,0.075,0.7727272727272727,sporadic
312737,30,7,3,24,2,0.058333333333333334,0.3,0.8,3,0.3,0.058333333333333334,0.8,sporadic
312738,11,4,2,10,1,0.03333333333333333,0.2,0.9090909090909091,3,0.2,0.03333333333333333,0.9090909090909091,sporadic
312740,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
312750,43,13,5,39,1,0.10833333333333334,0.5,0.9069767441860465,6,0.5,0.10833333333333334,0.9069767441860465,sporadic
312760,10,7,4,6,1,0.058333333333333334,0.4,0.6,6,0.4,0.058333333333333334,0.6,intermediate
312770,33498,111,10,15954,3,0.925,1,0.476267239835214,4,1,0.925,0.476267239835214,recurrent
312780,36,11,3,22,2,0.09166666666666666,0.3,0.6111111111111112,5,0.3,0.09166666666666666,0.6111111111111112,intermediate
312790,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
312800,140,32,9,108,1,0.26666666666666666,0.9,0.7714285714285715,15,0.9,0.26666666666666666,0.7714285714285715,sporadic
312810,6,3,2,5,1,0.025,0.2,0.8333333333333334,2,0.2,0.025,0.8333333333333334,sporadic
312820,42,10,2,41,1,0.08333333333333333,0.2,0.9761904761904762,3,0.2,0.08333333333333333,0.9761904761904762,sporadic
312825,285,16,5,274,1,0.13333333333333333,0.5,0.9614035087719298,9,0.5,0.13333333333333333,0.9614035087719298,sporadic
312830,14,10,6,4,3,0.08333333333333333,0.6,0.2857142857142857,9,0.6,0.08333333333333333,0.2857142857142857,recurrent
312840,12,9,5,8,1,0.075,0.5,0.6666666666666666,5,0.5,0.075,0.6666666666666666,intermediate
312850,6,6,4,2,0,0.05,0.4,0.3333333333333333,5,0.4,0.05,0.3333333333333333,recurrent
312860,12,6,4,6,2,0.05,0.4,0.5,4,0.4,0.05,0.5,recurrent
312870,14,10,6,7,1,0.08333333333333333,0.6,0.5,8,0.6,0.08333333333333333,0.5,recurrent
312880,235,16,6,224,1,0.13333333333333333,0.6,0.9531914893617022,6,0.6,0.13333333333333333,0.9531914893617022,sporadic
312890,6,5,3,4,1,0.041666666666666664,0.3,0.6666666666666666,5,0.3,0.041666666666666664,0.6666666666666666,intermediate
312900,76,8,2,75,1,0.06666666666666667,0.2,0.9868421052631579,3,0.2,0.06666666666666667,0.9868421052631579,sporadic
312910,10,7,5,4,1,0.058333333333333334,0.5,0.4,5,0.5,0.058333333333333334,0.4,recurrent
312930,325,22,6,312,1,0.18333333333333332,0.6,0.96,11,0.6,0.18333333333333332,0.96,sporadic
312940,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
312950,43,20,7,29,2,0.16666666666666666,0.7,0.6744186046511628,13,0.7,0.16666666666666666,0.6744186046511628,intermediate
