week_start,variable,q025,q25,median,q75,q975
2019-11-24,posterior_predictive_cases,0,2,4,7,18
2019-12-01,posterior_predictive_cases,0,2,4,8,18
2019-12-08,posterior_predictive_cases,0,2,5,9,19
2019-12-15,posterior_predictive_cases,0,3,5,9,21
2019-12-22,posterior_predictive_cases,0,3,6,10,24.02500000000009
2019-12-29,posterior_predictive_cases,0,3,7,12,26
2020-01-05,posterior_predictive_cases,0,4,7,13,29
2020-01-12,posterior_predictive_cases,0,4,8,15,34
2020-01-19,posterior_predictive_cases,0,5,10,17,38
2020-01-26,posterior_predictive_cases,1,6,11,19,43
2020-02-02,posterior_predictive_cases,1,7,13,23,49
2020-02-09,posterior_predictive_cases,1,8,15,25,54
2020-02-16,posterior_predictive_cases,1,9,18,29,63.02500000000009
2020-02-23,posterior_predictive_cases,2,11,21,34,73.02500000000009
2020-03-01,posterior_predictive_cases,2,13,24,39,83.02500000000009
2020-03-08,posterior_predictive_cases,3,14,26,44,97
2020-03-15,posterior_predictive_cases,3,16,31,50,108
2020-03-22,posterior_predictive_cases,4,19,34,57,125.02500000000009
2020-03-29,posterior_predictive_cases,4,20,37,62,136
2020-04-05,posterior_predictive_cases,5,23,42,68,155
2020-04-12,posterior_predictive_cases,4,23,43,73,156
2020-04-19,posterior_predictive_cases,5,24,44,74,169
2020-04-26,posterior_predictive_cases,5,25,45,77,175
2020-05-03,posterior_predictive_cases,5,26,48,80,177.0250000000001
2020-05-10,posterior_predictive_cases,5,25.75,46,76,168
2020-05-17,posterior_predictive_cases,5,26,46,76,161.0250000000001
2020-05-24,posterior_predictive_cases,5,24,43,72,159
2020-05-31,posterior_predictive_cases,5,22,40,69,148
2020-06-07,posterior_predictive_cases,4,20,37,62,128
2020-06-14,posterior_predictive_cases,3,19,34,56,122.02500000000009
2020-06-21,posterior_predictive_cases,3,16,30,49,107
2020-06-28,posterior_predictive_cases,2,14,26,43,95.02500000000009
2020-07-05,posterior_predictive_cases,2,12,22.5,38,81.02500000000009
2020-07-12,posterior_predictive_cases,2,10,20,33,72
2020-07-19,posterior_predictive_cases,1,9,17,28,62
2020-07-26,posterior_predictive_cases,1,8,14,24,53
2020-08-02,posterior_predictive_cases,1,6,12,20,47
2020-08-09,posterior_predictive_cases,0,5,10,17,38
2020-08-16,posterior_predictive_cases,0,4,8,14,32
2020-08-23,posterior_predictive_cases,0,3,7,12,26
2020-08-30,posterior_predictive_cases,0,3,6,10,23
2020-09-06,posterior_predictive_cases,0,3,5,9,21
2020-09-13,posterior_predictive_cases,0,2,4,8,17
2020-09-20,posterior_predictive_cases,0,2,4,7,16
2020-09-27,posterior_predictive_cases,0,1,3,6,13
2020-10-04,posterior_predictive_cases,0,1,3,6,13
2020-10-11,posterior_predictive_cases,0,1,3,5,12
