mode,draw,case_loglik,serology_loglik,q_prior_logdensity,other_priors_logdensity,lp__,q,alpha_R
high_q,468,-1199.7677974462943,-16.43975526392896,-10.529869385413873,-15.268273862736791,-1457.759337754462,0.9221489885220454,-0.2626140341009313
high_q,469,-1202.2333570455778,-16.26540209702003,-8.890198364380678,-14.18223278695774,-1457.395519347477,0.8782774021634582,-0.2288310813598797
high_q,470,-1206.8678414889168,-16.56348728562955,-7.606243476466006,-11.85833154859759,-1458.5536963805012,0.824922128829498,-0.1802829122274729
high_q,471,-1199.067765994948,-16.255131565004064,-9.101288457328192,-13.174678979870269,-1453.3479068250144,0.8852177413494279,-0.23268975192215746
high_q,472,-1205.0690244414063,-15.78658451939694,-5.663282503783399,-12.415141620843624,-1454.7587676937912,0.6930429522379027,-0.1715893866988977
high_q,473,-1202.1985541448373,-16.469070141260545,-8.637053292514388,-13.644132798938127,-1456.6979122865848,0.869343535060971,-0.23574457863574663
high_q,474,-1202.599144992217,-16.209769310727353,-6.7324246114246336,-15.60429305268526,-1456.8356213657432,0.7747365525306361,-0.2450604686831055
high_q,475,-1203.9478157734056,-15.76198153750849,-6.9843083975423905,-15.589807997695829,-1458.2795317051618,0.7905720610367464,-0.2990543424608233
high_q,476,-1198.6434638828762,-16.514637380423295,-9.379081551447799,-14.010873522641814,-1454.0668349381003,0.8936979048332969,-0.2665246526075826
high_q,477,-1207.7013700383093,-16.126959917170524,-6.180569026591088,-12.317275623407454,-1458.2449090369937,0.7356717318695842,-0.18404298766243482
high_q,478,-1199.117653077278,-16.664017649658035,-9.184077618511253,-16.0828482946231,-1456.9685644318065,0.8878203138954407,-0.3207651064841343
high_q,479,-1202.0795136163272,-16.062028476379965,-6.382968171792535,-13.137080011077217,-1453.3701552316413,0.7507294838611805,-0.22304196198512236
high_q,480,-1199.2754815557303,-16.82463758647009,-10.609014057119154,-13.308615651475577,-1455.8087737538028,0.9237689781866798,-0.23875902822478984
high_q,481,-1211.4095598186095,-14.66803852357782,-4.415986538276193,-11.744666258100391,-1458.1314986378377,0.5631969217295058,-0.14201671074191136
high_q,482,-1205.5474995697057,-15.681857309834783,-5.968598769280039,-12.695534252017854,-1455.7296498303638,0.7189435718792228,-0.19272260031338187
high_q,483,-1203.2721855487341,-16.343965664857876,-9.586881086000512,-15.235307397044206,-1460.1095261844941,0.8995902919989288,-0.2881584317944502
high_q,484,-1203.8062786757312,-16.146880069313,-8.433742322888193,-13.012598831644198,-1457.132587715373,0.8616515277905284,-0.2268989089017638
high_q,485,-1202.4401627701811,-16.329388626498826,-7.524017976513122,-13.44026638151032,-1455.7134411391255,0.820741775812324,-0.22945008156280655
high_q,486,-1208.9754876476777,-14.847264876709914,-5.351421757498628,-13.067586746882258,-1458.032768929518,0.6642810747038587,-0.21125849602814564
high_q,487,-1207.024912359294,-14.993077137653785,-5.110041245646722,-12.92431572587881,-1455.8900417437944,0.6403552293394086,-0.20428609079327983
high_q,488,-1200.3664689007628,-16.686654344589982,-8.733562584602684,-14.39652380385003,-1455.9275908945183,0.8728310975704431,-0.27691415565331423
high_q,489,-1201.8755205323248,-16.420359329117588,-7.921789376977492,-13.18507674075217,-1455.295103960428,0.8400297999407197,-0.21629213554487958
high_q,490,-1197.5853521869928,-16.965537927796447,-15.211785113291333,-15.088252821817084,-1460.5198141026235,0.9755503207784111,-0.294726970432486
high_q,491,-1199.3644452430049,-16.496548885088174,-9.297912992294705,-14.124879037666203,-1454.7509468685982,0.8912936096423824,-0.2756464840607982
high_q,492,-1204.1556433609035,-15.983376824410811,-6.277186723874587,-12.41272590851718,-1454.7253414531256,0.7429688671750346,-0.17568915861750026
high_q,493,-1195.812746036972,-16.519430836092454,-10.723237424023647,-14.839773961258262,-1453.4850770236594,0.9260410324286632,-0.29479613643784086
high_q,494,-1203.1578610788672,-16.214311451670937,-7.840826322753253,-13.723029239016881,-1456.8873360919774,0.8362906328180658,-0.24059963289531383
high_q,495,-1203.7010835360536,-16.21431989719747,-7.5118157760384845,-13.278095462583085,-1456.474213861175,0.82011249418483,-0.24065453481733057
high_q,496,-1201.2945408649218,-16.47703021951898,-9.799848153874686,-13.596830367062722,-1456.6906569780924,0.9052571798055525,-0.259253795092108
high_q,497,-1207.9725574300453,-15.916795043466834,-5.825564018314444,-11.792126603326029,-1457.223014444475,0.7070807754739707,-0.1506157876381827
high_q,498,-1205.2777946000706,-16.16558394690307,-8.21339308332778,-12.69609566954762,-1458.1396837279879,0.8527576747030515,-0.22512267573024103
high_q,499,-1199.7900949070051,-16.518852397760867,-11.535769605616395,-16.552572742708268,-1460.2409496651283,0.940178676196043,-0.3137840746058157
high_q,500,-1207.2711351863154,-15.337124591952545,-5.6095448696056565,-12.444128411885611,-1456.5622769902347,0.6882561564425641,-0.16987452913405257
high_q,501,-1206.6904572262868,-15.232797213817094,-6.459005221728266,-14.39396391211615,-1458.7129666604314,0.7561632534735687,-0.23059267689924776
high_q,502,-1203.68701978433,-15.797510225030578,-6.646446359113928,-13.51487335268776,-1455.4798349645664,0.7690556445466128,-0.23537211418803428
high_q,503,-1201.0838914150045,-15.945885305448343,-8.295903652682616,-15.970851520984755,-1457.0042536979686,0.8561582736683695,-0.3250747115855154
high_q,504,-1204.5212431939162,-15.550699014148961,-6.426387850670965,-13.103635697266162,-1455.4045797962672,0.7538470018042505,-0.2199986907360063
high_q,505,-1200.6663006486021,-15.83734191790657,-7.805933066884521,-14.035773725944633,-1454.0042976298694,0.8346505031003024,-0.2586168382745174
high_q,506,-1207.04865914098,-15.668164296761972,-5.389170178705137,-12.763484220048522,-1456.626741766882,0.6678900048567183,-0.18410855886112376
high_q,507,-1203.961049683847,-15.641968442744684,-6.544861894431584,-12.308691547467356,-1454.2504818723305,0.7621562066601889,-0.18521722272004787
high_q,508,-1201.5113317436158,-16.384756733662527,-7.532088779491356,-13.674036926417202,-1454.769682266612,0.8211567208720685,-0.23062739538628863
high_q,509,-1198.837427765368,-16.363654339774,-8.433911198252352,-16.627086547447185,-1455.843291163567,0.8616581171459737,-0.23692413720110977
high_q,510,-1205.4717514167403,-15.930071728934934,-8.953699966871016,-14.29819808185191,-1460.3131325793397,0.8804123610472346,-0.2735420070226517
high_q,511,-1203.5269771758994,-16.041790094597786,-6.6118417367073645,-12.753457624589705,-1454.8110676880497,0.7667283727445654,-0.19776389889443555
high_q,512,-1204.5423158733238,-16.115545701411833,-7.440177529007723,-13.145541838621778,-1456.9727671232847,0.8163707949357254,-0.2252416731613657
high_q,513,-1201.6788742108204,-16.826733753575695,-8.506672732358917,-12.953210887863396,-1455.5229031309807,0.8644658263006705,-0.2298434918170953
high_q,514,-1204.6133561916631,-16.606332807534642,-10.218526436659328,-13.364567127829176,-1460.3844792559255,0.9153930320234825,-0.22871016214024154
high_q,515,-1204.593208388987,-15.488502249972186,-5.643797026966151,-13.579023908465256,-1455.0570073522451,0.6913152711478598,-0.23577019251082
high_q,516,-1208.350417070629,-15.95059374978004,-5.350636585551783,-11.730528641035002,-1457.1325375250683,0.664205630671571,-0.1497157205157565
high_q,517,-1201.1550432075755,-16.326668167649814,-8.776883762044415,-13.916895816311754,-1455.8235445478076,0.8743635137321817,-0.25320043414521953
high_q,518,-1202.2229609922601,-16.62955275959166,-8.87104294612772,-12.521615709832677,-1456.0155755414594,0.8776252335688574,-0.19357763976863285
high_q,519,-1200.289289580711,-16.253878979401264,-9.3200841777695,-13.425549234963682,-1454.9669367383683,0.891956230942482,-0.24361599674252618
high_q,520,-1206.1522473895411,-16.09914174555226,-6.4936842801346,-11.981800131805702,-1456.413086164616,0.7586019630551107,-0.17483230082790313
high_q,521,-1199.7537785870293,-16.373424828807458,-11.029079230647078,-13.02620541512833,-1455.7907532526483,0.9317607376100882,-0.22706192835392794
high_q,522,-1200.2174048506963,-16.59005871189484,-8.421350351835585,-14.121369640557877,-1455.0576429693695,0.8611670765356313,-0.27067579072334536
high_q,523,-1203.2790069311827,-15.926966228066277,-7.925132170357408,-13.661477256797193,-1456.48213180784,0.8401822093461823,-0.2372006948094831
high_q,524,-1202.424211681421,-15.951210984202277,-6.706330377134807,-13.030621808694141,-1453.871006846035,0.7730275756025525,-0.20729620849210426
high_q,525,-1206.798285423127,-15.866804603023326,-6.099050333617464,-12.467970584353157,-1456.9357926326588,0.7293567693927469,-0.16631326155373524
high_q,526,-1202.758572134856,-16.14063087299712,-7.157837430803163,-14.422967055871855,-1456.2662470709568,0.8008107913434637,-0.25356595767881224
high_q,527,-1209.788641664089,-14.715592473204026,-5.008447264476365,-12.058699451475036,-1457.4874268616395,0.6298409237900933,-0.15194165116593739
high_q,528,-1202.8374592745213,-16.00998976975248,-7.901698153571997,-13.74683832608557,-1456.2785408902328,0.8391104958307067,-0.22799476273293737
high_q,529,-1201.8544364259355,-17.012434382892565,-11.35401203620088,-16.531651342368672,-1462.7376020603988,0.9373008619442351,-0.33525336990882365
high_q,530,-1205.9544955033941,-16.17648673097517,-6.690322227565738,-12.671955700354127,-1457.1898924112822,0.7719726429779433,-0.21670848557394762
high_q,531,-1206.2031993975781,-16.013689190505744,-6.910991910607989,-13.581201215111761,-1458.6339085188515,0.7860842608109042,-0.1975865448543087
high_q,532,-1202.7402086339944,-16.692379027776866,-8.342393676002414,-17.432175656257336,-1461.07020800016,0.8580369254038247,-0.3515046591579254
high_q,533,-1199.4535158669999,-16.263234003278313,-8.516142051554606,-13.179841980263161,-1453.0899276311588,0.8648266611526607,-0.23481416935186167
high_q,534,-1200.4217019476937,-16.14455739695441,-6.87661591668259,-15.104050724522502,-1454.2347145999822,0.7839461274554579,-0.2907167227157651
high_q,535,-1198.8500088712042,-16.3327956138956,-9.27716419029036,-15.817636758582378,-1455.9461636955073,0.8906694464604439,-0.29886732888554124
high_q,536,-1201.740080103763,-16.16599019690571,-10.391375921830026,-15.432288134471683,-1459.3541062540676,0.9192209660649611,-0.28833438124012606
high_q,537,-1201.4061314492224,-16.733979477940125,-9.315048100679515,-14.334103238429387,-1457.5435996277395,0.8918061108170195,-0.26588368507159715
high_q,538,-1203.7594802136387,-16.88134620703795,-9.048711208205244,-14.851050185019734,-1460.2135404859384,0.8835305624423644,-0.21206872344376698
high_q,539,-1211.043404948727,-16.312281537706582,-7.102370819925667,-12.760937018200908,-1462.73552529281,0.7975957060085613,-0.19336505299365236
high_q,540,-1203.2172870316356,-16.268826204285403,-8.23047271059499,-12.877268296034215,-1456.2919962649285,0.8534686429990558,-0.17649898214364887
high_q,541,-1200.6416313425084,-16.262661840013124,-7.556937210875494,-13.182337913166362,-1453.4309612630148,0.8224279057738201,-0.22099359923784404
high_q,542,-1200.5351417111833,-16.275912437264736,-7.646893450237635,-13.52107444880297,-1453.7120165568156,0.8269505987340015,-0.19496451552044544
high_q,543,-1202.6633077307865,-16.308360537347284,-7.134448265506538,-12.443365517724972,-1454.2787964335403,0.7994615670314416,-0.2083669460405137
high_q,544,-1199.8139587059927,-16.574886660449977,-7.705826138334634,-14.547919718066673,-1454.3853940511785,0.8298473048338867,-0.27187822253506755
high_q,545,-1202.5893872999934,-15.983095448802203,-6.533243960925439,-14.09060165352875,-1455.029771378573,0.7613539975547751,-0.20260994348608607
high_q,546,-1206.1557509243617,-15.771690168168277,-6.042173085347156,-12.632293732559784,-1456.50672250443,0.7248635587566782,-0.18718857643820136
high_q,547,-1200.1285502857145,-16.192537112708635,-8.376021035651616,-14.667737510931296,-1455.1083607196026,0.859379276006493,-0.2860038475125725
high_q,548,-1202.1178969547468,-16.634805688449035,-8.304520931343715,-15.120738051349878,-1457.8168528561714,0.8565085121851239,-0.29814914017663424
high_q,549,-1197.133434263599,-16.395361748135315,-10.040943951682886,-13.96342587563067,-1453.1891617540018,0.9112488457938298,-0.2667389880988015
high_q,550,-1205.5361922120683,-16.05225791329309,-7.954913360532678,-11.742140517977655,-1457.0189901933225,0.8415332068612926,-0.17838010275871308
high_q,551,-1201.7439983274537,-16.50205772173436,-8.453280407558129,-16.884397589450003,-1459.1730840140394,0.8624116353822666,-0.3427813422180965
high_q,552,-1205.4095090977532,-15.741994039516356,-6.151456495177256,-13.865366289951158,-1456.9288009761872,0.7334332523192872,-0.24657190839143642
high_q,553,-1206.6964758556983,-15.324086879395452,-6.825714294558145,-12.328276116757888,-1456.9371068146697,0.7807397979292398,-0.19270450944712725
high_q,554,-1198.5955243611972,-16.259959136658637,-8.112220940025065,-14.194633229606396,-1452.9407118054662,0.8484693676923462,-0.26156568720293566
high_q,555,-1204.1111476781298,-16.449124557423005,-7.804403211098109,-14.74496172655862,-1458.931020448706,0.8345781942482001,-0.20069368285173408
high_q,556,-1202.0759369999835,-16.143781960137403,-7.770770947856619,-14.297423187186045,-1456.159980050624,0.8329800305611781,-0.2656224055481119
high_q,557,-1197.8419532252606,-16.715386820991938,-9.83936977918449,-14.442837421278274,-1454.5703215615677,0.9062693725289377,-0.2772124144475336
high_q,558,-1198.9098055188833,-16.131336949459893,-7.998422398340091,-16.89635834101195,-1455.5746334971484,0.8434850469574559,-0.33499685996417355
high_q,559,-1205.4773798956148,-15.607865381877787,-8.360846215876931,-15.913454338527666,-1461.2362395978296,0.8587752274874513,-0.2689865202329177
high_q,560,-1200.0003669938842,-16.33565670495878,-9.27370162492889,-17.07284927199567,-1458.2294113753276,0.890564902627531,-0.3432263598786521
high_q,561,-1203.1632956477902,-16.649578031996583,-8.616604019192788,-15.762406348621674,-1459.6907232712665,0.8685912780742981,-0.32164603498731925
high_q,562,-1203.000383253241,-16.27633962268021,-7.133970115834454,-13.196584776959407,-1455.3694224224525,0.799433885760259,-0.22795899877531442
high_q,563,-1204.1511487432158,-16.048179591322224,-7.839326079253564,-14.397544000507342,-1458.1255631773836,0.8362204727536546,-0.25673239918732893
high_q,564,-1200.4718288708655,-15.910591719639143,-7.175876396771111,-14.141117902371615,-1453.425029351119,0.8018449395219911,-0.25851962508064386
high_q,565,-1202.7237164884689,-16.073025323373514,-7.497465908382024,-13.646776972032285,-1455.6882593814094,0.8193694746851818,-0.23951916170572393
high_q,566,-1203.3674386336018,-15.970463724303386,-7.144518820179443,-12.948268630664787,-1455.3108292838765,0.8000436557257744,-0.20871771466072409
high_q,567,-1196.4136106619237,-16.828921909566276,-10.105168899935864,-15.08959347398122,-1454.1178641867443,0.912773139427386,-0.30078208693032693
high_q,568,-1201.2337726599208,-16.51201582980667,-8.38151593793598,-14.580142405253678,-1456.4324071413753,0.8595973166784449,-0.2404572310985214
high_q,569,-1201.011113021461,-16.61234271180811,-9.58706800357309,-12.640859924926382,-1455.6070340912888,0.8995954272145505,-0.21352040184254112
high_q,570,-1197.906896973781,-16.27342613043109,-8.832502730177621,-18.72031558596272,-1457.5387999544564,0.8763014919061609,-0.38351242226614635
high_q,571,-1204.953836855695,-16.052761348255984,-6.982013243971651,-13.558416973475165,-1457.2239381935753,0.7904330522572337,-0.24868363366106389
high_q,572,-1199.4231473124016,-16.297194066482803,-7.894916446242301,-14.106138329978497,-1453.4670166251267,0.8387989166353763,-0.2445009184379642
high_q,573,-1202.3864341483643,-15.962496377027065,-8.863584491761028,-15.307910065885071,-1458.1611611381745,0.8773702700507049,-0.2961540652533922
high_q,574,-1207.784002310068,-15.848008737286165,-6.710644565579806,-13.779446095297502,-1460.047908792536,0.7733110299383985,-0.25168858351539564
high_q,575,-1203.212080134833,-16.36787420175702,-7.680316401684242,-13.136706584913377,-1456.087604041023,0.8285997898982135,-0.17515308967113763
high_q,576,-1204.3190377556402,-16.334643818220542,-7.155046510274288,-13.232667324502284,-1456.9244213752381,0.8006502913947873,-0.1867067871695015
high_q,577,-1211.0532736992993,-15.477435616290506,-6.067183703762006,-15.971196948908016,-1464.0588821041626,0.7268482461900142,-0.27737218678320963
high_q,578,-1203.5308995607868,-15.967092189509628,-6.089049478649688,-12.077632624342865,-1453.4297698660903,0.7285719390882033,-0.17799989185722745
high_q,579,-1201.2442382419927,-16.200622702527568,-7.338078672120712,-13.912638293711721,-1454.588278165099,0.8108961855431924,-0.2462727141262985
high_q,580,-1204.303913426943,-16.256421058338532,-6.74625057061606,-12.169038477838427,-1455.1303125187544,0.7756367353753435,-0.18512804689675705
high_q,581,-1198.7068528435377,-16.486856809924404,-10.171057510896214,-14.535474687385419,-1455.6305435997435,0.9143067435751636,-0.28304981927174866
high_q,582,-1195.6619592928748,-16.509764059572518,-11.013286994652095,-14.908610123569048,-1453.8199312959912,0.931477825516657,-0.2906185246760194
high_q,583,-1200.3020663734567,-16.348927011287202,-7.483109834861361,-13.12444719268268,-1453.0996468656426,0.8186228981172566,-0.22857828161247376
high_q,584,-1203.3801073405932,-15.901363939386954,-7.179106453891933,-12.403989904679218,-1454.619447511267,0.8020295239467583,-0.19034719472775613
high_q,585,-1199.9235702705453,-16.436080831154783,-8.263060448196258,-14.63046666067285,-1454.9648359498208,0.8548149228136981,-0.2692923665053602
high_q,586,-1203.155084376068,-15.905793003804376,-7.954859114942857,-13.674784610608752,-1456.4670723171305,0.8415307571847109,-0.2551026557952565
high_q,587,-1202.6840017961522,-16.3790631632707,-8.606615725470814,-12.592957752115923,-1455.927524835705,0.8682221335337095,-0.2032809322559427
high_q,588,-1198.0984716946746,-16.50943367135764,-9.253721536049824,-14.503043955138912,-1454.0339254386095,0.8899595002499892,-0.2846048748456676
high_q,589,-1200.682166589601,-16.365361361360954,-13.609810798433047,-14.22525075651905,-1460.7747776646918,0.9643425332461023,-0.2560515716995641
high_q,590,-1203.3954481219607,-16.688211434797864,-8.336826402962933,-12.433611579024545,-1456.3669067059861,0.8578133559754656,-0.20182500094112882
high_q,591,-1198.247760703753,-16.462848788020153,-8.40063696790744,-14.376570843435239,-1453.171198017357,0.8603532044694551,-0.2711537454394513
high_q,592,-1197.9044717721333,-16.671976334850854,-13.065863062743546,-17.144067269219345,-1460.4983839818426,0.9592933996007306,-0.3492066196465041
high_q,593,-1203.704533853017,-15.666030656968502,-6.584741534144491,-14.126794700147615,-1455.74663228611,0.7648892465916556,-0.24321662109061487
high_q,594,-1200.9299441055873,-16.42250072177987,-8.346877657536465,-13.01568054881487,-1454.5152812837746,0.8582167161412968,-0.21935355981132948
high_q,595,-1196.848697733947,-16.5350217663148,-11.712135885457807,-14.923563988465396,-1455.5328106187628,0.9428300489666411,-0.28388383340011697
high_q,596,-1202.8600167550792,-16.320059533118496,-7.7401563178453046,-14.139596248318073,-1456.7433949402407,0.8315109831129359,-0.19931937746840384
high_q,597,-1203.5651369832372,-16.650201314443905,-8.454412893445843,-12.634016696687048,-1457.1279747605151,0.862455554617113,-0.2134290523752325
high_q,598,-1206.171902923434,-15.834252247107429,-6.340114130538838,-11.826528829203518,-1455.9591830253078,0.7476139786099564,-0.16149265190044157
high_q,599,-1207.7311096319688,-15.16910541126208,-5.628237713947208,-13.093808364427744,-1457.4142724739331,0.6899291495986423,-0.20900897036709265
high_q,600,-1200.4779957687122,-16.199960055699563,-7.657502443191854,-14.331071156885084,-1454.4425657985014,0.8274758928069461,-0.2557274831784405
high_q,601,-1204.5839414205473,-16.359717501922688,-6.671120406442343,-14.184984854876001,-1457.597857810254,0.7707006764322826,-0.19589300724126169
high_q,602,-1200.5846868775536,-16.518983729447257,-7.863055178574515,-15.415944698694762,-1456.2224766599625,0.8373264375712565,-0.2678110921841332
high_q,603,-1210.5978893181505,-14.901136987697953,-4.087459321778854,-13.015030555835132,-1458.4871707942075,0.5223402625626166,-0.14067413327503459
high_q,604,-1199.4271938129016,-16.334873664312994,-8.628432011681593,-15.43287839837939,-1455.4556084633214,0.8690269607642236,-0.2892359442408187
high_q,605,-1203.3921613440596,-16.16153719797734,-11.202882950457452,-13.363660896962614,-1460.037825104168,0.9347894206537148,-0.23404226654630794
high_q,606,-1200.7385072484813,-16.089751275775313,-6.835980976329098,-13.330673487840375,-1452.7817549605918,0.7813904040065698,-0.22410697956964878
high_q,607,-1203.6978129161064,-15.809001982226789,-7.4980502469362875,-13.946147734749085,-1456.620870182188,0.8193997941263019,-0.23710242759018507
high_q,608,-1202.9977608841257,-15.447368303650904,-6.721756412439557,-14.058145776273602,-1455.0621233955915,0.774039453003845,-0.23040680466024657
high_q,609,-1201.9142981831653,-16.748533058985117,-9.873850581702595,-14.97871977541157,-1459.1009122119792,0.907142681392565,-0.3048489986910323
high_q,610,-1210.1910222759086,-15.926763466350707,-5.977898985468709,-11.672915871054265,-1459.4207165678943,0.7196986544527862,-0.14648463818183424
high_q,611,-1200.2245733740745,-16.479023031386276,-9.172213485696812,-12.921813749280956,-1454.5011672038752,0.88745136036785,-0.22590377081842453
high_q,612,-1199.1063896093926,-16.338354651867775,-8.36778944437973,-13.863554152601512,-1453.294532380366,0.8590519568146506,-0.24990036049002184
high_q,613,-1205.6631130708677,-15.531139981531396,-6.05513604853808,-14.235262520873631,-1457.1669341459403,0.725893965886084,-0.23008975571552112
high_q,614,-1207.6718454541965,-15.447331319222371,-5.211407603564624,-12.212788115109937,-1456.412020245886,0.650582618907688,-0.16603826667896474
high_q,615,-1199.5734727414283,-16.406170370955664,-10.785832654421347,-13.53551748756216,-1455.9537493810221,0.9272539743451453,-0.25013055149753227
high_q,616,-1196.0623906805638,-16.699728887003175,-11.900840680955614,-15.649899772302696,-1455.8831655021559,0.9455216421908383,-0.29204876446982503
high_q,617,-1204.0714472771047,-16.566615001293258,-6.922637443230241,-14.190051526262952,-1457.5827038184689,0.7868036564493893,-0.21655444814638888
high_q,618,-1200.6365014763644,-16.197227641499808,-7.66772093252354,-13.601334883633491,-1453.7827714722198,0.8279802546753066,-0.23581104481433113
high_q,619,-1196.8667015553076,-16.47491562732651,-10.040891747138573,-14.774217640091235,-1453.9121662133073,0.9112475948134677,-0.28362707499350515
high_q,620,-1201.6434373389445,-16.49273546970511,-8.3354793379498,-13.404404933036634,-1455.6924498547635,0.8577592036879392,-0.23455098025542323
high_q,621,-1197.7921820128574,-16.169865112318092,-8.259871704323906,-17.747283326191635,-1455.733148535773,0.8546837782528439,-0.2975271260186182
high_q,622,-1203.0020235336854,-15.554752286134004,-5.771792999103948,-14.330599687637726,-1454.4687747965852,0.7024983504580119,-0.24570614751583705
high_q,623,-1203.808117166783,-16.643128987037443,-7.927822871950042,-13.81544626597182,-1457.9458605733962,0.84030477496845,-0.2382311081746252
high_q,624,-1203.0435285527012,-15.740941272231083,-6.3790307038250695,-13.181318296914453,-1454.2596818107813,0.7504448338626104,-0.21452222715324173
high_q,625,-1198.2800293894384,-16.41499263795876,-9.382452508628939,-14.906919638425384,-1454.7529225724609,0.8937964815570656,-0.2850765736087548
high_q,626,-1199.9794547975482,-16.459341672228106,-7.464949840851901,-14.617272094338325,-1454.171847036693,0.817673844790272,-0.2782433277187517
high_q,627,-1201.6786068192007,-16.046316317778718,-7.565447463193418,-18.439780820204646,-1459.5123525822046,0.8228610741642813,-0.3680087923464091
high_q,628,-1213.0999768011345,-14.467128389259841,-4.232050109818582,-11.90627921784547,-1459.69885522178,0.5406589390452536,-0.1267071201489888
high_q,629,-1210.232355289869,-15.068868219482681,-5.286938806369332,-14.527531226025717,-1461.118208549828,0.6580336724786463,-0.16054640914207488
high_q,630,-1203.5457556802344,-15.530672636965363,-5.6339844262710495,-14.111599080979959,-1454.6555954597654,0.6904417817166778,-0.20260107274826217
high_q,631,-1204.5816577370567,-16.183268332943413,-7.38097243422977,-12.421326788496224,-1456.113107999542,0.8132167463824426,-0.21540943357644549
high_q,632,-1201.0480753771324,-16.399460755457767,-8.392481564457581,-15.323766266902894,-1456.7713632310856,0.860031346725388,-0.24674217260709927
high_q,633,-1200.7768147912207,-16.364707143674536,-7.742320405590326,-15.673499914545594,-1456.4539238253005,0.8316152768073736,-0.2824219380391682
high_q,634,-1200.1651496009174,-16.807304388146775,-9.716534360183642,-13.725738622897921,-1456.1900103437579,0.9030835233865062,-0.25458601067616393
high_q,635,-1204.9060907556534,-15.705486239931588,-6.18306648030264,-12.477050456733041,-1455.1160181647163,0.7358629000473378,-0.18018928093063818
high_q,636,-1200.2643206125815,-16.58718979725319,-10.537334044533159,-13.360734208052316,-1456.5336418865545,0.9223034100038986,-0.23563734775442613
high_q,637,-1198.9011548753247,-16.511191412570696,-8.73013012923412,-14.814125030885176,-1454.5439234469925,0.8727088120003546,-0.26155589261082013
high_q,638,-1206.5128399448515,-15.882417330428353,-6.44003043109346,-13.754928194266022,-1458.5910016376688,0.7548184672045627,-0.23505269041955812
high_q,639,-1205.0464163210831,-15.53101494844401,-6.455294998720195,-14.017912795320143,-1456.9397257538858,0.7559008838508304,-0.24362289371327803
high_q,640,-1200.017479129747,-16.505004338325875,-10.375346093943067,-13.549757947655806,-1455.955613086324,0.9188742092062425,-0.25755285630142943
high_q,641,-1201.5483829101258,-16.00380229585579,-9.218041888597048,-14.639240393664348,-1457.1240021627384,0.8888692169708512,-0.2731657571880097
high_q,642,-1200.3639400413936,-16.414381640692113,-9.29728310935351,-14.093953553590364,-1455.9550267479171,0.8912747193735675,-0.2486906985368793
high_q,643,-1206.8308870719216,-16.357528332075105,-7.314415555507864,-12.027705034113033,-1458.318645374702,0.8096031016794956,-0.17984993958409248
high_q,644,-1201.179728750584,-15.937169885789785,-8.178047297841498,-14.372003989636223,-1455.3156038011969,0.8512745230316049,-0.2733150124077615
high_q,645,-1205.3036825508664,-15.566809193402094,-7.617292834667551,-13.312901210403172,-1457.3599915208563,0.825475979519096,-0.23349797062390037
high_q,646,-1199.8129901863413,-16.569034716982543,-8.243965354317817,-13.170430234614273,-1453.5379655587053,0.8540276823574969,-0.23711839656692543
high_q,647,-1201.1177086628936,-16.255885004206135,-9.850758045395956,-13.349775964611393,-1456.1915706746408,0.9065588104339058,-0.22352497108742994
high_q,648,-1199.0664899085014,-16.100272167892058,-7.585790691713432,-15.30688472225966,-1453.7323775087407,0.8238920202759754,-0.2416169922894077
high_q,649,-1201.7465444166673,-16.05754187439848,-6.385471986232616,-14.720360821580892,-1454.7872982709662,0.7509103228397355,-0.20998926886812294
high_q,650,-1199.9014058731973,-16.40896163045784,-8.277918524758258,-15.156420576053272,-1455.4032815358028,0.8554243156001217,-0.3017086357002773
high_q,651,-1199.0571216490987,-16.201627953368728,-8.313917969292666,-13.05860996320896,-1452.3440781517106,0.8568893942598046,-0.22636038225217625
high_q,652,-1199.4830762148206,-16.25503875963355,-9.012185870805991,-13.789663586718355,-1454.2764537707533,0.8823424881504882,-0.2480997548188716
high_q,653,-1202.6300248267962,-15.994733011775963,-7.306435958190613,-13.97828619975907,-1455.5797216727224,0.8091649691685766,-0.24079796126332112
high_q,654,-1205.0785679174585,-15.54196952935473,-6.86246582538969,-13.14118393970585,-1456.247240246378,0.7830596543323393,-0.21939460009870676
high_q,655,-1199.7452243348419,-16.81136095937697,-10.567450067787732,-12.543616034489341,-1455.1908371215561,0.922922958497685,-0.2167520763020411
high_q,656,-1200.103250959807,-16.37260888213197,-7.844962866235147,-15.981203340707108,-1456.0712599076155,0.8364839156742675,-0.2947967151718034
high_q,657,-1208.5854902981082,-15.296771811297361,-5.982373123829967,-12.415195671747082,-1457.8960001158039,0.7200612089753086,-0.15670211704806977
high_q,658,-1197.7545163517289,-16.48057108257086,-9.22154924972268,-14.277486190077365,-1453.4432848071885,0.888976917863657,-0.259725788920493
high_q,659,-1203.7767523867951,-16.75286240417492,-9.416277031672882,-13.701017956827046,-1459.3648391593567,0.8947800538003987,-0.26964807493878373
high_q,660,-1201.6639715202632,-15.965805085603364,-7.018396828351123,-13.27386403358873,-1453.7356872521605,0.7926255068362377,-0.21961145287484818
high_q,661,-1200.4839762847437,-15.974072945570498,-8.11883089625451,-13.696357694327792,-1454.0565629962434,0.8487535988517717,-0.23034928936146398
high_q,662,-1202.7854503260721,-16.14662700196297,-6.904230219722018,-13.49067149656053,-1454.925271319238,0.785665417346862,-0.24512444640277012
