segmentation_definition,state,wave_id,onset_week,peak_week,end_week,wave_end_censored,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,n_candidate_peaks_in_segment,qc_duration_gt104,qc_peak_late_gt52,qc_multiple_peaks,qc_no_meaningful_fall,reason_re6_not_eligible,candidate_wave,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,major_epidemic_primary,reason_not_major,wave_order,is_recurrence
permissive,RJ,RJ_wave_11,2023-09-10,2024-04-07,2024-10-20,FALSE,1.1440399092224658,1.0027287190816196,197,2023-08-13,0.061965740342750715,0.2882882882882883,6,59,30,3813,22.143897252621986,58,81,113,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
permissive,RJ,RJ_wave_12,2024-10-27,2025-02-09,2025-04-20,FALSE,0.5341524600014155,0.5786651650015334,92,2024-10-20,0.06000886156666064,0.1037022188237331,21,26,15,1301,7.554001151808807,109,187,248,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,6,TRUE
permissive,RN,RN_wave_01,2015-01-25,2015-02-08,2015-03-08,FALSE,0,0.010034079748457662,0,2015-01-18,0,NA,NA,7,2,2,0.06020447849074597,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; too few nonzero renewal infectiousness contributions,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RN,RN_wave_02,2015-06-21,2015-07-05,2015-07-26,FALSE,0,0.020068159496915323,0,2015-03-08,0,0,15,6,2,2,0.06020447849074597,2,2,2,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RN,RN_wave_03,2015-10-18,2015-11-01,2015-11-22,FALSE,0.030102239245372985,0.030102239245372985,1,2015-07-26,0,0,12,6,2,3,0.09030671773611895,3,3,4,3,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RN,RN_wave_04,2016-01-10,2016-05-08,2016-12-18,FALSE,5.355620693998683,6.163451748400719,179,2015-11-22,0,0,3,50,17,3577,107.02265487392899,42,198,368,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
permissive,RN,RN_wave_05,2016-12-25,2017-02-26,2017-04-09,FALSE,0.8632964169924121,0.734298101809638,29,2016-12-18,0.05983933736311378,0.0814918862184758,18,16,9,206,6.132683098275255,31,42,61,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,2,TRUE
permissive,RN,RN_wave_06,2017-04-23,2017-06-18,2018-01-21,FALSE,1.309829046471246,1.091524205392705,44,2017-04-09,0.218304841078541,0.2972972972972973,2,40,8,704,20.955827765520958,67,142,196,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
permissive,RN,RN_wave_07,2018-02-11,2018-07-15,2018-10-28,FALSE,3.6438927320930077,3.0810149929892097,123,2018-01-21,0.05925028832671557,0.05428215703691032,22,38,22,1219,36.11305073513314,59,102,118,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
permissive,RN,RN_wave_08,2019-02-24,2019-07-07,2019-12-08,FALSE,10.670804502018315,11.368435367251557,362,2018-10-28,0.10862552859897855,0.035256410256410256,30,42,19,6406,188.83197138102022,175,292,388,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
permissive,RN,RN_wave_09,2020-01-05,2020-06-21,2020-12-13,FALSE,4.930130079134457,5.106206153389259,168,2019-12-08,0.41268304703938236,0.08081989536702563,27,50,24,3309,97.10595495152332,85,156,229,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
permissive,RN,RN_wave_10,2021-01-31,2021-04-25,2021-10-17,FALSE,6.053725497765386,6.443659507283285,207,2020-12-13,0.15651206600426848,0.030651340996168584,31,38,12,2923,85.48328323656146,57,142,287,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
permissive,RN,RN_wave_11,2021-10-31,2022-04-24,2023-02-05,FALSE,7.205462148715489,6.3789246552730905,247,2021-10-17,0.7116295673701661,0.1115594878177316,34,67,25,5199,151.6851517129246,138,218,310,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
permissive,RN,RN_wave_12,2023-02-19,2023-04-16,2023-12-17,FALSE,1.280455190179607,1.2222526815350794,44,2023-02-05,0.08730376296679139,0.07142857142857144,23,44,8,618,17.984575171159026,32,60,134,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,9,TRUE
permissive,RN,RN_wave_13,2023-12-24,2024-03-10,2024-12-15,FALSE,2.1763916065571487,1.8571875042621002,75,2023-12-17,0.08730376296679139,0.07142857142857144,31,52,11,1137,32.99492375108806,25,49,97,3,5,7,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,10,TRUE
permissive,RN,RN_wave_14,2025-01-05,2025-08-03,2025-12-28,FALSE,1.852261321657913,1.9294388767269925,64,2024-12-15,0.04836425792349219,0.026041666666666668,41,52,30,1239,35.85862152397116,27,47,61,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,11,TRUE
permissive,RO,RO_wave_01,2015-11-22,2015-11-29,2015-12-13,FALSE,0.05999138523707996,0.019997128412359986,1,2015-11-15,0,NA,NA,4,1,1,0.05999138523707996,1,1,2,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_02,2016-01-03,2016-02-07,2016-04-03,FALSE,0.11904166696427083,0.19840277827378472,2,2015-12-13,0,0,3,14,5,16,0.9523333357141667,1,7,12,1,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_03,2016-05-22,2016-07-03,2016-08-14,FALSE,0.11904166696427083,0.07936111130951388,2,2016-04-03,0.01984027782737847,0.25,7,13,6,11,0.6547291683034896,3,4,8,3,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_04,2016-09-04,2016-09-18,2016-11-06,FALSE,0.2976041674106771,0.15872222261902777,5,2016-08-14,0.01984027782737847,0.25,3,10,2,17,1.0118541691963021,8,12,16,3,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_05,2016-11-27,2017-02-12,2017-04-09,FALSE,0.6502842333267123,0.47293398787397256,11,2016-11-06,0.01984027782737847,0.125,5,20,11,84,4.971868147645044,10,18,30,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_06,2017-04-30,2017-07-09,2017-08-20,FALSE,0.2955837424212328,0.1576446626246575,5,2017-04-09,0.01970558282808219,0.125,5,17,10,26,1.5370354605904106,5,8,11,3,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_07,2017-09-03,2017-12-03,2017-12-17,FALSE,0.23646699393698628,0.1576446626246575,4,2017-08-20,0.05911674848424657,0.375,2,16,13,21,1.241451718169178,7,9,12,4,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_08,2017-12-31,2018-01-07,2018-09-30,FALSE,0.17627440519139875,0.15692743578376356,3,2017-12-17,0.05911674848424657,0.37671391359319634,2,40,1,58,3.4086890605412696,9,15,16,4,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_09,2018-10-21,2018-10-28,2018-11-11,FALSE,0.05875813506379958,0.019586045021266527,1,2018-09-30,0,0,3,4,1,1,0.05875813506379958,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_10,2018-12-30,2019-03-17,2019-05-26,FALSE,0.4671369178306161,0.4476728795876738,8,2018-11-11,0,0,7,22,11,62,3.620311113187275,1,4,14,1,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_11,2019-07-07,2019-07-21,2019-08-18,FALSE,0.058392114728827015,0.03892807648588468,1,2019-05-26,0,0,6,7,2,3,0.17517634418648104,2,3,3,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_12,2019-10-13,2019-10-20,2019-11-03,FALSE,0.11678422945765403,0.03892807648588468,2,2019-08-18,0,0,8,4,1,2,0.11678422945765403,2,2,5,1,1,3,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_13,2019-11-17,2019-12-01,2019-12-29,FALSE,0.058392114728827015,0.058392114728827015,1,2019-11-03,0,0,2,7,2,5,0.2919605736441351,3,5,5,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_14,2020-01-05,2020-02-02,2020-06-28,FALSE,0.17413987959968724,0.3482797591993745,3,2019-12-29,0,0,2,26,4,46,2.6701448205285376,8,21,24,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_15,2020-07-19,2020-08-02,2020-08-23,FALSE,0.05804662653322908,0.05804662653322908,1,2020-06-28,0,0,5,6,2,3,0.17413987959968724,3,3,3,3,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_16,2020-09-06,2020-09-20,2020-10-11,FALSE,0,0.05804662653322908,0,2020-08-23,0,0,3,6,2,3,0.17413987959968724,3,3,3,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_17,2020-11-15,2020-11-29,2020-12-20,FALSE,0,0.07739550204430544,0,2020-10-11,0,0,7,6,2,4,0.23218650613291633,4,4,5,2,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_18,2020-12-27,2021-01-31,2021-02-21,FALSE,0.11563220171806325,0.13490423533774046,2,2020-12-20,0,0,4,9,5,11,0.6359771094493479,4,8,11,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_19,2021-02-28,2021-06-06,2021-09-26,FALSE,0.1734483025770949,0.25053643705580375,3,2021-02-21,0.01927203361967721,0.14285714285714288,2,31,14,56,3.237701648105771,9,10,15,4,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_20,2021-11-07,2022-01-09,2022-02-06,FALSE,0.11529716691801449,0.057648583459007245,2,2021-09-26,0.01927203361967721,0.3343019457430583,2,14,9,7,0.40387511901309947,2,2,2,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_21,2022-02-20,2022-04-24,2022-05-29,FALSE,0.23059433383602898,0.230594333836029,4,2022-02-06,0.01921619448633575,0.3333333333333333,2,15,9,30,1.7294575037702176,7,11,14,4,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_22,2022-06-05,2022-07-24,2022-09-04,FALSE,0.17294575037702176,0.13451336140435025,3,2022-05-29,0.01921619448633575,0.14285714285714285,3,14,7,20,1.1529716691801448,7,9,14,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_23,2022-09-18,2022-09-25,2022-11-06,FALSE,0.11529716691801449,0.09608097243167875,2,2022-09-04,0.01921619448633575,0.19999999999999998,5,8,1,6,0.3458915007540435,5,6,6,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_24,2022-11-20,2023-02-12,2023-04-16,FALSE,0.2298513723563501,0.13407996720787088,4,2022-11-06,0,0,10,22,12,25,1.437128298336947,2,3,8,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_25,2023-10-22,2023-10-29,2023-11-12,FALSE,0.05746284308908752,0.01915428102969584,1,2023-04-16,0,0,27,4,1,1,0.05746284308908752,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_26,2023-12-24,2024-03-03,2024-06-02,FALSE,1.030793820047451,0.8399060755942193,18,2023-11-12,0,0,4,24,10,146,8.361079726804665,7,15,38,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,1,FALSE
permissive,RO,RO_wave_27,2024-06-09,2024-07-28,2024-09-15,FALSE,0.17179897000790847,0.13362142111726216,3,2024-06-02,0,0,3,15,7,21,1.2025927900553595,4,6,12,3,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_28,2024-09-22,2024-10-27,2024-12-15,FALSE,0.057266323335969496,0.09544387222661582,1,2024-09-15,0,0,5,13,5,9,0.5153969100237255,2,5,8,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RO,RO_wave_29,2025-01-05,2025-05-04,2025-11-23,FALSE,13.356545563514942,14.859632599864913,234,2024-12-15,0,0,6,47,17,4165,237.73509517965695,83,205,423,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
permissive,RO,RO_wave_30,2025-11-30,2025-12-21,NA,TRUE,0.17123776363480692,0.3234491090879687,3,2025-11-23,0.09513209090822607,0.2941176470588235,2,5,3,23,1.3128228545335199,16,NA,NA,4,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,fewer than 6 complete surveillance weeks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_01,2015-11-08,2015-11-15,2015-11-29,FALSE,0.18713275197425053,0.062377583991416845,1,2015-11-01,0,NA,NA,4,1,1,0.18713275197425053,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_02,2016-03-06,2016-03-13,2016-03-27,FALSE,0.36480839351151795,0.12160279783717265,2,2015-11-29,0,0,14,4,1,2,0.36480839351151795,2,2,3,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_03,2016-04-17,2016-05-01,2016-06-12,FALSE,0.18240419675575897,0.18240419675575897,1,2016-03-27,0,0,3,9,2,5,0.9120209837787949,3,4,5,3,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_04,2016-06-26,2016-08-28,2016-10-02,FALSE,0.18240419675575897,0.18240419675575897,1,2016-06-12,0,0,7,15,9,8,1.4592335740460718,1,3,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_05,2017-01-15,2017-07-23,2018-01-21,FALSE,64.18291776962587,53.367564222810465,362,2016-10-02,0,0,3,54,27,3934,697.4874788453193,69,133,215,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
permissive,RR,RR_wave_06,2018-04-01,2018-04-29,2018-06-03,FALSE,0.340427270266912,0.170213635133456,2,2018-01-21,0.056737878377818664,0.3333333333333333,4,10,4,6,1.021281810800736,2,5,6,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_07,2018-06-10,2018-06-24,2018-07-15,FALSE,0,0.170213635133456,0,2018-06-03,0,0,3,6,2,3,0.510640905400368,3,3,3,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_08,2018-07-29,2018-08-12,2018-09-09,FALSE,0,0.170213635133456,0,2018-07-15,0,0,4,7,2,4,0.680854540533824,3,4,4,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_09,2018-09-16,2018-10-07,2018-11-11,FALSE,0.510640905400368,0.340427270266912,3,2018-09-09,0,0,3,9,3,9,1.531922716201104,5,8,9,3,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_10,2018-11-25,2018-12-09,2018-12-30,FALSE,0,0.11347575675563733,0,2018-11-11,0,0,2,6,2,2,0.340427270266912,2,2,2,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
permissive,RR,RR_wave_11,2019-03-03,2019-03-10,2019-03-24,FALSE,0.16177957532861476,0.05392652510953825,1,2018-12-30,0,0,9,4,1,1,0.16177957532861476,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
