week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2019-01-13,2,212,2019,3,26.692891176925894,24.609054493284376,3551996
2019-01-20,3,213,2019,10,26.739984713882077,40.470741343434206,3551996
2019-01-27,4,214,2019,9,25.492943243390503,58.66007688997065,3551996
2019-02-03,5,215,2019,11,26.503450495402817,45.30335765947431,3551996
2019-02-10,6,216,2019,5,25.854675281449104,68.29040901983262,3551996
2019-02-17,7,217,2019,10,25.233796066682103,59.89929406750971,3551996
2019-02-24,8,218,2019,5,25.218391009226483,65.77916523428338,3551996
2019-03-03,9,219,2019,7,25.749642241787747,40.94674724614059,3551996
2019-03-10,10,220,2019,9,26.154272182491024,41.613791476140435,3551996
2019-03-17,11,221,2019,14,25.9906057905441,35.21941501982311,3551996
2019-03-24,12,222,2019,11,25.692741197063803,57.49700604380674,3551996
2019-03-31,13,223,2019,20,25.909371400193667,37.09866050518529,3551996
2019-04-07,14,224,2019,12,24.208724835557444,54.38681858213561,3551996
2019-04-14,15,225,2019,7,26.22575795915878,23.14244477645562,3551996
2019-04-21,16,226,2019,6,26.324214746003744,23.127345013989064,3551996
2019-04-28,17,227,2019,8,25.831366896432773,29.511895024787254,3551996
2019-05-05,18,228,2019,11,26.576146172274463,8.059870056883113,3551996
2019-05-12,19,229,2019,16,23.214355119188777,5.782299882914308,3551996
2019-05-19,20,230,2019,13,24.244220351528504,1.6358798826582939,3551996
2019-05-26,21,231,2019,3,26.253883103885116,0.48391487970271096,3551996
2019-06-02,22,232,2019,9,24.625384148905546,0.48640580771718395,3551996
2019-06-09,23,233,2019,10,25.73318230334643,0.00866770427226838,3551996
2019-06-16,24,234,2019,8,25.150089419136116,0.022404959273740813,3551996
2019-06-23,25,235,2019,9,24.880456796694663,0.2023609053493761,3551996
2019-06-30,26,236,2019,6,24.591673318073695,0.9043401834111975,3551996
2019-07-07,27,237,2019,2,23.032834922966316,0.038602327671815095,3551996
2019-07-14,28,238,2019,6,25.940697087467875,0.03617403698708882,3551996
2019-07-21,29,239,2019,4,24.308378903856763,0.00798508921938545,3551996
2019-07-28,30,240,2019,2,24.717767879490204,0.04664783479491123,3551996
2019-08-04,31,241,2019,4,24.11598691051522,0.11174827773600683,3551996
2019-08-11,32,242,2019,1,26.254534800277057,0.009012161582804403,3551996
2019-08-18,33,243,2019,3,27.83706748640528,0.8001471647730083,3551996
2019-08-25,34,244,2019,1,28.224741583814385,1.4905539677371134,3551996
2019-09-01,35,245,2019,2,29.381629086971767,0.4115582991196584,3551996
2019-09-08,36,246,2019,2,29.685473089709717,0.014473568330117674,3551996
2019-09-15,37,247,2019,4,30.971932639822214,1.0201933611147491,3551996
2019-09-22,38,248,2019,2,28.452691301906725,22.2708754227344,3551996
2019-09-29,39,249,2019,3,27.972203270771796,18.629468047114372,3551996
2019-10-06,40,250,2019,1,26.015990067165575,24.674001557684306,3551996
2019-10-13,41,251,2019,2,28.130459699319747,17.568043747154714,3551996
2019-10-20,42,252,2019,7,26.940830714368325,32.53706636076589,3551996
2019-10-27,43,253,2019,9,28.244806301416137,17.20297209807938,3551996
2019-11-03,44,254,2019,8,27.70460864679451,23.89712465545677,3551996
2019-11-10,45,255,2019,6,26.729886149320834,37.77103769799881,3551996
2019-11-17,46,256,2019,5,26.479666215451434,36.90569506221864,3551996
2019-11-24,47,257,2019,4,26.70825263632314,47.630317467120044,3551996
2019-12-01,48,258,2019,4,26.643476704487625,45.54923657551662,3551996
2019-12-08,49,259,2019,4,25.87354625340658,61.484083735702185,3551996
2019-12-15,50,260,2019,4,26.60330404219364,32.06393827645039,3551996
2019-12-22,51,261,2019,1,26.913552446609863,33.559224746896696,3551996
2019-12-29,52,262,2019,5,26.19947228531265,51.61089121264381,3551996
