muni7,muni6,lon,lat
4123204,412320,-50.79754421542798,-23.544413296668182
4123303,412330,-53.36289146040888,-23.08491081182384
4123402,412340,-51.838766955041336,-23.063059725937705
4123501,412350,-54.30561615235871,-24.888836206600097
4123600,412360,-51.897827720504495,-22.712957434994316
4123709,412370,-53.24069513429512,-23.114474425710718
4123808,412380,-53.42305382436742,-25.783541070979627
4123824,412382,-53.553520287028746,-25.389322881369317
4123857,412385,-51.92965055383544,-24.90918132457601
4123907,412390,-50.538841266137396,-23.060596880460082
4123956,412395,-53.10919607153166,-23.1543427735567
4124004,412400,-49.63237352109968,-23.75078535517772
4124020,412402,-53.606035578000984,-25.036574603049495
4124053,412405,-54.427383545449935,-25.456622972437444
4124103,412410,-50.085676189481944,-23.29664698807462
4124202,412420,-52.35611934384015,-22.69900328012129
4124301,412430,-50.63025386594949,-23.58045919253136
4124400,412440,-53.633190591486674,-26.06660336293123
4124509,412450,-51.8019475187351,-22.718715657228945
4124608,412460,-52.480471260389656,-23.34216102537034
4124707,412470,-50.77843466863545,-23.716219828508734
4124806,412480,-52.79307133634774,-25.774000384225463
4124905,412490,-52.33069549132449,-22.838213779511406
4125001,412500,-51.84807349404806,-23.9926357175328
4125100,412510,-50.28672920318141,-25.669986154663135
4125209,412520,-52.940088617047685,-25.65587937781236
4125308,412530,-52.316879659584316,-23.435012625169847
4125357,412535,-53.94774393832378,-23.73859970254045
4125407,412540,-49.671198972843925,-23.95865134686678
4125456,412545,-54.119568512178745,-24.815471579607028
4125506,412550,-49.094982999822385,-25.664331480157905
4125555,412555,-52.6124024900715,-23.372315663449303
4125605,412560,-50.4419909237036,-25.90818628200989
4125704,412570,-54.26205294777541,-25.38743003845661
4125753,412575,-53.890794998229474,-24.906518363082995
4125803,412580,-51.87180263791026,-23.845547356682598
4125902,412590,-53.181248919587645,-22.784950608320628
4126009,412600,-50.72251988475764,-23.455327647256667
4126108,412610,-52.538769455879766,-23.524502138150382
4126207,412620,-50.604598401169405,-23.875209315239463
4126256,412625,-51.86704800106228,-23.46823369811266
4126272,412627,-52.60436999907237,-25.713194203933618
4126306,412630,-49.45604540952368,-24.249073518289944
4126355,412635,-54.02757103224055,-25.47693311744104
4126405,412640,-50.87503769435928,-22.934156938235414
4126504,412650,-51.071955037045214,-23.057316531589343
4126603,412660,-49.79293132870306,-23.63915607281931
4126652,412665,-52.71856409429862,-25.69334829873131
4126678,412667,-51.05195996935955,-23.822238663851095
4126702,412670,-52.48384903174251,-23.198519245629594
4126801,412680,-52.89031108263972,-23.658446206653366
4126900,412690,-53.13406271528415,-23.329076048703865
4127007,412700,-50.40847227914332,-25.313382584893354
4127106,412710,-50.52258126041075,-24.249972155997312
4127205,412720,-52.38800805851077,-23.69665891913668
4127304,412730,-52.68163928636973,-22.729389740858064
4127403,412740,-54.06277503116158,-24.208636896823634
4127502,412750,-50.46856826854269,-24.65571605822797
4127601,412760,-49.112143235330784,-25.90148004893072
4127700,412770,-53.77769701786687,-24.704795073981497
4127809,412780,-49.962733859791236,-23.7253494013527
4127858,412785,-53.22460977770048,-25.43885253444493
4127882,412788,-48.90259742503267,-24.952578883718058
4127908,412790,-52.843489073671684,-23.87920465308409
4127957,412795,-53.50930132347113,-24.645988737877868
4127965,412796,-51.48041081307178,-25.0119059936062
4128005,412800,-53.0216760551516,-24.504911319965583
4128104,412810,-53.41424054837073,-23.67979596907998
4128203,412820,-51.0748996440507,-26.109367352107924
4128302,412830,-52.109104690398425,-23.067025393303478
4128401,412840,-50.82992469146096,-23.216323052139145
4128500,412850,-49.784493788255716,-23.85509325883141
4128534,412853,-50.23988401309918,-24.189754195890355
4128559,412855,-53.920487708112425,-25.00736011783978
4128609,412860,-52.95837252351469,-25.875082419089182
4128625,412862,-53.82463884529819,-23.538826767736985
4128633,412863,-49.39296196388353,-24.626407691987207
4128658,412865,-52.23680633620948,-25.41008468339353
4128708,412870,-52.807805889847174,-26.28121462786479
4128807,412880,-53.59196228251611,-23.73574720976392
4200051,420005,-51.05626308896277,-27.58382415660319
4200101,420010,-52.255762317796396,-26.562436767223236
4200200,420020,-49.82478811402394,-27.45508989243484
4200309,420030,-49.720752574740935,-27.327547189684086
4200408,420040,-51.61247830687947,-26.76436554699499
4200507,420050,-52.95671258661299,-27.054365289255816
4200556,420055,-52.85231634726725,-26.8516378093381
4200606,420060,-48.93600036596402,-27.73345898921023
4200705,420070,-49.33079857706296,-27.705927912287866
4200754,420075,-51.925964370024815,-27.421521652967197
4200804,420080,-53.333086987195024,-26.53294674795625
4200903,420090,-49.067211454318006,-27.543020576565457
4201000,420100,-51.0795696620624,-27.73031660803105
4201109,420110,-49.13873768706078,-27.879758184292605
4201208,420120,-48.830982894156065,-27.497466840333363
4201257,420125,-49.36425119481641,-27.12448009636682
4201273,420127,-52.18155118225776,-27.140866161008532
4201307,420130,-48.75777516987632,-26.46168359840483
4201406,420140,-49.471115124150394,-28.942295796323464
4201505,420150,-49.01468374196999,-28.237870303928332
4201604,420160,-51.3366705648811,-26.921494670030878
4201653,420165,-52.44198421580512,-27.070845252418398
4201703,420170,-49.39597110510449,-26.973635498886026
4201802,420180,-49.742545159321196,-27.43730379816486
4201901,420190,-49.590344054051414,-27.329630278338065
4201950,420195,-49.475028056862286,-29.019458809412583
4202008,420200,-48.62174989094082,-27.004733670866948
4202057,420205,-48.652569888383816,-26.44640627673088
4202073,420207,-49.61533674797881,-29.153504971521325
4202081,420208,-53.64816175571048,-26.76859030179951
4202099,420209,-53.425058009300734,-26.668349500377342
4202107,420210,-48.727376217980506,-26.662427953717565
4202131,420213,-50.48684604766054,-26.417983985802998
4202156,420215,-53.61805936881435,-26.857083049060886
4202206,420220,-49.435371230076896,-26.80090468381938
4202305,420230,-48.693964862488926,-27.433516676496993
4202404,420240,-49.09729394476654,-26.885625115439858
4202438,420243,-49.909182953311344,-27.763105936406017
4202453,420245,-48.51748456227896,-27.173255365621333
4202503,420250,-49.652388826504925,-28.360896162596934
4202537,420253,-52.3899889786413,-26.739034918423492
4202578,420257,-53.095289731785606,-26.68401344637833
4202602,420260,-49.56310295880989,-27.785353753845868
4202701,420270,-49.12351638000745,-27.218574168880806
4202800,420280,-49.14236833204019,-28.24093221097038
4202859,420285,-49.90361204085299,-27.36859097891198
4202875,420287,-50.844964743728646,-27.346953456758865
4202909,420290,-48.90971567385629,-27.124980568704483
4203006,420300,-51.08473166977078,-26.76306665759785
4203105,420310,-53.26304104735974,-27.02514925518092
4203154,420315,-51.00688208959742,-26.62217617895836
4203204,420320,-48.708972008846345,-27.07093001458405
4203253,420325,-50.60680363692239,-28.06212208230149
4203303,420330,-49.21746732473872,-26.12054535361138
4203402,420340,-50.77109958815395,-27.84692360475634
4203501,420350,-53.13027658892623,-26.450413011290653
4203600,420360,-51.24450578707685,-27.412996619897434
4203709,420370,-48.80233215273752,-27.234586884718624
4203808,420380,-50.533298911106435,-26.249802037171854
4203907,420390,-51.63080952666276,-27.411930225346833
4203956,420395,-48.943389202825216,-28.45555561986337
4204004,420400,-51.696392792227776,-27.04499363826274
4204103,420410,-52.92020301872595,-27.14670786069005
4204152,420415,-51.308266465662015,-27.651973982878744
4204178,420417,-50.9318873015438,-27.77625682019044
4204194,420419,-49.55636754089922,-27.58272145221883
4204202,420420,-52.650366386229564,-27.125107251550197
4204251,420425,-49.33392920982283,-28.598698398064034
4204301,420430,-52.0073568210336,-27.239141046703406
4204350,420435,-52.641665028859315,-26.975707506215024
4204400,420440,-52.725060599910854,-26.88316007891985
4204459,420445,-52.67187390347434,-26.53464336734902
4204509,420450,-49.326707472923864,-26.439936855047137
4204558,420455,-50.378130950858484,-27.596821305556954
4204608,420460,-49.37970971175316,-28.715671007195834
4204707,420470,-53.19066374877767,-26.879221234574285
4204756,420475,-53.10086970122774,-26.975083455344194
4204806,420480,-50.61756199361136,-27.292844160492713
4204905,420490,-53.47929742175107,-26.858402441002756
4205001,420500,-53.533074724297045,-26.329866232911453
4205100,420510,-49.77808369346213,-26.98870857768874
4205159,420515,-49.55383688293538,-26.705541621964773
4205175,420517,-52.57836973942463,-26.739702426298486
4205191,420519,-49.65291675756892,-28.990339386671053
4205209,420520,-51.42189903820825,-27.284358909012848
4205308,420530,-52.24431676379331,-26.846640335792248
4205357,420535,-53.3373364997654,-26.763778495672845
4205407,420540,-48.508133189165875,-27.577718634236092
4205431,420543,-52.793787351978025,-26.63418718572328
4205456,420545,-49.493277349409205,-28.781689291599108
4205506,420550,-50.872449809930956,-27.03780529279461
4205555,420555,-50.76564665104634,-27.19172975048694
4205605,420560,-52.65900190579836,-26.449409109970514
4205704,420570,-48.658931207339045,-28.046724030347697
4205803,420580,-48.86732165883205,-26.05713114638278
4205902,420590,-48.96604124823147,-26.931317051554522
4206009,420600,-48.57723065384295,-27.37660700121505
4206108,420610,-49.31404995199714,-28.155017793451663
4206207,420620,-49.0195309506016,-28.354016810446804
4206306,420630,-49.02073112232337,-27.10333036270709
4206405,420640,-53.571093800129894,-26.580114360543
4206504,420650,-48.94487330235936,-26.47653705039824
4206603,420660,-53.48401926837627,-26.398342425490654
4206652,420665,-52.783381654459326,-27.116458718557716
4206702,420670,-51.410672958903085,-27.195379078865884
4206751,420675,-51.215484497043455,-27.20837133807121
4206801,420680,-51.37005037326965,-27.092463111671808
4206900,420690,-49.52853780679384,-27.018125726269393
4207007,420700,-49.277324630013375,-28.751601635976666
4207106,420710,-48.857381233858455,-26.859030980136097
4207205,420720,-48.834397930088194,-28.23143763618132
4207304,420730,-48.70265805806411,-28.194234360001367
4207403,420740,-49.406534174476,-27.502908089546786
4207502,420750,-49.224193668239195,-26.994930795680354
4207577,420757,-51.27551020470294,-26.987729835000902
4207601,420760,-51.798692303647776,-27.37080549877626
4207650,420765,-53.489408620203506,-27.000427418945396
4207684,420768,-52.476006610596826,-26.678720955435587
4207700,420770,-52.15291653883346,-27.040289546707147
4207759,420775,-53.324452988689735,-26.845314287941417
4207809,420780,-51.9179475070265,-27.025221082372507
4207858,420785,-52.89010024390597,-26.627589704232662
4207908,420790,-50.76069940315817,-26.357029015870673
4208005,420800,-52.33214890568534,-27.24402285714884
4208104,420810,-49.89139718802541,-26.472036936771527
4208203,420820,-48.753381137509834,-26.968995034510595
4208302,420830,-48.634422772034675,-27.10857952515602
4208401,420840,-53.711687816341,-27.112213165465526
4208450,420845,-48.652361373079145,-26.08245497184703
4208500,420850,-49.53888701478441,-27.45343291874473
4208609,420860,-51.772677507381275,-27.14151018465601
4208708,420870,-49.848141404802455,-28.9948166070987
4208807,420880,-49.0446794872594,-28.657882235548833
4208906,420890,-49.159965366588736,-26.4818337299562
4208955,420895,-52.87130304823981,-26.71719120443025
4209003,420900,-51.592941930459084,-27.151789557793602
4209102,420910,-48.951459292105795,-26.244276488315677
4209151,420915,-49.6463287161537,-26.859455987099413
4209177,420917,-52.720917346659384,-26.39410240146644
4209201,420920,-51.590318066139645,-27.250880844794032
4209300,420930,-50.34025621572427,-28.02005082683784
4209409,420940,-48.82588907888118,-28.48638254044696
4209458,420945,-52.552081489972736,-26.854942205592508
4209508,420950,-49.73361170222931,-27.20797600240922
4209607,420960,-49.45193791037279,-28.38458390477319
4209706,420970,-50.70256402158681,-26.85835855539891
4209805,420980,-49.25720170982537,-27.472062097657517
4209854,420985,-52.052475722197954,-27.031489631960067
4209904,420990,-49.507315154584084,-27.1894145793479
4210001,421000,-48.891068805499074,-26.72734619539283
4210035,421003,-51.505640128230716,-27.090414307339124
4210050,421005,-51.353138453615436,-26.80351367959199
4210100,421010,-49.88971010011118,-26.20080399216583
4210209,421020,-49.052597020043336,-27.427946398293912
4210308,421030,-50.361533014495116,-26.4811416991827
4210407,421040,-49.45554319079335,-28.863962725027346
4210506,421050,-53.19811292257827,-26.75997706510097
4210555,421055,-52.63007382310091,-26.81238267803551
4210605,421060,-48.98818661116677,-26.62690163081037
4210704,421070,-51.14181405684341,-26.481285439643116
4210803,421080,-49.601807948214244,-28.84174115714964
4210852,421085,-50.17516326311206,-27.185602380703216
4210902,421090,-53.05109257742641,-26.774779077730155
4211009,421100,-53.44647226025652,-27.0992841660683
4211058,421105,-50.92752727300704,-27.19373635052909
4211108,421110,-50.29151037787434,-26.66062102094288
4211207,421120,-49.24286733149759,-28.637697625871315
4211256,421125,-49.7405102257878,-28.72204064630255
4211306,421130,-48.72742512307742,-26.828742340750907
4211405,421140,-52.9066923736145,-26.908162342427527
4211454,421145,-52.8331670006404,-26.96114012867652
4211504,421150,-49.041315914736664,-27.313275899657842
4211603,421160,-49.584911838053834,-28.684721661470796
4211652,421165,-52.796387210720944,-26.49496875427729
4211702,421170,-49.3719393663673,-28.279926642629874
4211751,421175,-49.97174836071328,-27.51718266883637
4211801,421180,-51.681888577708236,-27.283425840423817
4211850,421185,-52.27875820245429,-26.711534278009655
4211876,421187,-52.48786357742662,-27.213000211707428
4211892,421189,-50.07207978325675,-27.963586211838045
4211900,421190,-48.66171953791502,-27.77176194138688
4212007,421200,-53.314502058896664,-26.373519829186506
4212056,421205,-50.161650459889685,-27.562572193131036
4212106,421210,-53.179810074255315,-27.092597311150136
4212205,421220,-50.17237279062199,-26.502196385237127
4212239,421223,-53.67830066203479,-26.662790392793035
4212254,421225,-49.721927187720624,-29.267244819959693
4212270,421227,-51.9610277522819,-26.706059248915206
4212304,421230,-48.76015332636903,-27.96482481682909
4212403,421240,-49.20445443070313,-28.479410303047036
4212502,421250,-48.65076024665099,-26.807760367500656
4212601,421260,-51.87505754050955,-27.351357293623632
4212650,421265,-48.88364050232734,-28.401760511647133
4212700,421270,-49.68272024353171,-27.545724258089017
4212809,421280,-48.733297865125955,-26.759491137789087
4212908,421290,-52.976628657492746,-26.82936885404254
4213005,421300,-51.23605989917968,-27.049435946637463
4213104,421310,-51.772811527419094,-27.461217726764325
4213153,421315,-52.86898754628651,-27.051957327307345
4213203,421320,-49.173310267075074,-26.72815978317913
4213302,421330,-50.29868464217041,-27.410162621505894
4213351,421335,-50.418585640069544,-27.180303716888922
4213401,421340,-51.92815962356974,-26.861790782832184
4213500,421350,-48.616429795065436,-27.174798332359014
4213609,421360,-51.007858570524824,-26.38362046617103
4213708,421370,-49.977266733154366,-27.286157640950755
4213807,421380,-49.989429875501756,-29.1818661489477
4213906,421390,-51.78093558602432,-27.23333284256639
4214003,421400,-49.71441473560243,-27.062586124494754
4214102,421410,-49.35490387229737,-27.268257160360648
4214151,421415,-53.6117782281417,-26.43294462633281
4214201,421420,-52.71797336680462,-26.729232656162324
4214300,421430,-49.089893591532075,-27.673925704618913
4214409,421440,-51.063402567753165,-26.909082678381438
4214508,421450,-50.13136902001486,-26.89230519302709
4214607,421460,-49.84168230235526,-27.15895756861895
4214706,421470,-49.36844482865956,-26.617911138480995
4214805,421480,-49.62995747866224,-27.19603320024641
4214904,421490,-49.19060965484631,-28.093429639353594
4215000,421500,-49.59608394842522,-26.442616241350994
4215059,421505,-49.753368933429734,-27.91422405039824
4215075,421507,-53.344361042603445,-26.978435306930994
4215109,421510,-49.35103556681338,-26.89508804286128
4215208,421520,-53.317102856026374,-26.64837841273939
4215307,421530,-50.01067673707926,-26.96961070198514
4215356,421535,-53.02227590984617,-26.590524045267628
4215406,421540,-51.428023368488795,-26.89593446712931
4215455,421545,-49.125829683876105,-28.651311778172946
4215505,421550,-50.446217675305284,-26.925963924385712
4215554,421555,-53.61965382846881,-26.92195790590059
4215604,421560,-49.1818885248057,-28.011915450695188
4215653,421565,-49.74376224256928,-29.121475894963485
4215679,421567,-50.005309297033364,-26.66756755539816
4215687,421568,-53.169924610977745,-26.592745894817828
4215695,421569,-52.69731501927919,-26.630872369770568
4215703,421570,-48.796530718661295,-27.741737831905898
4215752,421575,-52.98761812590945,-26.487689532927135
4215802,421580,-49.35001185532287,-26.294897608104257
4215901,421590,-48.939091038982696,-27.95652262426357
4216008,421600,-53.03140648332423,-27.030104003589994
4216057,421605,-50.34950236438308,-27.295226207297777
4216107,421610,-52.55457737434667,-26.539353761975647
4216206,421620,-48.64033966996249,-26.26157561429858
4216255,421625,-53.59166436403518,-27.091598579790148
4216305,421630,-48.85900880261079,-27.328908336788714
4216354,421635,-48.79773584978438,-26.59104299142475
4216404,421640,-49.8134709435413,-29.2055627566404
4216503,421650,-50.01389857961987,-28.298341409411716
4216602,421660,-48.65625665056231,-27.578467938769386
4216701,421670,-53.533725709453115,-26.480874307687905
4216800,421680,-50.650374643033146,-27.598256104059892
4216909,421690,-52.85977492035712,-26.465448675186778
4217006,421700,-49.16816582241051,-28.353129728455656
4217105,421710,-48.97192042338993,-28.124544479721376
4217154,421715,-53.23995647477807,-26.689642566478938
4217204,421720,-53.51212883524177,-26.727233777685623
4217253,421725,-48.8371226597971,-27.591577272270083
4217303,421730,-53.04003338651697,-26.89720079597596
4217402,421740,-49.060465716648665,-26.367940055828154
4217501,421750,-52.34068789175007,-27.147834811641673
4217550,421755,-53.025240488395134,-26.69261514494686
4217600,421760,-49.52670764355606,-28.583285906953577
4217709,421770,-49.655929795468616,-29.070187618564752
4217758,421775,-52.94680565689262,-26.695331629334287
4217808,421780,-50.09247398819976,-27.078486972571618
4217907,421790,-51.147107347122805,-27.147043753661947
4217956,421795,-53.156548839702126,-26.676063360685358
4218004,421800,-48.70090410997811,-27.247541115591517
4218103,421810,-49.86844876177157,-28.80738175847867
4218202,421820,-49.26885013268022,-26.808188694327846
4218251,421825,-50.66569189660043,-26.624247440835294
4218301,421830,-50.255234284524185,-26.169898429472028
4218350,421835,-49.489845335015545,-28.499156430949814
4218400,421840,-49.154183707318126,-28.566221025520907
4218509,421850,-51.449387274657575,-26.964781531079986
4218608,421860,-49.811414313132815,-27.31209295618297
4218707,421870,-49.03727467731219,-28.481572565358608
4218756,421875,-53.649948589397994,-26.988118575551674
4218806,421880,-49.70344141054241,-28.90308417172383
4218855,421885,-52.85600727442805,-26.786666116403712
4218905,421890,-49.57739530641769,-28.038885948760043
4218954,421895,-49.90087446469226,-28.023648191330985
4219002,421900,-49.32827002029065,-28.492687277751557
4219101,421910,-52.124144825249864,-26.778663237128896
4219150,421915,-50.95047643989633,-27.466876265762664
4219176,421917,-51.75662458932676,-26.944979679110386
4219200,421920,-49.34772329084783,-27.387848019676685
4219309,421930,-51.12686239501523,-27.006572114494713
4219358,421935,-49.84519155742319,-26.82642464877625
4219408,421940,-49.841748439509736,-26.937357784459557
4219507,421950,-52.40976787001221,-26.87225626932554
4219606,421960,-52.321882158755464,-27.021210209477715
4219705,421970,-52.529116058368295,-26.970284632454607
4219853,421985,-51.535593750975785,-27.476975306088256
4220000,422000,-49.25422338828703,-28.82673664281108
4300034,430003,-54.13926098519827,-31.690563305986732
4300059,430005,-52.051740713391766,-28.21384369757378
4300109,430010,-53.226558269584004,-29.608013847292252
4300208,430020,-53.73719877152353,-28.209926415503602
4300307,430030,-54.78321750777983,-27.65174288676757
4300406,430040,-55.836255711251745,-29.76396121806128
4300455,430045,-54.05620178283668,-27.813541456577614
4300471,430047,-52.90766677386346,-28.129943931357563
4300505,430050,-53.06353371455624,-27.217249183052648
4300554,430055,-52.98892313194473,-28.80431579145467
4300570,430057,-51.30492005183538,-29.362901310891097
4300604,430060,-51.03741470805189,-29.994984060325503
4300638,430063,-52.31743369969211,-30.810205998583537
4300646,430064,-53.19262524085404,-27.365591931811043
4300661,430066,-51.50417819864336,-28.5942674351801
4300703,430070,-51.9946864548368,-28.970153102942227
4300802,430080,-51.316612179356824,-28.88241083700172
4300851,430085,-51.578679080566005,-30.918547056124694
4300877,430087,-50.934579841584736,-29.634987044106325
4300901,430090,-52.3023803389335,-27.38745670590585
4301008,430100,-51.96501946929983,-29.362118768639455
4301057,430105,-49.89307179268012,-29.520402373992216
4301073,430107,-52.39750609266296,-31.44036893262454
4301107,430110,-51.75193270073764,-30.192859267508847
4301206,430120,-53.052223388908054,-29.258842719221114
4301305,430130,-52.91961961557225,-32.188392255085226
4301404,430140,-52.18703420803243,-28.864148636003474
4301503,430150,-54.0073011673535,-28.533858665124246
4301552,430155,-52.076445256478095,-27.708494823093126
4301602,430160,-54.01569184467217,-31.236527411238594
4301636,430163,-50.29378581024064,-30.21121660505584
4301651,430165,-51.48896432136504,-29.385150410331967
4301701,430170,-52.41722227167964,-27.567667027208305
4301750,430175,-51.79844265607149,-30.41735032481141
4301800,430180,-51.43867179548813,-27.723074683774627
4301859,430185,-53.763663541206526,-27.205299195648124
4301875,430187,-57.33525183593648,-30.151353800127353
4301909,430190,-51.35763648243505,-30.373864599831354
4301925,430192,-52.4067149998838,-27.40302091187472
4301958,430195,-53.01670639034442,-27.921694615040288
4302006,430200,-52.58868700835169,-29.11332658428255
4302055,430205,-52.642629403719596,-27.484796232091856
4302105,430210,-51.551721919316535,-29.125682763011927
4302154,430215,-53.34152446749431,-27.70158162806521
4302204,430220,-54.09977119840753,-27.67480294767685
4302220,430222,-53.837550583431316,-28.656023602636342
4302238,430223,-53.46148842866404,-28.865209394854
4302253,430225,-51.67252725689228,-29.35127162622592
4302303,430230,-50.42335059396155,-28.59814594399626
4302352,430235,-51.36347374581994,-29.470355453314557
4302378,430237,-53.84892529568881,-27.545259925589303
4302402,430240,-51.92255710041087,-29.637725458245612
4302451,430245,-52.4139410321365,-29.305733311612848
4302501,430250,-54.97152299722806,-28.661749933389807
4302584,430258,-53.75177550215984,-28.354312055481422
4302600,430260,-53.742165842559295,-27.581190847124468
4302659,430265,-51.62229600556606,-29.53702211957111
4302709,430270,-52.00464179135601,-30.183445123357867
4302808,430280,-53.47778558478559,-30.593214577887057
4302907,430290,-54.80257074250439,-29.9206176519094
4303004,430300,-52.986321291074375,-30.205904287898004
4303103,430310,-51.095318780424755,-29.920920146636977
4303202,430320,-51.676925221667126,-27.814109212755056
4303301,430330,-54.65527659512221,-28.335331201888415
4303400,430340,-53.46657526636526,-27.246554483932695
4303509,430350,-51.788710240733195,-30.922461424380796
4303558,430355,-52.221257775829685,-28.616394185799525
4303608,430360,-50.13516632020637,-29.058072486155513
4303673,430367,-51.098673072657625,-28.726149027948928
4303707,430370,-54.834131508752066,-27.962986242228457
4303806,430380,-52.65747643281783,-27.736244803383865
4303905,430390,-51.04853653820749,-29.672686056461508
4304002,430400,-53.824608025753335,-27.668314370739648
4304101,430410,-53.0577191742496,-28.90561560043629
4304200,430420,-52.813217489034024,-29.70041105995027
4304309,430430,-54.71950246551258,-27.93370874003408
4304358,430435,-53.745555110953774,-31.55426963364041
4304408,430440,-50.77517332412566,-29.35136080967924
4304507,430450,-52.66916932413479,-31.2171057766025
4304606,430460,-51.17964925207936,-29.912217379638065
4304614,430461,-52.23415524016065,-29.32701031872863
4304622,430462,-51.389147651665596,-28.15235340600246
4304630,430463,-49.999759252625395,-29.6797103224931
4304655,430465,-54.582471507930265,-28.95922890809413
4304663,430466,-52.53821992147626,-31.83334348258897
4304671,430467,-50.51184395415252,-30.13484865485964
4304689,430468,-51.357354030606615,-29.705916291996495
4304697,430469,-51.984320367639135,-29.2831984823421
4304705,430470,-52.86359038640675,-28.277900567364238
4304713,430471,-50.34181789515804,-29.772218947999267
4304804,430480,-51.50464417442975,-29.32167395642243
4304853,430485,-51.9297586603331,-27.704317190586167
4304903,430490,-51.96721875089604,-28.59438862776496
4304952,430495,-51.73695844649466,-28.248421816513197
4305009,430500,-54.03434809463978,-28.16843056096707
4305108,430510,-51.0234987231779,-29.102063579222186
4305116,430511,-52.003085444990724,-27.77543560062611
4305124,430512,-52.79600577984695,-31.72965773101469
4305132,430513,-52.995491910734245,-29.627042619716573
4305157,430515,-53.163086026817474,-27.628549749465698
4305173,430517,-51.76024609949108,-30.583923023239787
4305207,430520,-54.73942675372369,-28.130953660027345
4305306,430530,-53.11509332519664,-28.096865910472616
4305355,430535,-51.556200710056345,-29.990206513723933
4305371,430537,-52.00044263412289,-27.945016832872668
4305405,430540,-53.90987011312612,-27.98648149181184
4305439,430543,-53.41273410698576,-33.652529551249366
4305447,430544,-52.00475023236945,-30.781967791050295
4305454,430545,-50.272198124323744,-30.12101393502509
4305504,430550,-51.917631475395794,-28.346178384311333
4305587,430558,-51.865574659145736,-29.39176264415074
4305603,430560,-52.991352914490854,-28.472411236569325
4305702,430570,-53.493923622479464,-28.165506879755622
4305801,430580,-52.99030962763921,-27.6892530257887
4305835,430583,-52.126328639943786,-29.16823545222819
4305850,430585,-52.75920024876322,-28.130797748915526
4305871,430587,-54.06030854915199,-28.403860239373525
4305900,430590,-53.64638075276782,-27.797673640346627
4305934,430593,-51.720473910441875,-29.262713171799557
4305959,430595,-51.689247926932886,-28.995431696790718
4305975,430597,-52.33262217580835,-28.1217411290749
4306007,430600,-54.13665861454208,-27.48746030815325
4306056,430605,-52.03043709452562,-31.009010348235943
4306072,430607,-53.248555113262775,-27.43241675144606
4306106,430610,-53.562529465143086,-28.70293524050465
4306130,430613,-52.64402356877834,-27.627342010931077
4306205,430620,-52.033632663338935,-29.540553109449306
4306304,430630,-51.812294890975735,-28.41641117911819
4306320,430632,-53.89344084078481,-27.24026623571427
4306353,430635,-55.079645459918986,-28.20466644812079
4306379,430637,-54.163235247958276,-29.81343095327458
4306403,430640,-51.09026297308712,-29.59947818341518
4306429,430642,-53.49596156430815,-27.67618878975996
4306452,430645,-51.84317339713877,-28.976632839767
4306502,430650,-52.201569437406384,-30.60429846268774
4306551,430655,-49.85539359167171,-29.367573786855033
4306601,430660,-54.665138551644795,-31.05706029334599
4306700,430670,-53.346400438816715,-29.560520916567217
4306734,430673,-54.367525629468155,-27.486854715973735
4306759,430675,-51.97671975710236,-29.091910257157437
4306767,430676,-51.499069421463865,-30.078141149162494
4306809,430680,-51.9218382137562,-29.212945779989433
4306908,430690,-52.67212589932142,-30.62981992899514
4306924,430692,-52.90872768190497,-27.68476336695969
4306932,430693,-54.301781326723486,-28.45950531894773
4306957,430695,-52.72689461223864,-27.51901874002789
4306973,430697,-52.31847404656553,-27.829218175486474
4307005,430700,-52.257471538443056,-27.643204071839147
4307054,430705,-52.55439387266824,-28.420654576179366
4307104,430710,-53.40133262514749,-32.0209297590285
4307203,430720,-52.580874389257914,-27.351360080974413
4307302,430730,-53.51877978197484,-27.514033548280192
4307401,430740,-51.170095995688555,-28.037581560930608
4307450,430745,-54.00914310382472,-27.328219326397683
4307500,430750,-52.82714776090813,-28.86405551261038
4307559,430755,-52.29024718950519,-27.928545868673478
4307609,430760,-51.18821079232676,-29.647603578768283
4307708,430770,-51.17679896871328,-29.85174991426105
4307807,430780,-51.91986153587826,-29.508803868102767
4307815,430781,-53.178269065019066,-29.22399927401063
4307831,430783,-54.2449879412068,-28.565528288558248
4307864,430786,-51.717481859666584,-28.886580568082255
4307906,430790,-51.365925323815276,-29.210027505792663
4308003,430800,-53.462880170179496,-29.557935484154125
4308052,430805,-52.676193858439305,-27.37528725364844
4308078,430807,-51.838538000152376,-29.589118407036278
4308102,430810,-51.28486501860819,-29.455168639865857
4308201,430820,-51.22111727651507,-29.03152673936604
4308250,430825,-52.04533557852503,-27.85783246355635
4308300,430830,-52.37790211666284,-29.008516522287714
4308409,430840,-53.506194462105015,-29.97546831820776
4308433,430843,-52.12578160733935,-29.388513965257346
4308458,430845,-53.27580954011808,-28.89508813683981
4308508,430850,-53.35984766976515,-27.34050938189453
4308607,430860,-51.581928410532186,-29.241299879974978
4308656,430865,-55.538629494176796,-28.233855457652098
4308706,430870,-52.115517892630265,-27.598685121499727
4308805,430880,-51.91633962902096,-29.865362013069987
4308854,430885,-52.03957177047037,-28.38619099902444
4308904,430890,-52.18054027105864,-27.85208299698451
4309001,430900,-54.299137607552815,-28.029987085674247
4309050,430905,-50.7706809550889,-29.886432846477643
4309100,430910,-50.896883731928334,-29.38602564083344
4309126,430912,-52.914918364888926,-27.445691624439007
