uf,state_name,ensemble_id,foi_pwmean,foi_equiv
MA,Maranhao,38,0.012134329736892378,0.01212546136393997
PI,Piaui,38,0.01649705865098959,0.016484327393999215
CE,Ceara,38,0.015150841877323283,0.01513824232934606
RN,Rio Grande do Norte,38,0.013953539211073276,0.0139455556774086
PB,Paraiba,38,0.013644134663723006,0.013632201834627534
PE,Pernambuco,38,0.012469300736568132,0.012461164302957106
AL,Alagoas,38,0.009122001558094438,0.009115248430026892
SE,Sergipe,38,0.012683898299287552,0.01267983170998778
BA,Bahia,38,0.011716764073625307,0.011707267641916095
MG,Minas Gerais,38,0.015559749443381697,0.01555477898510264
ES,Espirito Santo,38,0.01506901419192179,0.015064776133929803
RJ,Rio de Janeiro,38,0.01329715737703319,0.013289631820086054
SP,Sao Paulo,38,0.016691758911284063,0.016688927416617885
PR,Parana,38,0.014835541349126841,0.014832930606412874
SC,Santa Catarina,38,0.01540612582310188,0.015403129920192563
RS,Rio Grande do Sul,38,0.015461564659524136,0.015456231956608748
MS,Mato Grosso do Sul,38,0.010298328703249236,0.01028943241180612
MT,Mato Grosso,38,0.009381869918944366,0.009370991805896975
GO,Goias,38,0.010112294158995741,0.010104258817815525
DF,Distrito Federal,38,0.014036911999053669,0.014035334560053804
RO,Rondonia,39,0.009113707689753149,0.0091088318431998775
AC,Acre,39,0.008929706211277453,0.008924308283813102
AM,Amazonas,39,0.011884284986257737,0.011880573588262828
RR,Roraima,39,0.014415066552382807,0.014411672571290923
PA,Para,39,0.010167689950024554,0.01015894467028605
AP,Amapa,39,0.009039242560358209,0.0090329738255193
TO,Tocantins,39,0.007737448763654917,0.0077349589938858695
MA,Maranhao,39,0.011690235745288581,0.011684678516812631
PI,Piaui,39,0.013610737671702563,0.013604956037229282
CE,Ceara,39,0.013004627989063006,0.012999996019199232
RN,Rio Grande do Norte,39,0.012532201442486627,0.0125286567326574
PB,Paraiba,39,0.012869738915556298,0.012864554978082508
PE,Pernambuco,39,0.011795756192159485,0.011789921396627871
AL,Alagoas,39,0.009523352744853084,0.009519133075742306
SE,Sergipe,39,0.012660844515705217,0.012655645215934215
BA,Bahia,39,0.010989130395166732,0.010982290117481027
MG,Minas Gerais,39,0.014114852633018217,0.014110824472286891
ES,Espirito Santo,39,0.014603551141184947,0.014600346228837477
RJ,Rio de Janeiro,39,0.012450037365551392,0.012445869123146451
SP,Sao Paulo,39,0.017394375704721632,0.017390110242329608
PR,Parana,39,0.01566424711760358,0.01566155485471671
SC,Santa Catarina,39,0.016791075441959676,0.016788826926375667
RS,Rio Grande do Sul,39,0.015347101433912201,0.015343418281294513
MS,Mato Grosso do Sul,39,0.010674778449381745,0.010667968053928738
MT,Mato Grosso,39,0.008620987547897545,0.008613205191352311
GO,Goias,39,0.009128325509440661,0.009123336277115122
DF,Distrito Federal,39,0.0112415303439255,0.011240333712058011
RO,Rondonia,40,0.009432200130105142,0.009429401398685809
AC,Acre,40,0.008466431273777669,0.008462488728805754
AM,Amazonas,40,0.013359333935540122,0.013356280513407533
RR,Roraima,40,0.014281185129781474,0.01427858315437576
PA,Para,40,0.012380557391322433,0.012376206410872632
AP,Amapa,40,0.0115385239963536,0.011532750567069474
TO,Tocantins,40,0.009014199554777245,0.009012396546962459
MA,Maranhao,40,0.012928496400150933,0.012924187327209765
PI,Piaui,40,0.014335398866840725,0.014330423211205688
CE,Ceara,40,0.013458438460327897,0.01345378482575129
RN,Rio Grande do Norte,40,0.0127964242221649,0.012792598859991138
PB,Paraiba,40,0.01277990412381118,0.012774412913129552
PE,Pernambuco,40,0.01151784149881004,0.011511117386097098
AL,Alagoas,40,0.008780897112759712,0.008777075604918161
SE,Sergipe,40,0.012110186230008169,0.012105472215859864
BA,Bahia,40,0.010637138971721766,0.010630518929950821
MG,Minas Gerais,40,0.015179868836402235,0.015176178802542559
ES,Espirito Santo,40,0.013822491554074839,0.013818679370931253
RJ,Rio de Janeiro,40,0.01252683413462985,0.012522219464036768
SP,Sao Paulo,40,0.016677770708971716,0.01667421429858002
PR,Parana,40,0.015672764432908777,0.01567157575157027
SC,Santa Catarina,40,0.016211769626139655,0.016209861191833156
RS,Rio Grande do Sul,40,0.01603926332238443,0.016038191542943402
MS,Mato Grosso do Sul,40,0.009448357711525957,0.00944251629646998
MT,Mato Grosso,40,0.010004498814539698,0.009998517397589812
GO,Goias,40,0.010551137579402348,0.010545708033748663
DF,Distrito Federal,40,0.014502981910880897,0.014502108326280133
RO,Rondonia,41,0.007092563845293071,0.007090940975001035
AC,Acre,41,0.005743321424103676,0.0057416167675353935
AM,Amazonas,41,0.009176043202458918,0.00917276737575789
RR,Roraima,41,0.011671583052057127,0.011669444328328959
PA,Para,41,0.010604078264627144,0.010595615458422525
AP,Amapa,41,0.009648981104998289,0.009639278659813151
TO,Tocantins,41,0.00798687500215921,0.007983186632548142
MA,Maranhao,41,0.011780947688651849,0.011775966694915417
PI,Piaui,41,0.01373912277945572,0.013731816114468595
CE,Ceara,41,0.012852206327388229,0.01284167945950292
RN,Rio Grande do Norte,41,0.012194102229415981,0.01218536309843838
PB,Paraiba,41,0.012991267496755094,0.012978504178407404
PE,Pernambuco,41,0.011358363626769202,0.011346911710904512
AL,Alagoas,41,0.007563712810624001,0.007559349643206215
SE,Sergipe,41,0.009774392972827265,0.009771559515847584
BA,Bahia,41,0.010484061778841283,0.01047474543297541
MG,Minas Gerais,41,0.01444608967572369,0.014439348139293052
ES,Espirito Santo,41,0.01123347583990804,0.011226517293725247
RJ,Rio de Janeiro,41,0.009256743331446113,0.009248070490283755
SP,Sao Paulo,41,0.01630094016340585,0.01629516374192705
PR,Parana,41,0.016710258837585385,0.016705396607048357
SC,Santa Catarina,41,0.01743069707100528,0.017425488994560912
RS,Rio Grande do Sul,41,0.015979201253421452,0.015974815507443958
MS,Mato Grosso do Sul,41,0.007197169502939273,0.007192155277184434
MT,Mato Grosso,41,0.0084905049042075,0.008486497204516854
GO,Goias,41,0.008300999583583058,0.008294280695311086
DF,Distrito Federal,41,0.012841127781209362,0.012840592665457522
RO,Rondonia,42,0.00599010749980431,0.005987129294753485
AC,Acre,42,0.0053458351743529385,0.0053428212984585124
AM,Amazonas,42,0.01111635345451945,0.011110442411557918
RR,Roraima,42,0.010820535206846177,0.010817642120751399
PA,Para,42,0.009144923718426644,0.009135425593874119
AP,Amapa,42,0.0069329010221396686,0.006925722167107554
TO,Tocantins,42,0.004495629566908536,0.004492732645521175
MA,Maranhao,42,0.009796180908360704,0.009787891644838523
PI,Piaui,42,0.011613902401434471,0.011606429874391982
CE,Ceara,42,0.011143887596383585,0.011135754597439483
RN,Rio Grande do Norte,42,0.009862118407967106,0.00985519366679092
PB,Paraiba,42,0.010017597759288401,0.01001204825650411
PE,Pernambuco,42,0.009191643057607852,0.009185777588730812
AL,Alagoas,42,0.007241509501371406,0.007236444486797127
SE,Sergipe,42,0.011456814695570871,0.01144949355551381
BA,Bahia,42,0.00853845620473071,0.008531071822687556
MG,Minas Gerais,42,0.012298575467749748,0.012295682355686822
ES,Espirito Santo,42,0.013130980055845372,0.013124782651898911
RJ,Rio de Janeiro,42,0.009806862534472258,0.009799611917026203
SP,Sao Paulo,42,0.014205883418158143,0.01420298479956844
PR,Parana,42,0.013111577708889472,0.013110585121509945
SC,Santa Catarina,42,0.013952866649453968,0.01394957883319475
RS,Rio Grande do Sul,42,0.013555242917354509,0.013554409232782188
MS,Mato Grosso do Sul,42,0.007552112486527873,0.007543877417377224
MT,Mato Grosso,42,0.005838017886770224,0.005834008126283938
GO,Goias,42,0.007234867197423927,0.007229840274589409
DF,Distrito Federal,42,0.011380650496400134,0.01138011629395754
RO,Rondonia,43,0.007389666574358166,0.007384233724320977
AC,Acre,43,0.006712701865572221,0.006706767962618645
AM,Amazonas,43,0.009697444131117495,0.009688828504160795
RR,Roraima,43,0.012412760466594728,0.012407136374544213
PA,Para,43,0.008946113766130182,0.00893868879500622
AP,Amapa,43,0.008915995315857716,0.008904059785895743
TO,Tocantins,43,0.007980955059397176,0.007979048798425174
MA,Maranhao,43,0.012022616617745055,0.012016049075283622
PI,Piaui,43,0.012271337818274606,0.012264776219681308
CE,Ceara,43,0.01213250904925622,0.012123863230732702
RN,Rio Grande do Norte,43,0.011425592763418776,0.011420616114598632
PB,Paraiba,43,0.012246092283681445,0.012235117659671425
PE,Pernambuco,43,0.01209780469517813,0.01209047132361058
AL,Alagoas,43,0.00995049876578966,0.009945185647183665
SE,Sergipe,43,0.011336446096516349,0.011334112165994958
BA,Bahia,43,0.011615410722048525,0.011607567197703568
MG,Minas Gerais,43,0.016748242946174646,0.016744262794497353
ES,Espirito Santo,43,0.013872916226359942,0.013868074734773484
RJ,Rio de Janeiro,43,0.013401771132821613,0.013396339498012562
SP,Sao Paulo,43,0.017405799377329428,0.017403843816897732
PR,Parana,43,0.01719886051639504,0.017196733871052392
SC,Santa Catarina,43,0.01666453837408594,0.016663182933657386
RS,Rio Grande do Sul,43,0.01735557792160686,0.017351774370598656
MS,Mato Grosso do Sul,43,0.0121228384472716,0.012114435280277079
MT,Mato Grosso,43,0.008869842389089765,0.008865350964293002
GO,Goias,43,0.011162065665469928,0.011154334278531247
DF,Distrito Federal,43,0.017350226533173866,0.017350025939800638
RO,Rondonia,44,0.009159129959952115,0.009156213272587465
AC,Acre,44,0.00788070749557938,0.007875150447189254
AM,Amazonas,44,0.010397082144190859,0.010393430116437017
RR,Roraima,44,0.011782360185891709,0.01177863091857229
PA,Para,44,0.013063124148172922,0.01305411915425866
AP,Amapa,44,0.011982467104268285,0.011969160644349405
TO,Tocantins,44,0.010631586930574397,0.010626591229386424
MA,Maranhao,44,0.014242658387553208,0.014233606982031593
PI,Piaui,44,0.013405530978820803,0.013392091400674605
CE,Ceara,44,0.014945379151325749,0.014933336747482973
RN,Rio Grande do Norte,44,0.013753608967941785,0.013746799802401526
PB,Paraiba,44,0.012034928306396164,0.01202579088689301
PE,Pernambuco,44,0.010549918319103123,0.010543875517729485
AL,Alagoas,44,0.008871396860789593,0.008864950073231168
SE,Sergipe,44,0.014986895167122136,0.0149745094650651
BA,Bahia,44,0.010484842165769849,0.010476378791261082
MG,Minas Gerais,44,0.011992085895974003,0.011988764798964583
ES,Espirito Santo,44,0.01465905011294938,0.014654208592971322
RJ,Rio de Janeiro,44,0.011543535173299941,0.011539027402963116
SP,Sao Paulo,44,0.013843697378617417,0.013841252716749916
PR,Parana,44,0.01163015380137067,0.01162708804531711
SC,Santa Catarina,44,0.012858861235081398,0.012854556007293546
RS,Rio Grande do Sul,44,0.011536635188164626,0.011533926780512647
MS,Mato Grosso do Sul,44,0.009453597015385415,0.009445978519898758
MT,Mato Grosso,44,0.011034132040486118,0.011025799903257002
GO,Goias,44,0.008960925868990267,0.008957592304851698
DF,Distrito Federal,44,0.010103946564397004,0.010101874234636909
RO,Rondonia,45,0.007447565579346026,0.007440292543378601
AC,Acre,45,0.008524513924394279,0.008515202917818324
AM,Amazonas,45,0.010050927465500294,0.010044735294952936
RR,Roraima,45,0.011844425398920349,0.011841231730634977
PA,Para,45,0.006990412306555816,0.006985363923724587
AP,Amapa,45,0.004660271331578419,0.004657015751371415
TO,Tocantins,45,0.006259112918953113,0.0062553622060825854
MA,Maranhao,45,0.011037566933888375,0.01103020460837679
PI,Piaui,45,0.013231014708279648,0.013221370186063341
CE,Ceara,45,0.013942931220248193,0.013933102624636868
RN,Rio Grande do Norte,45,0.012163110159461008,0.01215391927454166
PB,Paraiba,45,0.013404535645951145,0.013393165983036893
PE,Pernambuco,45,0.01252661690878247,0.01251291388938751
AL,Alagoas,45,0.008794148349423332,0.008787788840738518
SE,Sergipe,45,0.012489167646207758,0.01247922816165439
BA,Bahia,45,0.010590711984881535,0.010578631711778313
MG,Minas Gerais,45,0.017157964818442353,0.01714957687329916
ES,Espirito Santo,45,0.01637719483883874,0.016367263030898745
RJ,Rio de Janeiro,45,0.014490318817068935,0.014481892570111964
SP,Sao Paulo,45,0.020514128466314015,0.020506621629046665
PR,Parana,45,0.01758345855047388,0.01757968332615489
SC,Santa Catarina,45,0.01892098327946528,0.018916759053381756
RS,Rio Grande do Sul,45,0.017778373257236087,0.01777419297895693
MS,Mato Grosso do Sul,45,0.011004363378908203,0.01099327777101578
MT,Mato Grosso,45,0.009172497371194308,0.009161540107579982
GO,Goias,45,0.01044388434891265,0.010434077975263887
DF,Distrito Federal,45,0.013902674200934153,0.013899814568346637
RO,Rondonia,46,0.007305314829079126,0.0073011466921474215
AC,Acre,46,0.005286771307580215,0.00528500999446512
AM,Amazonas,46,0.009868233199647969,0.009859401041885379
RR,Roraima,46,0.012766783809562011,0.012760396366448922
PA,Para,46,0.010273779209527944,0.010260968715083743
AP,Amapa,46,0.009579957457049676,0.009562448139344353
TO,Tocantins,46,0.007905198243426004,0.007900599885475652
MA,Maranhao,46,0.011851463089145664,0.011842378122188805
PI,Piaui,46,0.0117054713202841,0.011691805617562967
CE,Ceara,46,0.01092685514181102,0.010918342425892215
RN,Rio Grande do Norte,46,0.01122685115791564,0.011219023401802048
PB,Paraiba,46,0.0113048996328839,0.011290624656956126
PE,Pernambuco,46,0.010793282352085112,0.010785031031865412
AL,Alagoas,46,0.00813725084541706,0.008133874623076713
SE,Sergipe,46,0.009897643324024945,0.009895260404725966
BA,Bahia,46,0.010464556184232384,0.010454146267622798
MG,Minas Gerais,46,0.016055155596778177,0.016046208342365347
ES,Espirito Santo,46,0.012406199982586226,0.012397548088421827
RJ,Rio de Janeiro,46,0.012330052550504683,0.012321623732938566
SP,Sao Paulo,46,0.01978465237125511,0.019775923998930665
PR,Parana,46,0.018617042027651135,0.018606791725649295
SC,Santa Catarina,46,0.019099479479283803,0.019085569536940076
RS,Rio Grande do Sul,46,0.017854975336682895,0.017842106387814905
MS,Mato Grosso do Sul,46,0.00996689489648396,0.009964988448495414
MT,Mato Grosso,46,0.009388004677213471,0.009381339972054842
GO,Goias,46,0.010509763168239266,0.010503963205565884
DF,Distrito Federal,46,0.014516933461768432,0.014516021863614592
RO,Rondonia,47,0.009488930702757825,0.009485772373555612
AC,Acre,47,0.009348654221102894,0.009345519553363466
AM,Amazonas,47,0.010995850452614128,0.010988200901401634
RR,Roraima,47,0.015153985582179343,0.015149715839658727
PA,Para,47,0.012362642443048822,0.01234815931417057
AP,Amapa,47,0.009583770258700164,0.009567565612448994
TO,Tocantins,47,0.010861484883901665,0.010858371215616556
MA,Maranhao,47,0.015581615869201584,0.01557305721576862
PI,Piaui,47,0.01629337855238531,0.016283240576973824
CE,Ceara,47,0.017369535573829677,0.01736051608125978
RN,Rio Grande do Norte,47,0.016473903374066134,0.01646488183629736
PB,Paraiba,47,0.014751470514646887,0.014739741274309224
PE,Pernambuco,47,0.013874487001340407,0.013867380375259154
AL,Alagoas,47,0.011625519016141776,0.011617291965189201
SE,Sergipe,47,0.016809531689638463,0.016801379729166743
BA,Bahia,47,0.01335843655850627,0.013347653704641188
MG,Minas Gerais,47,0.0167938998252829,0.01679002270138137
ES,Espirito Santo,47,0.017125893451119666,0.017122052479271635
RJ,Rio de Janeiro,47,0.014908188353205901,0.014903449103371609
SP,Sao Paulo,47,0.017247170230891555,0.017245542688591825
PR,Parana,47,0.016140163581889848,0.016137354636152467
SC,Santa Catarina,47,0.016415060377617405,0.01641151330336515
RS,Rio Grande do Sul,47,0.016007280758509997,0.01600221351288922
MS,Mato Grosso do Sul,47,0.013811649252524342,0.013806341575261494
MT,Mato Grosso,47,0.012064988922253638,0.012057141761343704
GO,Goias,47,0.011943057498060137,0.011936420801342388
DF,Distrito Federal,47,0.01637284948058794,0.01637204477291036
RO,Rondonia,48,0.00574011414640837,0.0057386779970190925
AC,Acre,48,0.005101983778650424,0.005101115710214993
AM,Amazonas,48,0.00950751860154939,0.009502105728410029
RR,Roraima,48,0.012879431153257202,0.012874698004915792
PA,Para,48,0.010072761742036859,0.010066096867098306
AP,Amapa,48,0.009399212224319935,0.009389779395999354
TO,Tocantins,48,0.006865672041690616,0.006863560058769202
MA,Maranhao,48,0.011912816896628514,0.0119053087271745
PI,Piaui,48,0.010985345770857385,0.01097940221943369
CE,Ceara,48,0.008760205759469796,0.008754973255040044
RN,Rio Grande do Norte,48,0.008571972554048037,0.008567095389274595
PB,Paraiba,48,0.008096628752072278,0.008093186704263861
PE,Pernambuco,48,0.007361522938161236,0.00735921880166857
AL,Alagoas,48,0.005791492792710295,0.005789950011811457
SE,Sergipe,48,0.006920876706818655,0.006919544698383646
BA,Bahia,48,0.006883035682554616,0.0068800177067437004
MG,Minas Gerais,48,0.009180383641491823,0.009178344669262184
ES,Espirito Santo,48,0.008382742189065817,0.008380011964592272
RJ,Rio de Janeiro,48,0.008089200562593919,0.00808642500340865
SP,Sao Paulo,48,0.011267225014499116,0.011265139015282106
PR,Parana,48,0.010618942668005012,0.010616503481195002
SC,Santa Catarina,48,0.011193428218932825,0.011189950325350721
RS,Rio Grande do Sul,48,0.010135594590413386,0.010133406656700993
MS,Mato Grosso do Sul,48,0.006824546975416718,0.0068223323468391784
MT,Mato Grosso,48,0.006367053219193114,0.006364096097386681
GO,Goias,48,0.006398201356350201,0.006395533430451607
DF,Distrito Federal,48,0.008852810885958387,0.008852177580250144
RO,Rondonia,49,0.007369789497432912,0.007366325214514768
AC,Acre,49,0.005989165979373369,0.005985114050808698
AM,Amazonas,49,0.009522235219324084,0.009516809717823137
RR,Roraima,49,0.010303377596667659,0.01029936361111344
PA,Para,49,0.01026111332673681,0.010246977131432026
AP,Amapa,49,0.008738429781152772,0.008720945042515226
TO,Tocantins,49,0.006071553429581933,0.00606859639570499
MA,Maranhao,49,0.00912420114824694,0.009118720386016266
PI,Piaui,49,0.011076970611925325,0.011068772257939995
CE,Ceara,49,0.010399627712065911,0.010390640793111985
RN,Rio Grande do Norte,49,0.009589882073960143,0.009583395294004635
PB,Paraiba,49,0.010243904288142694,0.010232164642294785
PE,Pernambuco,49,0.008914437580073273,0.008907511138573422
AL,Alagoas,49,0.006466212298925543,0.006462823968464913
SE,Sergipe,49,0.008488994680369892,0.008485457428835176
BA,Bahia,49,0.008375531306104949,0.008368172525088643
MG,Minas Gerais,49,0.01249342689293378,0.012488933468950579
ES,Espirito Santo,49,0.011176059367676575,0.011171306762604109
RJ,Rio de Janeiro,49,0.010533518539346838,0.010529746867002759
SP,Sao Paulo,49,0.014311327701009463,0.014308869996023094
PR,Parana,49,0.012950236178544227,0.012947059376134485
SC,Santa Catarina,49,0.013258538344827375,0.013255314047409494
RS,Rio Grande do Sul,49,0.012934947686038537,0.012929891816213292
MS,Mato Grosso do Sul,49,0.008200886201778114,0.008196820803281525
MT,Mato Grosso,49,0.008004895645062552,0.007998716440763309
GO,Goias,49,0.008962847718076553,0.008957055392294707
DF,Distrito Federal,49,0.011633026146535337,0.01163194029400587
RO,Rondonia,50,0.009302329915173732,0.009294307609722408
AC,Acre,50,0.005936698778873559,0.0059302435488129855
AM,Amazonas,50,0.012739936990207297,0.01273004103186684
RR,Roraima,50,0.013345370492234573,0.013337034331766326
PA,Para,50,0.011077012599903811,0.011058102962503848
AP,Amapa,50,0.008088505745241746,0.008075970454572983
TO,Tocantins,50,0.006244704351623275,0.006240758549449569
MA,Maranhao,50,0.010308906629455248,0.010300351375661201
PI,Piaui,50,0.012899067138270607,0.012888192610651349
CE,Ceara,50,0.010079026004255824,0.010071359207873463
RN,Rio Grande do Norte,50,0.011629161738919066,0.011621928367600768
PB,Paraiba,50,0.012276792256539014,0.012267278042148944
PE,Pernambuco,50,0.011530517422212038,0.011521097210086336
AL,Alagoas,50,0.008738199758761845,0.008731501536386247
SE,Sergipe,50,0.011244677561185024,0.011236584095910199
BA,Bahia,50,0.010370310831955075,0.010361343564344025
MG,Minas Gerais,50,0.014579574946710562,0.014573126687680866
ES,Espirito Santo,50,0.014335173888315917,0.01432770731465534
RJ,Rio de Janeiro,50,0.013922315850434979,0.013916194190677324
SP,Sao Paulo,50,0.018872723369206,0.018866144147705977
PR,Parana,50,0.015908764417725492,0.015904267108658793
SC,Santa Catarina,50,0.017600437258183645,0.017597780084337687
RS,Rio Grande do Sul,50,0.015930819205760425,0.015924527539495893
MS,Mato Grosso do Sul,50,0.010789055565621621,0.010782287639157829
MT,Mato Grosso,50,0.008924250301220278,0.00891772285682665
GO,Goias,50,0.009849105240274767,0.009841699942016089
DF,Distrito Federal,50,0.011599922296634941,0.011594785481809063
RO,Rondonia,51,0.00823314106254938,0.008228303369877057
AC,Acre,51,0.0087746128724559,0.00876841247202754
AM,Amazonas,51,0.01100158840010155,0.010996887771611634
RR,Roraima,51,0.01389586810404711,0.013890316861454581
PA,Para,51,0.007578170672613308,0.007575500434368287
AP,Amapa,51,0.0068603292452832695,0.0068585631647573725
TO,Tocantins,51,0.007445275458808102,0.007443393245221289
MA,Maranhao,51,0.010909708865626394,0.010904402016894105
PI,Piaui,51,0.012374440227309635,0.012364486218639736
CE,Ceara,51,0.011216201037748062,0.011210746063404825
RN,Rio Grande do Norte,51,0.011022436587765578,0.011015116009456875
PB,Paraiba,51,0.010123123251153908,0.010118557089544126
PE,Pernambuco,51,0.010258367527556062,0.010251647357803918
AL,Alagoas,51,0.008679944351739322,0.008675028667247025
SE,Sergipe,51,0.011647662824905236,0.011638846525806035
BA,Bahia,51,0.008658822667950141,0.008652837421984754
MG,Minas Gerais,51,0.011715876450793191,0.011711401104621435
ES,Espirito Santo,51,0.013975367369331835,0.013969567896672346
RJ,Rio de Janeiro,51,0.013377483057480122,0.013371861464439234
SP,Sao Paulo,51,0.01486442594588525,0.014860058087100537
PR,Parana,51,0.01217107109174281,0.01216937572171247
SC,Santa Catarina,51,0.013962952974508686,0.013961102724973746
RS,Rio Grande do Sul,51,0.01257311601854675,0.012570888083040892
MS,Mato Grosso do Sul,51,0.010504787422424543,0.010498981871465505
MT,Mato Grosso,51,0.0084059304041466,0.008396411496475879
GO,Goias,51,0.009432490553848656,0.00942670513329964
DF,Distrito Federal,51,0.010356910653849284,0.010353500164471823
RO,Rondonia,52,0.008099626395759394,0.008095132599474792
AC,Acre,52,0.00698730509560961,0.0069830637617181186
AM,Amazonas,52,0.010605148912654499,0.010598332528124206
RR,Roraima,52,0.01609837324278897,0.016085569819053364
PA,Para,52,0.010416208509915408,0.010406903835670018
AP,Amapa,52,0.008529353113847012,0.00851798812531369
TO,Tocantins,52,0.006858307342337745,0.006854869456504376
MA,Maranhao,52,0.011852927236388155,0.011842799807124379
PI,Piaui,52,0.01452541765154953,0.014516602119425187
CE,Ceara,52,0.013536065523831107,0.013526797360831016
RN,Rio Grande do Norte,52,0.012163040428147948,0.012154868077580507
PB,Paraiba,52,0.011848021860135371,0.011840907487683301
PE,Pernambuco,52,0.010645825826032232,0.0106398548378873
AL,Alagoas,52,0.008387802675614316,0.008384122088956754
SE,Sergipe,52,0.010701255276966921,0.010698659848983582
BA,Bahia,52,0.010080876345663575,0.010074846144600786
MG,Minas Gerais,52,0.013006962662946249,0.013003803698814407
ES,Espirito Santo,52,0.012930514344527867,0.012927042390256565
RJ,Rio de Janeiro,52,0.01147424145972456,0.01147105476514025
SP,Sao Paulo,52,0.01601324439145644,0.0160086642584463
PR,Parana,52,0.013812359904577923,0.013809455462848803
SC,Santa Catarina,52,0.014379742626725986,0.014377287936140971
RS,Rio Grande do Sul,52,0.013518549108208504,0.013515314702562719
MS,Mato Grosso do Sul,52,0.008875562633266831,0.008871278904202744
MT,Mato Grosso,52,0.008321338130306815,0.00831440228519991
GO,Goias,52,0.009014118615923307,0.00901042923736307
DF,Distrito Federal,52,0.010373233993458523,0.010371467123913184
RO,Rondonia,53,0.010856804316583537,0.010843779038228623
AC,Acre,53,0.011348002432447667,0.011332908471355766
AM,Amazonas,53,0.014244527188821203,0.014233835617895126
RR,Roraima,53,0.015590224242473255,0.015584493972316312
PA,Para,53,0.011267926018498487,0.01125614989610317
AP,Amapa,53,0.008876405796559695,0.00887037437087678
TO,Tocantins,53,0.008773947252622568,0.00876830646719603
MA,Maranhao,53,0.012248437426110871,0.01224153713139876
PI,Piaui,53,0.01272411302245409,0.012713351456060909
CE,Ceara,53,0.014545403915990884,0.01452866686362193
RN,Rio Grande do Norte,53,0.013046589535245401,0.013031585119899517
PB,Paraiba,53,0.011771516144815936,0.011761927426738854
PE,Pernambuco,53,0.011506580709544578,0.011495230883809025
AL,Alagoas,53,0.01049344616173271,0.010483837848060642
SE,Sergipe,53,0.015005605580111802,0.014988042814417334
BA,Bahia,53,0.010666290291448255,0.010651204329974106
MG,Minas Gerais,53,0.013782644757726902,0.01377198970379162
ES,Espirito Santo,53,0.017538357860660665,0.01752431272999871
RJ,Rio de Janeiro,53,0.01676325176676433,0.016749265994825735
SP,Sao Paulo,53,0.01715931483479179,0.017146790514553274
PR,Parana,53,0.012348777100579337,0.012345649590422574
SC,Santa Catarina,53,0.013587320956128869,0.013582920839885835
RS,Rio Grande do Sul,53,0.012687983319338117,0.012684955351750817
MS,Mato Grosso do Sul,53,0.011695558944957095,0.011686815026887917
MT,Mato Grosso,53,0.011133891004251483,0.01110347050006937
GO,Goias,53,0.01316437399751505,0.01314476467482778
DF,Distrito Federal,53,0.013633434276042605,0.013616146081567809
RO,Rondonia,54,0.009519277680194206,0.009516583147074377
AC,Acre,54,0.008871670221805005,0.008868620629535622
AM,Amazonas,54,0.010952184083060323,0.010948235534343258
RR,Roraima,54,0.014102982864587875,0.014098733596330494
PA,Para,54,0.010883921351252688,0.010880632420467927
AP,Amapa,54,0.009104816229384142,0.009100694470115698
TO,Tocantins,54,0.010418447762659825,0.010416855154735382
MA,Maranhao,54,0.013901105622080577,0.013896043709422153
PI,Piaui,54,0.013578547016908839,0.013573684590798041
CE,Ceara,54,0.013757243768860948,0.013752612248602311
RN,Rio Grande do Norte,54,0.013026343922947155,0.013022863238291698
PB,Paraiba,54,0.014172902625482054,0.014154511145580967
PE,Pernambuco,54,0.014036410432241905,0.014023852490282145
AL,Alagoas,54,0.010804474949153368,0.010795830320850505
SE,Sergipe,54,0.013270348889374735,0.01326687694937739
BA,Bahia,54,0.012663762459956655,0.012652049438221858
MG,Minas Gerais,54,0.018178104268886164,0.018169216042974
ES,Espirito Santo,54,0.015330674900430831,0.015324272994720283
RJ,Rio de Janeiro,54,0.014592354708108941,0.014581169473327394
SP,Sao Paulo,54,0.02091314980085959,0.020907893221095864
PR,Parana,54,0.019726578296076675,0.019721038212513038
SC,Santa Catarina,54,0.018827710118747478,0.018823165177889983
RS,Rio Grande do Sul,54,0.017392847869596037,0.017387124878707357
MS,Mato Grosso do Sul,54,0.013799531697498073,0.013790470698269455
MT,Mato Grosso,54,0.011516640493840706,0.01151060170194181
GO,Goias,54,0.012789352944299132,0.012778400851128332
DF,Distrito Federal,54,0.020227827131003556,0.020226361769113386
RO,Rondonia,55,0.008671968443720693,0.008662154466564877
AC,Acre,55,0.008130386189222835,0.00812033891850496
AM,Amazonas,55,0.012622160171302712,0.012611661470103367
RR,Roraima,55,0.012533019327289313,0.01252533134246015
PA,Para,55,0.008642363709631175,0.008633300114485803
AP,Amapa,55,0.006651018509231016,0.006647259222607126
TO,Tocantins,55,0.0061500782907964995,0.006146258959069271
MA,Maranhao,55,0.009830614556560915,0.0098219153197476
PI,Piaui,55,0.013616587202401076,0.013601279999524967
CE,Ceara,55,0.013758749062937245,0.013749886359364952
RN,Rio Grande do Norte,55,0.012360271804566367,0.01235032968954963
PB,Paraiba,55,0.013262611436818497,0.013253469944825208
PE,Pernambuco,55,0.013614519161874764,0.013602431842444456
AL,Alagoas,55,0.00986419699370415,0.009854507149776074
SE,Sergipe,55,0.014647361995356316,0.014635080797938502
BA,Bahia,55,0.011373424217730306,0.011359030625062175
MG,Minas Gerais,55,0.01814837234836431,0.018140019058632845
