"week_start","variable","observed","median","q2.5","q97.5"
2016-06-26,"Population-weighted Ceara Reff",NA,0.61973164670152,0.412479956630729,0.881496188825351
2016-07-03,"Population-weighted Ceara Reff",NA,0.572541163488156,0.363371673277317,0.832266705633743
2016-07-10,"Population-weighted Ceara Reff",NA,0.576750882792486,0.368594089084896,0.904501697609236
2016-07-17,"Population-weighted Ceara Reff",NA,0.552715278051143,0.365733373105487,0.754405623768825
2016-07-24,"Population-weighted Ceara Reff",NA,0.559907322195154,0.382729371265419,0.758115374333489
2016-07-31,"Population-weighted Ceara Reff",NA,0.585081040303021,0.4044953933394,0.746859140936685
2016-08-07,"Population-weighted Ceara Reff",NA,0.585141778473055,0.389086951649979,0.735346601707092
2016-08-14,"Population-weighted Ceara Reff",NA,0.594754305078023,0.429705827641935,0.782052845708533
2016-08-21,"Population-weighted Ceara Reff",NA,0.61284521319325,0.488686871691968,0.828896757220442
2016-08-28,"Population-weighted Ceara Reff",NA,0.671874913293903,0.483002138589137,0.87528194120807
2016-09-04,"Population-weighted Ceara Reff",NA,0.712108221290668,0.552944440406681,0.891067105326683
2016-09-11,"Population-weighted Ceara Reff",NA,0.734321460221572,0.56726615007696,0.967602085200268
2016-09-18,"Population-weighted Ceara Reff",NA,0.771974968667151,0.579689427488458,0.989517469644137
2016-09-25,"Population-weighted Ceara Reff",NA,0.809899311191767,0.66334530804875,1.01076931328515
2016-10-02,"Population-weighted Ceara Reff",NA,0.876148909010498,0.695342188386471,1.14198359897523
2016-10-09,"Population-weighted Ceara Reff",NA,0.905114349674716,0.699193009782663,1.16493830112285
2016-10-16,"Population-weighted Ceara Reff",NA,0.932460561464222,0.784569683951334,1.23479892908528
2016-10-23,"Population-weighted Ceara Reff",NA,0.964816820801635,0.829762000722316,1.23626453252456
2016-10-30,"Population-weighted Ceara Reff",NA,1.00428214915223,0.835721896248214,1.33269543524579
2016-11-06,"Population-weighted Ceara Reff",NA,1.06189786617918,0.808043004555794,1.28081409000934
2016-11-13,"Population-weighted Ceara Reff",NA,1.08880612798301,0.850626350348922,1.41240585430286
2016-11-20,"Population-weighted Ceara Reff",NA,1.03992384842705,0.855889815229712,1.35338202642144
2016-11-27,"Population-weighted Ceara Reff",NA,1.01365977069422,0.851667614367252,1.27290362995476
2016-12-04,"Population-weighted Ceara Reff",NA,0.943906069604525,0.787194818808591,1.19290681766217
2016-12-11,"Population-weighted Ceara Reff",NA,0.907042336698098,0.744417376343286,1.24610672706093
2016-12-18,"Population-weighted Ceara Reff",NA,0.929377344094384,0.772490451776112,1.22906119770656
2016-12-25,"Population-weighted Ceara Reff",NA,0.95931986709248,0.797856951894957,1.2978044318865
2017-01-01,"Population-weighted Ceara Reff",NA,1.101290908012,0.904147898340339,1.5338522214597
2017-01-08,"Population-weighted Ceara Reff",NA,1.21906165689004,0.985515320067663,1.51401968463234
2017-01-15,"Population-weighted Ceara Reff",NA,1.34930795183826,1.10716811622309,1.64767796248314
2017-01-22,"Population-weighted Ceara Reff",NA,1.3887649405241,1.14421198835815,1.95750550663421
2017-01-29,"Population-weighted Ceara Reff",NA,1.49063464358761,1.22028330308214,1.84777478701599
2017-02-05,"Population-weighted Ceara Reff",NA,1.57054528260375,1.26632065364741,2.16716978256181
2017-02-12,"Population-weighted Ceara Reff",NA,1.75216691817497,1.33719600501196,2.29687296620889
2017-02-19,"Population-weighted Ceara Reff",NA,1.86145853210104,1.4880440043938,2.20212553949581
2017-02-26,"Population-weighted Ceara Reff",NA,1.947946783366,1.70419969805439,2.47174108181102
2017-03-05,"Population-weighted Ceara Reff",NA,2.02785115107559,1.63605323483888,2.58874282124911
2017-03-12,"Population-weighted Ceara Reff",NA,2.12449674884738,1.725446439471,2.81051416118124
2017-03-19,"Population-weighted Ceara Reff",NA,2.07199912100135,1.67008391181908,2.79909995270327
2017-03-26,"Population-weighted Ceara Reff",NA,2.02093251089967,1.51358054782165,2.39192971138527
2017-04-02,"Population-weighted Ceara Reff",NA,1.85151759853365,1.48248471740257,2.31287647921447
2017-04-09,"Population-weighted Ceara Reff",NA,1.65601257347617,1.34554613417339,2.16535861813078
2017-04-16,"Population-weighted Ceara Reff",NA,1.46623808699072,1.17176224898561,1.95829699727399
2017-04-23,"Population-weighted Ceara Reff",NA,1.34349534007175,1.0758957929199,1.69978358244652
2017-04-30,"Population-weighted Ceara Reff",NA,1.18208834042554,1.02202057414176,1.48500875511891
2017-05-07,"Population-weighted Ceara Reff",NA,1.04921885018437,0.816355627378587,1.49198742824121
2017-05-14,"Population-weighted Ceara Reff",NA,0.941749757564576,0.701604469228012,1.21413169075499
2017-05-21,"Population-weighted Ceara Reff",NA,0.80503836045055,0.657826146876525,1.08049599965597
2017-05-28,"Population-weighted Ceara Reff",NA,0.740760675526883,0.575939013358628,0.890448230353532
2017-06-04,"Population-weighted Ceara Reff",NA,0.630631441467936,0.50965978010006,0.809482138048145
2017-06-11,"Population-weighted Ceara Reff",NA,0.60264363054074,0.417307581503756,0.755746474346176
2017-06-18,"Population-weighted Ceara Reff",NA,0.555946876635489,0.426692392389314,0.707573150162687
2017-06-25,"Population-weighted Ceara Reff",NA,0.520865086849535,0.413347790444278,0.659564252015971
2017-07-02,"Population-weighted Ceara Reff",NA,0.533967242045916,0.408807080763613,0.630569871899975
2017-07-09,"Population-weighted Ceara Reff",NA,0.51036982032197,0.403920649696907,0.701559822442113
2017-07-16,"Population-weighted Ceara Reff",NA,0.519728008234409,0.42816538942557,0.706069810665025
2017-07-23,"Population-weighted Ceara Reff",NA,0.50747460185425,0.390971326928107,0.757767344557383
2017-07-30,"Population-weighted Ceara Reff",NA,0.525126061471848,0.409882616547877,0.654209622899137
2017-08-06,"Population-weighted Ceara Reff",NA,0.523598218496811,0.415718337061789,0.755962345590997
2017-08-13,"Population-weighted Ceara Reff",NA,0.519111652402922,0.380169254112079,0.671410386299191
2017-08-20,"Population-weighted Ceara Reff",NA,0.512767453983095,0.408943572707577,0.653977493710735
2017-08-27,"Population-weighted Ceara Reff",NA,0.529668392131408,0.398799634943589,0.658489671535055
2017-09-03,"Population-weighted Ceara Reff",NA,0.532330975915223,0.429260698327887,0.666621350766742
2017-09-10,"Population-weighted Ceara Reff",NA,0.556678000044799,0.42891938947769,0.754104653089564
2017-09-17,"Population-weighted Ceara Reff",NA,0.585082228234806,0.506369098148258,0.77841330703313
2017-09-24,"Population-weighted Ceara Reff",NA,0.635779129066001,0.517040151558762,0.796472554859499
2017-10-01,"Population-weighted Ceara Reff",NA,0.681297387888008,0.500782178094844,0.845699104105002
2017-10-08,"Population-weighted Ceara Reff",NA,0.691163841753501,0.553958201249154,0.845450401099582
2017-10-15,"Population-weighted Ceara Reff",NA,0.720363484207272,0.538222076738792,0.996241530353716
2017-10-22,"Population-weighted Ceara Reff",NA,0.783372307568596,0.583674091822556,0.944831738335987
2017-10-29,"Population-weighted Ceara Reff",NA,0.806083508221983,0.634255696467464,1.06377428732397
2017-11-05,"Population-weighted Ceara Reff",NA,0.840869210962831,0.665207411078367,1.04589923468077
2017-11-12,"Population-weighted Ceara Reff",NA,0.82436592424607,0.645303656781532,1.07785427779582
2017-11-19,"Population-weighted Ceara Reff",NA,0.825499733679411,0.657522259254424,1.08250302633863
2017-11-26,"Population-weighted Ceara Reff",NA,0.883825439802221,0.707015629633364,1.19906627541565
2017-12-03,"Population-weighted Ceara Reff",NA,0.916711012768253,0.737464184934776,1.17461372357467
2017-12-10,"Population-weighted Ceara Reff",NA,0.905015076082084,0.75528880941382,1.17965286698654
2017-12-17,"Population-weighted Ceara Reff",NA,0.97591559456666,0.750261612309465,1.29576930262603
2017-12-24,"Population-weighted Ceara Reff",NA,1.03602348414273,0.757726546290766,1.31375532504608
2017-12-31,"Population-weighted Ceara Reff",NA,1.04440214486252,0.826552694359466,1.42640734005742
2018-01-07,"Population-weighted Ceara Reff",NA,1.14330220900253,0.913508794370603,1.36231656173924
2018-01-14,"Population-weighted Ceara Reff",NA,1.22790083830056,0.941930000018663,1.53316073927432
2018-01-21,"Population-weighted Ceara Reff",NA,1.26296697371542,0.957298183634019,1.59034919182031
2018-01-28,"Population-weighted Ceara Reff",NA,1.29969944322027,0.985529430105594,1.67583409132351
2018-02-04,"Population-weighted Ceara Reff",NA,1.31351961039464,1.00005939618902,1.65595243305671
2018-02-11,"Population-weighted Ceara Reff",NA,1.32685903150836,1.00699879087231,1.62828581599844
2018-02-18,"Population-weighted Ceara Reff",NA,1.23661023665348,0.940306848530738,1.57204329265701
2018-02-25,"Population-weighted Ceara Reff",NA,1.23744746991626,0.937213711662159,1.55151834972926
2018-03-04,"Population-weighted Ceara Reff",NA,1.12804142498703,0.914772164586776,1.44195658880469
2018-03-11,"Population-weighted Ceara Reff",NA,1.05053571669909,0.853762976010322,1.28657461133169
2018-03-18,"Population-weighted Ceara Reff",NA,0.996062080676269,0.781358397411184,1.22684236179965
2018-03-25,"Population-weighted Ceara Reff",NA,0.951092366968512,0.732118592050003,1.15187937370951
2018-04-01,"Population-weighted Ceara Reff",NA,0.934204732217021,0.699638181686909,1.14640162849849
2018-04-08,"Population-weighted Ceara Reff",NA,0.861691488846258,0.638318475584363,1.0348518926917
2018-04-15,"Population-weighted Ceara Reff",NA,0.821448233810274,0.642297598304294,1.05862806271803
2018-04-22,"Population-weighted Ceara Reff",NA,0.805650097088065,0.610445109140706,0.982634174980002
2018-04-29,"Population-weighted Ceara Reff",NA,0.760399980150745,0.587729189185036,0.941775604362617
2018-05-06,"Population-weighted Ceara Reff",NA,0.732275431834405,0.544152495563806,0.886449125865437
2018-05-13,"Population-weighted Ceara Reff",NA,0.754792106246564,0.576172270973848,0.903209334656042
2018-05-20,"Population-weighted Ceara Reff",NA,0.794918108420598,0.600755708254134,0.96357665733508
2018-05-27,"Population-weighted Ceara Reff",NA,0.739018999880092,0.577877545383506,1.02290856249775
2018-06-03,"Population-weighted Ceara Reff",NA,0.756650550663131,0.616060199898287,1.06180515109632
2018-06-10,"Population-weighted Ceara Reff",NA,0.77283746722017,0.600402489962386,1.00429903532187
2018-06-17,"Population-weighted Ceara Reff",NA,0.831069855630793,0.655243147568219,1.09325070403563
2018-06-24,"Population-weighted Ceara Reff",NA,0.805176321735431,0.636818484987456,1.10447703181559
2018-07-01,"Population-weighted Ceara Reff",NA,0.839471346697628,0.638798230392625,1.07986968921763
2018-07-08,"Population-weighted Ceara Reff",NA,0.825058383618732,0.654944507930131,1.11219764023776
2018-07-15,"Population-weighted Ceara Reff",NA,0.836102909101701,0.678067476660303,1.04472703451962
2018-07-22,"Population-weighted Ceara Reff",NA,0.816843256821495,0.662063944730633,1.08959768690563
2018-07-29,"Population-weighted Ceara Reff",NA,0.836777751718998,0.677329718786462,1.03892031136988
2018-08-05,"Population-weighted Ceara Reff",NA,0.840935474483111,0.641174029469852,1.04919238744587
2018-08-12,"Population-weighted Ceara Reff",NA,0.835724857647385,0.660354382579543,1.04035628046711
2018-08-19,"Population-weighted Ceara Reff",NA,0.827811460054717,0.63754580654961,1.03356409780468
2018-08-26,"Population-weighted Ceara Reff",NA,0.800736713907174,0.604153935549399,0.997480177872815
2018-09-02,"Population-weighted Ceara Reff",NA,0.793339964511973,0.624028656022792,1.06219740397973
2018-09-09,"Population-weighted Ceara Reff",NA,0.80399136755029,0.618465389951506,1.02362458282278
2018-09-16,"Population-weighted Ceara Reff",NA,0.827976378856528,0.693816823709473,1.03636168492623
2018-09-23,"Population-weighted Ceara Reff",NA,0.806288218945667,0.678398128764008,1.02099317964557
2018-09-30,"Population-weighted Ceara Reff",NA,0.834427833534771,0.677911630479066,1.10118363292626
2018-10-07,"Population-weighted Ceara Reff",NA,0.845370689122549,0.714895710457491,1.16347566313366
2018-10-14,"Population-weighted Ceara Reff",NA,0.888168642538454,0.740177939265493,1.10890275251161
2018-10-21,"Population-weighted Ceara Reff",NA,0.90251358392857,0.750949289774723,1.15526663405962
2018-10-28,"Population-weighted Ceara Reff",NA,0.939449145233329,0.732269392376881,1.13540908941359
2018-11-04,"Population-weighted Ceara Reff",NA,0.929202218112957,0.73883630767862,1.23513179750236
2018-11-11,"Population-weighted Ceara Reff",NA,0.948156144222632,0.750591758535535,1.20631119520292
2018-11-18,"Population-weighted Ceara Reff",NA,0.965067881434306,0.739199842546986,1.20068375319699
2018-11-25,"Population-weighted Ceara Reff",NA,0.997459400413802,0.736275930407658,1.29558334696613
2018-12-02,"Population-weighted Ceara Reff",NA,1.01486252611124,0.776317014040778,1.37791424189685
2018-12-09,"Population-weighted Ceara Reff",NA,1.05775635739003,0.821801501538789,1.32068722450942
2018-12-16,"Population-weighted Ceara Reff",NA,1.10893238018376,0.875410084938732,1.50002485902482
2018-12-23,"Population-weighted Ceara Reff",NA,1.17374443388413,0.970744522022363,1.48404975234852
2018-12-30,"Population-weighted Ceara Reff",NA,1.22891035575858,0.957029747170754,1.58795759311281
2019-01-06,"Population-weighted Ceara Reff",NA,1.27848388180319,1.03585208896037,1.75053673959555
2019-01-13,"Population-weighted Ceara Reff",NA,1.32240830459242,1.08915067741051,2.06245094893436
2019-01-20,"Population-weighted Ceara Reff",NA,1.38531671326336,1.12657390565391,1.77660008973032
2019-01-27,"Population-weighted Ceara Reff",NA,1.39808720842874,1.08931533294,1.62407908259021
2019-02-03,"Population-weighted Ceara Reff",NA,1.33994361404833,1.05988861597086,1.58733388126778
2019-02-10,"Population-weighted Ceara Reff",NA,1.36566636842021,1.0469459176473,1.72139729013536
2019-02-17,"Population-weighted Ceara Reff",NA,1.32501539189606,1.00203299101008,1.60287616138158
2019-02-24,"Population-weighted Ceara Reff",NA,1.29414174321712,1.04008146616982,1.66718526273166
2019-03-03,"Population-weighted Ceara Reff",NA,1.30876412478557,1.05755059838929,1.6717945886949
2019-03-10,"Population-weighted Ceara Reff",NA,1.23997040844379,0.999830121244733,1.71420960190588
2019-03-17,"Population-weighted Ceara Reff",NA,1.23761573899535,0.989217791764313,1.77410540884602
2019-03-24,"Population-weighted Ceara Reff",NA,1.22560991249281,1.01045194145481,1.68732019347822
2019-03-31,"Population-weighted Ceara Reff",NA,1.21446588662538,0.989704853140527,1.70850468511733
2019-04-07,"Population-weighted Ceara Reff",NA,1.21203177263851,0.947871940359247,1.5921772709118
2019-04-14,"Population-weighted Ceara Reff",NA,1.13306031131628,0.947986896036821,1.53071372386079
2019-04-21,"Population-weighted Ceara Reff",NA,1.1089620433391,0.88151089528043,1.52903643029135
2019-04-28,"Population-weighted Ceara Reff",NA,1.06351265642638,0.882773596908118,1.43113588669168
2019-05-05,"Population-weighted Ceara Reff",NA,1.06442111573826,0.797511778216323,1.3665666899266
2019-05-12,"Population-weighted Ceara Reff",NA,1.0068792723129,0.681896837318814,1.27422263281802
2019-05-19,"Population-weighted Ceara Reff",NA,0.936664061320223,0.667407722090877,1.213887015468
2019-05-26,"Population-weighted Ceara Reff",NA,0.910066546143469,0.635850067280119,1.12159815271376
2019-06-02,"Population-weighted Ceara Reff",NA,0.812646131808364,0.625728723960717,1.09759137573693
2019-06-09,"Population-weighted Ceara Reff",NA,0.767403831273463,0.629270418859713,1.03712419796186
2019-06-16,"Population-weighted Ceara Reff",NA,0.779764432890117,0.627497167829085,0.941021344703885
2019-06-23,"Population-weighted Ceara Reff",NA,0.750237594266474,0.597422212658038,0.98013288961455
2019-06-30,"Population-weighted Ceara Reff",NA,0.741752409113814,0.591072770191573,0.907322596572039
2019-07-07,"Population-weighted Ceara Reff",NA,0.767346922441822,0.571513927046814,0.987432154794556
2019-07-14,"Population-weighted Ceara Reff",NA,0.768732572315866,0.614640697835503,0.940366656997887
2019-07-21,"Population-weighted Ceara Reff",NA,0.791397155189695,0.605019959692372,1.03730943698056
2019-07-28,"Population-weighted Ceara Reff",NA,0.823923463372414,0.617778961310571,1.20046677226305
2019-08-04,"Population-weighted Ceara Reff",NA,0.865055197015798,0.647137353000099,1.13031499485778
2019-08-11,"Population-weighted Ceara Reff",NA,0.888010521865016,0.678203937851939,1.14084405258525
2019-08-18,"Population-weighted Ceara Reff",NA,0.892755166047333,0.701234807351117,1.14135058474971
2019-08-25,"Population-weighted Ceara Reff",NA,0.879065882579673,0.724261878559777,1.15641009660236
2019-09-01,"Population-weighted Ceara Reff",NA,0.898966315420096,0.717108218634787,1.0989056181961
2019-09-08,"Population-weighted Ceara Reff",NA,0.86406013118351,0.68799528052737,1.1097685573461
2019-09-15,"Population-weighted Ceara Reff",NA,0.86405604559515,0.685716674238115,1.15453021209022
2019-09-22,"Population-weighted Ceara Reff",NA,0.855308247806268,0.651905985275776,1.27993568560161
2019-09-29,"Population-weighted Ceara Reff",NA,0.846875431312675,0.617982897610126,1.2693791384521
2019-10-06,"Population-weighted Ceara Reff",NA,0.808532574038861,0.643549943968969,1.15933591777326
2019-10-13,"Population-weighted Ceara Reff",NA,0.803602164201896,0.671448659796395,1.07755968237601
2019-10-20,"Population-weighted Ceara Reff",NA,0.856032709045165,0.617848302681573,1.05756645857645
2019-10-27,"Population-weighted Ceara Reff",NA,0.841216040823628,0.602984289784775,1.06084441485581
2019-11-03,"Population-weighted Ceara Reff",NA,0.85754060595524,0.663174106985778,1.09406059940271
2019-11-10,"Population-weighted Ceara Reff",NA,0.853614396130322,0.665208783227348,1.11555807545973
2019-11-17,"Population-weighted Ceara Reff",NA,0.86354069972936,0.644642825119388,1.17407431843211
2019-11-24,"Population-weighted Ceara Reff",NA,0.837223092735854,0.64759803218863,1.07609485425928
2019-12-01,"Population-weighted Ceara Reff",NA,0.792054125193823,0.615369822482601,1.15092710100999
2019-12-08,"Population-weighted Ceara Reff",NA,0.752713384194988,0.604476194654756,0.965921433101004
2019-12-15,"Population-weighted Ceara Reff",NA,0.720166947955032,0.521251068049729,0.971114264842775
2019-12-22,"Population-weighted Ceara Reff",NA,0.69806928062853,0.465390121751012,0.973940478055832
2019-12-29,"Population-weighted Ceara Reff",NA,0.701560940911433,0.440529607372719,1.01251365788039
