"version","quantity","week_start","q025","median","q975"
"v2.1","overall_detection",2017-10-22,0.0193005895182263,0.0315482787064422,0.0768923785925031
"v2.1","overall_detection",2017-10-29,0.0193220994208393,0.0316204214607314,0.0771946972597369
"v2.1","overall_detection",2017-11-05,0.0193346823552951,0.0316980179301153,0.0774656413138264
"v2.1","overall_detection",2017-11-12,0.0193364653636661,0.0317663943947206,0.0777962540952805
"v2.1","overall_detection",2017-11-19,0.0193367509761183,0.0318772044944134,0.0781702979104379
"v2.1","overall_detection",2017-11-26,0.0193718292393487,0.0319667532679218,0.0785666606398477
"v2.1","overall_detection",2017-12-03,0.01941987628458,0.0320693908342672,0.0789600564710556
"v2.1","overall_detection",2017-12-10,0.0194499732007197,0.0321325619158574,0.079118920586442
"v2.1","overall_detection",2017-12-17,0.0194719865520935,0.0322053798931683,0.0794459478127343
"v2.1","overall_detection",2017-12-24,0.0194931875267316,0.0322972604693067,0.0797844052532502
"v2.1","overall_detection",2017-12-31,0.0195158253109094,0.0323628153815013,0.0800735460141779
"v2.1","overall_detection",2018-01-07,0.0195605188039741,0.0324623503884216,0.0802086543759161
"v2.1","overall_detection",2018-01-14,0.0196018668415334,0.0325432227504327,0.080425626969111
"v2.1","overall_detection",2018-01-21,0.0196292301284707,0.0326376205454893,0.0807383170571734
"v2.1","overall_detection",2018-01-28,0.0196451533592548,0.0327011899073089,0.0810519854972359
"v2.1","overall_detection",2018-02-04,0.0196591826589852,0.0327601184037396,0.0813666335006593
"v2.1","overall_detection",2018-02-11,0.0196697481372531,0.0328313290558393,0.0816822622653311
"v2.1","overall_detection",2018-02-18,0.0196827873077854,0.0328933542417507,0.0819988729755433
"v2.1","overall_detection",2018-02-25,0.0197164295890371,0.0329853862075456,0.0823149327855484
"v2.1","overall_detection",2018-03-04,0.0197255837237575,0.0330592174014361,0.0827407703350324
"v2.1","overall_detection",2018-03-11,0.0197330554842337,0.0331539271374982,0.0832120386388469
"v2.1","overall_detection",2018-03-18,0.0197590787367579,0.0332290481868235,0.0835899354120273
"v2.1","overall_detection",2018-03-25,0.0197867737598415,0.0333210649264776,0.0838684969758551
"v2.1","overall_detection",2018-04-01,0.0198066950594424,0.0333800936020129,0.0841455422208888
"v2.1","overall_detection",2018-04-08,0.0198152855942558,0.0334890928667941,0.0844221892267918
"v2.1","overall_detection",2018-04-15,0.019830117236668,0.0335741578259573,0.0846983413819361
"v2.1","overall_detection",2018-04-22,0.0198484353223142,0.0336438490902628,0.0849704618415038
"v2.1","overall_detection",2018-04-29,0.0198850371365528,0.0337124626596275,0.085243285147376
"v2.1","overall_detection",2018-05-06,0.0199173312261943,0.0337903968977248,0.0855487329156133
"v2.1","overall_detection",2018-05-13,0.0199559662002539,0.0338540945820701,0.0858638919919409
"v2.1","overall_detection",2018-05-20,0.019994735101627,0.0339527310836325,0.0862117396985814
"v2.1","overall_detection",2018-05-27,0.0200317026562081,0.0340694209162261,0.0866748506920765
"v2.1","overall_detection",2018-06-03,0.0200670334823724,0.0341531887386226,0.0871386135830313
"v2.1","overall_detection",2018-06-10,0.0200954711066758,0.034232485051436,0.087594702387193
"v2.1","overall_detection",2018-06-17,0.0201168121193574,0.0343188026531997,0.0878049143001892
"v2.1","overall_detection",2018-06-24,0.0201356066920961,0.034425507113411,0.0883333265242936
"v2.1","overall_detection",2018-07-01,0.020152410550919,0.0344987271256276,0.0889830720688448
"v2.1","overall_detection",2018-07-08,0.0201697405166454,0.0345624117627815,0.0894754602111588
"v2.1","overall_detection",2018-07-15,0.020188536380022,0.0346555912166886,0.0898834882476089
"v2.1","overall_detection",2018-07-22,0.0202045283037045,0.0347618994862892,0.0903571577975268
"v2.1","overall_detection",2018-07-29,0.0202213872016802,0.0348507295858663,0.0906993131340357
"v2.1","overall_detection",2018-08-05,0.0202422009925778,0.0349322418429402,0.0909587767265081
"v2.1","overall_detection",2018-08-12,0.020256034345885,0.0350263051498607,0.0912431996063983
"v2.1","overall_detection",2018-08-19,0.0202729325299426,0.0351036593507786,0.0915697649653743
"v2.1","overall_detection",2018-08-26,0.0202903550761283,0.0352205796546938,0.0917384762649775
"v2.1","overall_detection",2018-09-02,0.0203072320877663,0.0352990403978752,0.0920853168902211
"v2.1","overall_detection",2018-09-09,0.0203246148402978,0.035415111271124,0.0922649627962197
"v2.1","overall_detection",2018-09-16,0.0203401032520656,0.0355276007127764,0.0924006245704624
"v2.1","overall_detection",2018-09-23,0.0203532839136083,0.0356539011369148,0.0926358950072462
"v2.1","overall_detection",2018-09-30,0.020372723686533,0.0357953282528568,0.0928938774384595
"v2.1","overall_detection",2018-10-07,0.0203837234602226,0.0358743172492357,0.0935239073367946
"v2.1","overall_detection",2018-10-14,0.0203928335937113,0.0359512825677677,0.0939321170797669
"v2.1","overall_detection",2018-10-21,0.0203956502235978,0.0360334939502117,0.0942476607709674
"v2.1","overall_detection",2018-10-28,0.0204169132093611,0.0361370238209064,0.0945598030266075
"v2.1","overall_detection",2018-11-04,0.0204277790295272,0.0362482257546897,0.094835078140596
"v2.1","overall_detection",2018-11-11,0.0204393956133082,0.0363587451070419,0.0950184108469593
"v2.1","overall_detection",2018-11-18,0.0204649499131412,0.0364531250436412,0.0956953160494298
"v2.1","overall_detection",2018-11-25,0.0204990952430928,0.036536371304774,0.0959226919696803
"v2.1","overall_detection",2018-12-02,0.0205257420544796,0.0366046583690832,0.096128644328941
"v2.1","overall_detection",2018-12-09,0.0205289280036299,0.0366761974806543,0.0963546916064136
"v2.1","overall_detection",2018-12-16,0.0205510444398632,0.0367294507808429,0.0965427201609191
"v2.1","overall_detection",2018-12-23,0.0205688470764755,0.0367681961346784,0.0967535873738051
"v2.1","overall_detection",2018-12-30,0.0205869660195176,0.0368565397744719,0.0969658512177804
"v2.1","overall_detection",2019-01-06,0.0206193104520817,0.0369450670795143,0.0971784480234439
"v2.1","overall_detection",2019-01-13,0.0206370833413803,0.0370221761588747,0.0973913777060943
"v2.1","overall_detection",2019-01-20,0.020654871090856,0.0371245867934233,0.097600922715181
"v2.1","overall_detection",2019-01-27,0.0206726737120424,0.0372393849879134,0.0978216528584625
"v2.1","overall_detection",2019-02-03,0.0206904912164806,0.0373150466452276,0.0981662952189149
"v2.1","overall_detection",2019-02-10,0.0207088199949955,0.0374356184551878,0.0986182301408775
"v2.1","overall_detection",2019-02-17,0.0207411446333016,0.0375130331459752,0.0988712129991277
"v2.1","overall_detection",2019-02-24,0.0207694092599404,0.0376021233340338,0.099221271742155
"v2.1","overall_detection",2019-03-03,0.0207923288361622,0.0377029797140044,0.0995723007888648
"v2.1","overall_detection",2019-03-10,0.0208130376014986,0.0378041065134135,0.100004188904629
"v2.1","overall_detection",2019-03-17,0.0208295706506674,0.0379368850717112,0.100342936551951
"v2.1","overall_detection",2019-03-24,0.0208331699618334,0.0380548902860383,0.100636568393361
"v2.1","overall_detection",2019-03-31,0.0208369899844014,0.0381479080515836,0.100905009623506
"v2.1","overall_detection",2019-04-07,0.0208597704751845,0.0382432036843261,0.101354019743024
"v2.1","overall_detection",2019-04-14,0.0208686127256349,0.0383074519348276,0.101721066812937
"v2.1","overall_detection",2019-04-21,0.0208844674333021,0.0383951988705359,0.102088968424725
"v2.1","overall_detection",2019-04-28,0.0209019647668755,0.0385266591185321,0.10244885800452
"v2.1","overall_detection",2019-05-05,0.0209308493575674,0.0386134964917061,0.102809727979098
"v2.1","overall_detection",2019-05-12,0.020961276775748,0.0386593285722221,0.103171578978111
"v2.1","overall_detection",2019-05-19,0.0209757602018829,0.0387583955035163,0.103534411616238
"v2.1","overall_detection",2019-05-26,0.0209930910779396,0.0388764161429998,0.10389822649309
"v2.1","overall_detection",2019-06-02,0.0210064554585358,0.0390155520243161,0.104263024193105
"v2.1","overall_detection",2019-06-09,0.021032837834119,0.0390982210218776,0.104843487040455
"v2.1","overall_detection",2019-06-16,0.0210592522327311,0.039144469291065,0.104995570323922
"v2.1","overall_detection",2019-06-23,0.0210856986900897,0.0392351747557388,0.105363319846846
"v2.1","overall_detection",2019-06-30,0.0211122543956917,0.0393396980751892,0.105732054376977
"v2.1","overall_detection",2019-07-07,0.0211390133707591,0.0394040860663655,0.106151878590661
"v2.1","overall_detection",2019-07-14,0.0211658049481345,0.0395101918367203,0.106644350349604
"v2.1","overall_detection",2019-07-21,0.0211926291641968,0.039626465360615,0.107118840632279
"v2.1","overall_detection",2019-07-28,0.0212194860553569,0.0396983364039247,0.107592312999591
"v2.1","overall_detection",2019-08-04,0.0212463756580578,0.0398239971429228,0.108046691450617
"v2.1","overall_detection",2019-08-11,0.0212634250089539,0.0398857053761583,0.108504736492969
"v2.1","overall_detection",2019-08-18,0.0212683826104416,0.0399357149829203,0.108952077372053
"v2.1","overall_detection",2019-08-25,0.0212733417566119,0.0400297737284458,0.109106834719892
"v2.1","overall_detection",2019-09-01,0.0212844761287602,0.0401070300452561,0.109444089726438
"v2.1","overall_detection",2019-09-08,0.0213156333349201,0.0401814071033964,0.109833610304926
"v2.1","overall_detection",2019-09-15,0.0213335668957675,0.0403292412057142,0.110402146249718
"v2.1","overall_detection",2019-09-22,0.0213577760514447,0.0404248482193041,0.110972904451312
"v2.1","overall_detection",2019-09-29,0.021382011766507,0.0405285249988864,0.111545886118943
"v2.1","overall_detection",2019-10-06,0.0214028173466127,0.0406168607482214,0.112121092379048
"v2.1","overall_detection",2019-10-13,0.0214070554997437,0.0406982266191506,0.112698524274542
"v2.1","overall_detection",2019-10-20,0.0214112944936551,0.0407838898409912,0.113276684031114
"v2.1","overall_detection",2019-10-27,0.0214157385092409,0.040882550910974,0.113859354020926
"v2.1","overall_detection",2019-11-03,0.0214243258930864,0.0409737118787736,0.114160455310326
"v2.1","overall_detection",2019-11-10,0.021451467912422,0.0410552133790076,0.114458959509096
"v2.1","overall_detection",2019-11-17,0.0214790844725051,0.041141784441806,0.114477420488045
"v2.1","overall_detection",2019-11-24,0.02150673522025,0.0412777986779237,0.115012228923891
"v2.1","overall_detection",2019-12-01,0.0215344201944482,0.0414028700852993,0.115549154262657
"v2.1","overall_detection",2019-12-08,0.0215577313755633,0.0414843580615599,0.116087954658158
"v2.1","overall_detection",2019-12-15,0.0215834008209397,0.0415708341740642,0.116542112161417
"v2.1","overall_detection",2019-12-22,0.0216043712368569,0.0416315913796387,0.116800056965032
"v2.1","overall_detection",2019-12-29,0.0216228486861257,0.0417280639609905,0.117192322555883
"v2.1","R0",2015-01-04,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-01-11,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-01-18,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-01-25,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-02-01,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-02-08,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-02-15,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-02-22,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-03-01,0.807999747278169,1.39298334655237,2.30841188727015
"v2.1","R0",2015-03-08,0.844027579773834,1.37951393496523,2.2367349568007
"v2.1","R0",2015-03-15,0.84369538520857,1.32797521434655,2.10792484865871
"v2.1","R0",2015-03-22,0.834336920804415,1.27923219566185,1.94096471063269
"v2.1","R0",2015-03-29,0.806445554393632,1.21778338961393,1.82773898642909
"v2.1","R0",2015-04-05,0.775049955000809,1.1608749809546,1.74311906262101
"v2.1","R0",2015-04-12,0.751020562189054,1.09798802003198,1.63221851483757
"v2.1","R0",2015-04-19,0.698069548503913,1.03805301610726,1.52533657128343
"v2.1","R0",2015-04-26,0.654345967804956,0.960944381187431,1.39930957622869
"v2.1","R0",2015-05-03,0.576740319967577,0.859599835971719,1.24834717736437
"v2.1","R0",2015-05-10,0.536827269973306,0.799572863368974,1.16825483432659
"v2.1","R0",2015-05-17,0.471135255496402,0.714777088333818,1.08464175286015
"v2.1","R0",2015-05-24,0.436104262771723,0.667962969279808,0.999606077635001
"v2.1","R0",2015-05-31,0.392128285544994,0.627652979269795,0.932158371040559
"v2.1","R0",2015-06-07,0.369153405873825,0.587584506937885,0.886302183879247
"v2.1","R0",2015-06-14,0.349658056255831,0.564778879547975,0.869707698201822
"v2.1","R0",2015-06-21,0.336515880378841,0.545850697902797,0.838841868487255
"v2.1","R0",2015-06-28,0.327137835362746,0.538012567056283,0.844757042790158
"v2.1","R0",2015-07-05,0.328494708108233,0.541453044093331,0.853071564344712
"v2.1","R0",2015-07-12,0.337241049717018,0.548687758427725,0.878932970947336
"v2.1","R0",2015-07-19,0.345910820003947,0.569943945996906,0.899938200928517
"v2.1","R0",2015-07-26,0.357760627707081,0.589669963972512,0.934083412338217
"v2.1","R0",2015-08-02,0.37520438108282,0.617913788159741,0.984855444491304
"v2.1","R0",2015-08-09,0.399249707340755,0.645858170072756,1.0324073425768
"v2.1","R0",2015-08-16,0.424878398269488,0.683519281703182,1.09689917866333
"v2.1","R0",2015-08-23,0.460100909272523,0.732977376318439,1.16913691780401
"v2.1","R0",2015-08-30,0.482388869667284,0.786808412765098,1.24285436315933
"v2.1","R0",2015-09-06,0.526904612365922,0.853038819078277,1.35693300030687
"v2.1","R0",2015-09-13,0.569417996139766,0.917119309043766,1.45633469176865
"v2.1","R0",2015-09-20,0.626356929409539,0.988343176623423,1.55634719377525
"v2.1","R0",2015-09-27,0.691149573378503,1.07009641482863,1.71021193079943
"v2.1","R0",2015-10-04,0.743313786575593,1.1673673717563,1.85500385765771
"v2.1","R0",2015-10-11,0.803557953261823,1.27873616715365,1.98802972949337
"v2.1","R0",2015-10-18,0.88986862967062,1.37750246889681,2.18531775229503
"v2.1","R0",2015-10-25,0.968925115096422,1.50060202492573,2.35945079221135
"v2.1","R0",2015-11-01,1.03744548339336,1.61998145301774,2.55357993980191
"v2.1","R0",2015-11-08,1.12761359874991,1.74240811555615,2.78392646853976
"v2.1","R0",2015-11-15,1.20521710604969,1.87615230704144,2.97798739930408
"v2.1","R0",2015-11-22,1.30226837458398,2.01189972730475,3.13343210694872
"v2.1","R0",2015-11-29,1.39343401794798,2.12636355021572,3.33448527265666
"v2.1","R0",2015-12-06,1.44738127549847,2.17885064895373,3.41693340674271
"v2.1","R0",2015-12-13,1.54498215315375,2.28106530761496,3.52429480699376
"v2.1","R0",2015-12-20,1.53107373462986,2.22272354088281,3.34869923861299
"v2.1","R0",2015-12-27,1.52768686777288,2.2303817613244,3.28444069265804
"v2.1","R0",2016-01-03,1.6183112061251,2.30331140340213,3.40301477374544
"v2.1","R0",2016-01-10,1.64892667509626,2.32263188861029,3.32675012659648
"v2.1","R0",2016-01-17,1.59732217276165,2.22855715451367,3.07935898484613
"v2.1","R0",2016-01-24,1.56286253996858,2.12692792849907,2.91714926415788
"v2.1","R0",2016-01-31,1.686844500118,2.26800262393622,3.0524784653998
"v2.1","R0",2016-02-07,1.50280383388401,2.02377457408167,2.64828844387955
"v2.1","R0",2016-02-14,1.6589672478423,2.16953920167892,2.8113832528942
"v2.1","R0",2016-02-21,1.7860755506914,2.30523075055383,2.94711742462296
"v2.1","R0",2016-02-28,2.14966632914958,2.70339062477449,3.42020635690098
"v2.1","R0",2016-03-06,2.39915987539255,2.99516975591401,3.78395776259093
"v2.1","R0",2016-03-13,2.15615702004773,2.65162714016268,3.27252411663814
"v2.1","R0",2016-03-20,1.8915005338136,2.32592449932677,2.83788084134611
"v2.1","R0",2016-03-27,1.81237115312158,2.20230835409051,2.69141790873281
"v2.1","R0",2016-04-03,1.86318712688512,2.25171164294775,2.73720002505645
"v2.1","R0",2016-04-10,1.87795924381052,2.27461028671935,2.74243345204664
"v2.1","R0",2016-04-17,1.91819228012584,2.30595271379932,2.77930183434899
"v2.1","R0",2016-04-24,1.9815379830277,2.35992041986761,2.8365603944287
"v2.1","R0",2016-05-01,1.92349069304873,2.32096634671884,2.75892955480716
"v2.1","R0",2016-05-08,1.71308338036299,2.0605609264138,2.46270566926811
"v2.1","R0",2016-05-15,1.32313406281441,1.59148830206739,1.91386585716621
"v2.1","R0",2016-05-22,1.10081725436828,1.31830363055557,1.59109851455327
"v2.1","R0",2016-05-29,1.00391615390252,1.20379843125551,1.4358125297402
"v2.1","R0",2016-06-05,0.874756161098658,1.0554362453854,1.26701282808251
"v2.1","R0",2016-06-12,0.781025900421363,0.943644163575474,1.13272929140055
"v2.1","R0",2016-06-19,0.694302342876719,0.838100900831635,1.01687412069995
"v2.1","R0",2016-06-26,0.68092062518981,0.823224415116051,0.994788619405862
"v2.1","R0",2016-07-03,0.66345713456091,0.808009578927318,0.973234286553529
"v2.1","R0",2016-07-10,0.688631267877078,0.830223434419052,1.00525033371257
"v2.1","R0",2016-07-17,0.636391478833495,0.785476751670195,0.950057436223771
"v2.1","R0",2016-07-24,0.621136002346871,0.756891244231751,0.918906962868051
"v2.1","R0",2016-07-31,0.607051591614016,0.73741798311567,0.898580045425618
"v2.1","R0",2016-08-07,0.577269208474803,0.709064799921508,0.866631543962825
"v2.1","R0",2016-08-14,0.587438566113857,0.720433478587341,0.882174897538569
"v2.1","R0",2016-08-21,0.590295670486547,0.723932318629976,0.884641446251444
"v2.1","R0",2016-08-28,0.584125885756271,0.714020161111352,0.880833424872791
"v2.1","R0",2016-09-04,0.553566904729089,0.686958121965156,0.842899873640861
"v2.1","R0",2016-09-11,0.601756599835028,0.739954612052074,0.907468744133863
"v2.1","R0",2016-09-18,0.613899247509929,0.754176629410573,0.933598870806523
"v2.1","R0",2016-09-25,0.668980584804554,0.828351347418933,1.02167167128429
"v2.1","R0",2016-10-02,0.743966728746474,0.914476209481441,1.12428127784128
"v2.1","R0",2016-10-09,0.826947694549715,1.0193405580581,1.2601500007367
"v2.1","R0",2016-10-16,0.932370897010105,1.15763267085451,1.43425726139578
"v2.1","R0",2016-10-23,0.958614904261359,1.19222766129166,1.47373073606931
"v2.1","R0",2016-10-30,1.09716233398236,1.36636640460104,1.67758046737425
"v2.1","R0",2016-11-06,1.22423570102273,1.51339068371202,1.86288977596757
"v2.1","R0",2016-11-13,1.3170272173746,1.633586278086,2.01698811663927
"v2.1","R0",2016-11-20,1.25364150522823,1.5605817798715,1.93800505802925
"v2.1","R0",2016-11-27,0.854623241837098,1.05296270051447,1.28942390385852
"v2.1","R0",2016-12-04,0.615902962376204,0.778844596577929,0.983584406759572
"v2.1","R0",2016-12-11,0.540096975951542,0.683240471505209,0.868181226120437
"v2.1","R0",2016-12-18,0.541638076274841,0.694035791277605,0.891432730361471
"v2.1","R0",2016-12-25,0.598893959932162,0.772743516996146,0.998315949181845
"v2.1","R0",2017-01-01,1.02612312087611,1.27572277432845,1.59564879735099
"v2.1","R0",2017-01-08,1.30530212587968,1.63364674557859,2.05689205020286
"v2.1","R0",2017-01-15,1.48391335139301,1.85236408881415,2.31666995851806
"v2.1","R0",2017-01-22,1.48340768637161,1.82785025690231,2.25646388185848
"v2.1","R0",2017-01-29,1.49154925542925,1.84095286237053,2.2563755067668
"v2.1","R0",2017-02-05,1.54963993066928,1.91005054081105,2.35059846424206
"v2.1","R0",2017-02-12,1.59730321269383,1.96342459653083,2.42223502249749
"v2.1","R0",2017-02-19,1.73827141847997,2.14538626049208,2.64119286688317
"v2.1","R0",2017-02-26,2.02905616958922,2.51603012407744,3.09666088656423
"v2.1","R0",2017-03-05,2.22992859201899,2.74788122452996,3.37120873820149
"v2.1","R0",2017-03-12,2.32906338847325,2.88458533980961,3.56133038783477
"v2.1","R0",2017-03-19,2.19446305379779,2.73443170868585,3.4492214447816
"v2.1","R0",2017-03-26,2.21518031439785,2.79041833907154,3.51211372137721
"v2.1","R0",2017-04-02,1.98146435717465,2.51496003749942,3.23608223860851
"v2.1","R0",2017-04-09,1.76070053573438,2.26824831416172,2.98207282244397
"v2.1","R0",2017-04-16,1.53772539573777,2.06913688076786,2.82616668302
"v2.1","R0",2017-04-23,1.2874183434889,1.76298541366611,2.56745663345483
"v2.1","R0",2017-04-30,1.21961358403972,1.7124960473756,2.63354586076946
"v2.1","R0",2017-05-07,1.05963210262385,1.53186046436473,2.53548233102001
"v2.1","R0",2017-05-14,0.92911729820199,1.39648803724524,2.47869289993785
"v2.1","R0",2017-05-21,0.745600338922721,1.15849880854888,2.26636442270135
"v2.1","R0",2017-05-28,0.671302942709283,1.06511153004144,2.24729046786489
"v2.1","R0",2017-06-04,0.602062448354018,0.97908178265719,2.18460608811883
"v2.1","R0",2017-06-11,0.554073911567236,0.910282129844326,2.16602352501438
"v2.1","R0",2017-06-18,0.556784722652685,0.930303357068092,2.30590496026435
"v2.1","R0",2017-06-25,0.589958916186569,0.99216951214512,2.55590529806246
"v2.1","R0",2017-07-02,0.642906369893927,1.09143897960847,2.889181207796
"v2.1","R0",2017-07-09,0.653938320246486,1.09848531536581,3.00560205752668
"v2.1","R0",2017-07-16,0.681387255999104,1.15486504225671,3.2410827143602
"v2.1","R0",2017-07-23,0.681890882633809,1.15931956685036,3.27260808558247
"v2.1","R0",2017-07-30,0.687606913656636,1.19121264542268,3.46193712247748
"v2.1","R0",2017-08-06,0.649374527724399,1.11200203491032,3.2761489293869
"v2.1","R0",2017-08-13,0.626004932954417,1.07316504340399,3.24785630590318
"v2.1","R0",2017-08-20,0.579077959608679,1.00430591892748,3.00006227497347
"v2.1","R0",2017-08-27,0.5472957742949,0.963500420500026,2.874352582209
"v2.1","R0",2017-09-03,0.601967861912364,1.0534219609024,3.13437901864965
"v2.1","R0",2017-09-10,0.686642902054652,1.19665187160596,3.63602863390021
"v2.1","R0",2017-09-17,0.754664047417202,1.30947111654392,4.03420421564846
"v2.1","R0",2017-09-24,0.803576378120185,1.4058462829757,4.26246979945089
"v2.1","R0",2017-10-01,0.852223515036964,1.5273593591229,4.52053870773465
"v2.1","R0",2017-10-08,0.814639020786941,1.43196188226001,4.35951009780123
"v2.1","R0",2017-10-15,0.883689100879064,1.55827197950658,4.69301218558147
"v2.1","R0",2017-10-22,0.959444976595135,1.71851606276248,5.23402553833936
"v2.1","R0",2017-10-29,1.14778656268385,2.0064469583836,6.01880864358978
"v2.1","R0",2017-11-05,1.17587274564072,2.05117993474656,6.27949576460225
"v2.1","R0",2017-11-12,1.05603789086718,1.85170986070458,5.79320991650203
"v2.1","R0",2017-11-19,0.952789665213463,1.69468759957441,5.29970941026671
"v2.1","R0",2017-11-26,0.980309315926716,1.72678776536465,5.31213933819171
"v2.1","R0",2017-12-03,1.02707225706857,1.81989385165256,5.48580000004781
"v2.1","R0",2017-12-10,1.03276437840549,1.84612060350772,5.75625919859013
"v2.1","R0",2017-12-17,0.969950330593836,1.69984427870805,5.36071169786592
"v2.1","R0",2017-12-24,0.991412397341435,1.76536874423945,5.47612198118028
"v2.1","R0",2017-12-31,1.20044975278978,2.14951585671997,6.51454164981841
"v2.1","R0",2018-01-07,1.37564620441037,2.43916200658189,7.42758926418058
"v2.1","R0",2018-01-14,1.46669641811468,2.59123135588067,7.83735722971048
"v2.1","R0",2018-01-21,1.43700510724829,2.52691648011115,7.82123966525359
"v2.1","R0",2018-01-28,1.38633771329446,2.46193788848523,7.26936345882989
"v2.1","R0",2018-02-04,1.35312160657514,2.37893593252411,7.13799588071137
"v2.1","R0",2018-02-11,1.36712253581788,2.4011454787831,7.27597731616171
"v2.1","R0",2018-02-18,1.4207036184091,2.4953613184885,7.7016990226498
"v2.1","R0",2018-02-25,1.53626668250804,2.68008633110062,8.04766088719377
"v2.1","R0",2018-03-04,1.37589260054878,2.40189023526479,7.53228163102274
"v2.1","R0",2018-03-11,1.33022861443153,2.33921237923813,7.19339300146569
"v2.1","R0",2018-03-18,1.18194940338816,2.09571226063244,6.51739835087136
"v2.1","R0",2018-03-25,1.14922800795693,2.04867291664439,6.31431133812999
"v2.1","R0",2018-04-01,1.30647583311932,2.29347960622572,7.03554476695573
"v2.1","R0",2018-04-08,1.28044627818654,2.23040979000392,6.80949925388106
"v2.1","R0",2018-04-15,1.09727448064375,1.94803103257544,5.99841092887315
"v2.1","R0",2018-04-22,0.871335895493803,1.54924749382707,4.80105831369291
"v2.1","R0",2018-04-29,0.807094393936249,1.4500412958608,4.61282925116005
"v2.1","R0",2018-05-06,0.791797356817177,1.4212132884748,4.46623440890567
"v2.1","R0",2018-05-13,0.888127867849675,1.60188728186214,4.89001727521473
"v2.1","R0",2018-05-20,0.96824572056778,1.70897380227384,5.42885974801669
"v2.1","R0",2018-05-27,0.995027226626797,1.75904710539201,5.4804063189162
"v2.1","R0",2018-06-03,0.996302557171459,1.77419208917491,5.5603062413095
"v2.1","R0",2018-06-10,1.06657703130478,1.88625742701056,5.81737609771626
"v2.1","R0",2018-06-17,1.09215876093033,1.95620338900172,6.20887993611288
"v2.1","R0",2018-06-24,1.01289975254951,1.81352769746426,5.69098464267589
"v2.1","R0",2018-07-01,1.12831571475899,1.97145561701829,6.09288737856414
"v2.1","R0",2018-07-08,1.1248390869271,1.99801623105945,6.19099085892117
"v2.1","R0",2018-07-15,1.08900180540221,1.93041183728412,6.02573926214994
"v2.1","R0",2018-07-22,1.01364384667461,1.84577608247224,5.88107389344297
"v2.1","R0",2018-07-29,0.957468390545525,1.72680094830972,5.35275618965274
"v2.1","R0",2018-08-05,0.983198483056548,1.78193703744562,5.39660368384492
"v2.1","R0",2018-08-12,0.996756011364609,1.80223095672892,5.49177912570527
"v2.1","R0",2018-08-19,0.987230776670698,1.77343912061838,5.67248155543052
"v2.1","R0",2018-08-26,0.965558792488666,1.73249435403083,5.46991377043387
"v2.1","R0",2018-09-02,0.939341810740282,1.71207746117077,5.38719703589266
"v2.1","R0",2018-09-09,0.933225232250121,1.68217481670841,5.30986552113318
"v2.1","R0",2018-09-16,0.932133564657576,1.70919148116327,5.32691695651362
"v2.1","R0",2018-09-23,0.92872061533373,1.72636635658192,5.4265909144022
"v2.1","R0",2018-09-30,1.00566238707458,1.82917395486115,5.73158937233748
"v2.1","R0",2018-10-07,1.09902885784912,2.00736904820324,6.19522330296887
"v2.1","R0",2018-10-14,1.20276615374205,2.18942119874247,6.81760351429723
"v2.1","R0",2018-10-21,1.18302557762645,2.15146400195778,6.74615295836026
"v2.1","R0",2018-10-28,1.18278477774331,2.1765120995499,6.78866140601688
"v2.1","R0",2018-11-04,1.17884648837065,2.18173772556059,6.81239739087859
"v2.1","R0",2018-11-11,1.17681425264963,2.15669034421741,6.5789344821218
"v2.1","R0",2018-11-18,1.17005976348324,2.12679569685659,6.72835323646069
"v2.1","R0",2018-11-25,1.10928503963925,2.07678424220313,6.4528019179169
"v2.1","R0",2018-12-02,1.10504452246883,2.03978417054286,6.6244951250222
"v2.1","R0",2018-12-09,1.12819710892887,2.03146573879708,6.54989118994348
"v2.1","R0",2018-12-16,1.19133506149858,2.17186521664109,6.94884816649909
"v2.1","R0",2018-12-23,1.29530062751838,2.39605423713412,7.46574193988177
"v2.1","R0",2018-12-30,1.52232163233244,2.7548213943625,8.70397817626245
"v2.1","R0",2019-01-06,1.66414684117893,3.05598375670836,9.31760505538819
"v2.1","R0",2019-01-13,1.79384609363234,3.25853498505002,9.9038588641238
"v2.1","R0",2019-01-20,1.6672685374457,3.00540690154843,9.0090355216597
"v2.1","R0",2019-01-27,1.5929728632593,2.89037296487366,8.96117210438872
"v2.1","R0",2019-02-03,1.60158302712607,2.85285086822043,8.70807326479771
"v2.1","R0",2019-02-10,1.65203051915549,2.94288263708129,9.24301220486487
"v2.1","R0",2019-02-17,1.48545463791962,2.67238330094918,8.28091434770725
"v2.1","R0",2019-02-24,1.4312478071635,2.54673990985024,7.76470749561973
"v2.1","R0",2019-03-03,1.48258503829882,2.64367332745547,8.47074340342287
"v2.1","R0",2019-03-10,1.43451896335736,2.56305294550782,7.93552356691706
