state,wave_id,onset_week,peak_week,end_week,wave_end_censored,wave_order,is_recurrence,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,candidate_wave,major_epidemic_primary,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,wave_definition_stable,major_wave_definition_stable,reason_not_major,reason_re6_not_eligible
PB,PB_wave_12,9/29/2024,2/2/2025,12/28/2025,FALSE,10,TRUE,1.272671563,1.080570195,53,9/15/2024,0.241252195,0.223263788,5,66,18,716,17.21288098,77,107,131,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
PE,PE_wave_01,1/25/2015,2/8/2015,3/15/2015,FALSE,NA,NA,0.021708203,0.021708203,2,1/18/2015,0.007236068,NA,NA,8,2,9,0.097686915,6,8,9,3,5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases; too few nonzero renewal infectiousness contributions
PE,PE_wave_02,4/5/2015,4/5/2015,7/5/2015,FALSE,NA,NA,0.010854102,0.014472136,1,3/15/2015,0.003618034,0.25,3,14,0,11,0.119395118,4,8,9,2,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
PE,PE_wave_03,11/29/2015,2/28/2016,12/17/2017,FALSE,1,FALSE,8.906705659,9.392525968,825,7/5/2015,0,0,4,108,13,15850,171.0852679,284,717,1382,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_04,12/31/2017,5/6/2018,12/16/2018,FALSE,2,TRUE,0.513462725,0.385097044,48,12/17/2017,0.07165236,0.186063126,5,51,18,657,7.028680331,48,66,81,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
PE,PE_wave_05,12/23/2018,9/8/2019,12/15/2019,FALSE,3,TRUE,0.617250776,0.556944665,58,12/16/2018,0.014262853,0.037037037,18,52,37,1360,14.47412509,25,36,64,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_06,5/3/2020,7/5/2020,12/20/2020,FALSE,4,TRUE,2.097688284,2.182443366,198,12/15/2019,0.08159062,0.146496815,11,34,9,3005,31.83612774,155,341,614,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_07,2/7/2021,5/30/2021,12/19/2021,FALSE,5,TRUE,16.38829099,15.46961746,1552,12/20/2020,0.067097773,0.030744337,14,46,16,19884,209.9644188,383,728,1104,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_08,1/16/2022,4/24/2022,12/18/2022,FALSE,6,TRUE,9.68079093,10.35848141,919,12/19/2021,0.130233412,0.012572636,28,49,14,13003,136.9742377,536,987,1653,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_09,12/25/2022,3/19/2023,6/25/2023,FALSE,7,TRUE,0.472963166,0.683169017,45,12/18/2022,0.108851839,0.159333687,9,27,12,778,8.177102646,68,114,159,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
PE,PE_wave_10,7/9/2023,3/10/2024,12/22/2024,FALSE,8,TRUE,1.16364045,1.058807977,111,6/25/2023,0.087585771,0.128205128,10,77,35,2218,23.26201153,71,110,139,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PE,PE_wave_11,12/29/2024,3/23/2025,12/28/2025,FALSE,9,TRUE,0.334657776,0.393920091,32,12/22/2024,0.069888315,0.177417494,3,53,12,1207,12.62309973,75,125,193,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_01,5/10/2015,5/17/2015,5/31/2015,FALSE,NA,NA,0.061428608,0.020476203,2,5/3/2015,0,NA,NA,4,1,2,0.061428608,2,2,2,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
PI,PI_wave_02,11/8/2015,11/15/2015,11/29/2015,FALSE,NA,NA,0.030714304,0.010238101,1,5/31/2015,0,0,23,4,1,1,0.030714304,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
PI,PI_wave_03,3/27/2016,5/8/2016,11/6/2016,FALSE,1,FALSE,3.729639075,3.485072578,122,11/29/2015,0,0,4,33,6,1200,36.68497451,183,381,599,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_04,2/19/2017,5/21/2017,3/25/2018,FALSE,2,TRUE,9.769470921,10.40859519,321,11/6/2016,0.081522166,0.023391813,34,58,13,5541,168.6165412,121,273,488,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_05,4/8/2018,4/28/2019,9/8/2019,FALSE,3,TRUE,1.325210196,1.616354861,44,3/25/2018,0.222072357,0.137390843,27,75,55,1105,33.33863854,65,96,113,4,6,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_06,9/15/2019,5/10/2020,8/23/2020,FALSE,4,TRUE,0.389704253,0.289780086,13,9/8/2019,0.050197356,0.173225692,3,50,34,193,5.792667466,13,20,26,4,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases
PI,PI_wave_07,9/13/2020,7/11/2021,10/24/2021,FALSE,5,TRUE,0.328568493,0.358438356,11,8/23/2020,0.009992417,0.034482759,29,59,43,237,7.081090498,6,9,10,4,6,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases
PI,PI_wave_08,2/13/2022,4/24/2022,12/11/2022,FALSE,6,TRUE,26.06460507,25.14117335,875,10/24/2021,0,0,16,44,10,9343,278.3104059,456,1247,2405,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_09,1/8/2023,4/23/2023,10/1/2023,FALSE,7,TRUE,7.902834355,6.664921705,266,12/11/2022,0.168799347,0.025326531,29,39,15,3425,101.7564198,165,316,553,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_10,11/26/2023,3/3/2024,12/29/2024,FALSE,8,TRUE,1.184958375,1.13558511,40,10/1/2023,0.07922641,0.069767038,25,58,14,605,17.92524564,23,32,43,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PI,PI_wave_11,1/5/2025,5/11/2025,8/24/2025,FALSE,9,TRUE,0.59092103,0.679559185,20,12/29/2024,0.009874653,0.014530969,30,34,18,422,12.46843374,21,37,64,3,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PR,PR_wave_01,1/3/2016,5/22/2016,6/19/2016,FALSE,NA,NA,0.008932029,0.020841402,1,12/27/2015,0,NA,NA,25,20,31,0.276892911,4,7,11,2,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
PR,PR_wave_02,7/3/2016,7/17/2016,8/7/2016,FALSE,NA,NA,0.017864059,0.014886716,2,6/19/2016,0,0,4,6,2,5,0.044660147,5,5,5,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_03,10/2/2016,4/2/2017,10/8/2017,FALSE,NA,NA,0.017722338,0.05021329,2,8/7/2016,0,0,8,54,26,70,0.621415585,4,8,9,2,4,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
PR,PR_wave_04,10/29/2017,3/4/2018,6/10/2018,FALSE,NA,NA,0.114295963,0.058613314,13,10/8/2017,0,0,38,33,18,58,0.510350866,1,1,4,1,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
PR,PR_wave_05,7/1/2018,7/8/2018,7/22/2018,FALSE,NA,NA,0.008791997,0.002930666,1,6/10/2018,0,0,3,4,1,1,0.008791997,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
PR,PR_wave_06,9/23/2018,9/30/2018,11/11/2018,FALSE,NA,NA,0.008791997,0.002930666,1,7/22/2018,0,0,9,8,1,2,0.017583994,1,2,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_07,12/30/2018,4/21/2019,7/21/2019,FALSE,NA,NA,0.026159231,0.037785556,3,11/11/2018,0,0,7,30,16,47,0.409827953,2,3,3,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_08,8/4/2019,8/18/2019,9/8/2019,FALSE,NA,NA,0.008719744,0.011626325,1,7/21/2019,0,0,3,6,2,4,0.034878975,4,4,4,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_09,1/12/2020,4/26/2020,5/17/2020,FALSE,NA,NA,0.008649781,0.011533041,1,9/8/2019,0,0,20,19,15,10,0.086497805,2,3,4,2,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_10,5/31/2020,8/23/2020,9/20/2020,FALSE,NA,NA,0,0.011533041,0,5/17/2020,0,0,5,17,12,8,0.069198244,2,2,3,2,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_11,10/25/2020,11/15/2020,12/6/2020,FALSE,NA,NA,0.008649781,0.00576652,1,9/20/2020,0,0,5,7,3,3,0.025949342,2,3,3,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_12,2/21/2021,3/28/2021,6/6/2021,FALSE,NA,NA,0.137571711,0.114643093,16,12/6/2020,0,0,5,16,5,97,0.8340285,17,48,65,4,6,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA
PR,PR_wave_13,6/27/2021,7/4/2021,9/19/2021,FALSE,NA,NA,0.025794696,0.011464309,3,6/6/2021,0,0,3,13,1,10,0.08598232,4,4,8,2,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_14,1/2/2022,2/27/2022,5/15/2022,FALSE,NA,NA,0.025670224,0.01996573,3,9/19/2021,0,0,18,20,8,20,0.171134826,2,3,5,2,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
PR,PR_wave_15,6/12/2022,6/26/2022,9/25/2022,FALSE,NA,NA,0.008556741,0.008556741,1,5/15/2022,0,0,4,16,2,7,0.059897189,3,4,5,3,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,fewer than 30 raw cases
PR,PR_wave_16,11/6/2022,11/13/2022,11/27/2022,FALSE,NA,NA,0.008556741,0.002852247,1,9/25/2022,0,0,6,4,1,1,0.008556741,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
PR,PR_wave_17,1/22/2023,3/26/2023,11/5/2023,FALSE,1,FALSE,1.089003767,1.213785449,128,11/27/2022,0,0,4,42,9,1587,13.50194515,40,105,282,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
PR,PR_wave_18,12/24/2023,5/5/2024,9/22/2024,FALSE,NA,NA,0.143767286,0.135310387,17,11/5/2023,0.002835947,0.020958829,25,40,19,239,2.021606451,20,32,39,3,5,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,NA
PR,PR_wave_19,12/1/2024,3/23/2025,12/28/2025,FALSE,2,TRUE,4.280698072,4.476931775,509,9/22/2024,0.002818966,0.020833333,18,57,16,6230,52.40335351,126,262,426,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RJ,RJ_wave_01,2/8/2015,2/15/2015,3/1/2015,FALSE,NA,NA,0.011784215,0.003928072,2,2/1/2015,0,NA,NA,4,1,2,0.011784215,2,2,2,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; too few nonzero renewal infectiousness contributions; one week contains >=80% of early-window cases (backlog screen)
RJ,RJ_wave_02,4/5/2015,4/12/2015,5/3/2015,FALSE,NA,NA,0.005892107,0.003928072,1,3/1/2015,0,0,5,5,1,2,0.011784215,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RJ,RJ_wave_03,7/5/2015,7/12/2015,8/2/2015,FALSE,NA,NA,0.005892107,0.003928072,1,5/3/2015,0,0,9,5,1,2,0.011784215,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RJ,RJ_wave_04,12/6/2015,4/17/2016,9/11/2016,FALSE,1,FALSE,0.616062438,0.61215093,105,8/2/2015,0,0,14,41,19,1314,7.710227362,26,38,65,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA
RJ,RJ_wave_05,12/4/2016,1/29/2017,10/29/2017,FALSE,2,TRUE,0.806998761,0.890817473,138,9/11/2016,0.03129206,0.051118211,28,48,8,3725,21.78432427,62,313,630,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RJ,RJ_wave_06,12/31/2017,5/6/2018,9/9/2018,FALSE,3,TRUE,8.058805723,8.463106638,1382,10/29/2017,0.134499794,0.150984683,16,37,18,27994,163.2423681,714,1238,1981,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RJ,RJ_wave_07,12/30/2018,5/5/2019,12/20/2020,FALSE,4,TRUE,33.2152315,31.49369262,5711,9/9/2018,1.315921726,0.155489205,20,104,18,81292,472.7812533,3436,4924,6488,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RJ,RJ_wave_08,12/27/2020,5/9/2021,8/29/2021,FALSE,NA,NA,0.104526855,0.13162641,18,12/20/2020,0.013548322,0.102930119,4,36,19,386,2.241519084,26,31,42,4,6,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,NA
RJ,RJ_wave_09,9/5/2021,5/1/2022,10/23/2022,FALSE,NA,NA,0.156869489,0.135566225,27,8/29/2021,0.02322819,0.176470588,7,60,34,521,3.026771324,25,33,39,4,6,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,cumulative incidence below 5/100k,NA
RJ,RJ_wave_10,1/29/2023,4/7/2024,10/20/2024,FALSE,5,TRUE,1.144039909,1.002728719,197,10/23/2022,0.027113245,0.2,3,91,62,4476,25.9954553,51,88,134,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RJ,RJ_wave_11,11/3/2024,2/9/2025,12/28/2025,FALSE,6,TRUE,0.53415246,0.578665165,92,10/20/2024,0.060008862,0.103702219,15,61,14,1836,10.66020078,137,220,245,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_01,1/25/2015,2/8/2015,3/8/2015,FALSE,NA,NA,0,0.01003408,0,1/18/2015,0,NA,NA,7,2,2,0.060204478,1,2,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; too few nonzero renewal infectiousness contributions
RN,RN_wave_02,6/21/2015,7/5/2015,7/26/2015,FALSE,NA,NA,0,0.020068159,0,3/8/2015,0,0,15,6,2,2,0.060204478,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
RN,RN_wave_03,1/24/2016,5/8/2016,12/18/2016,FALSE,1,FALSE,5.355620694,6.163451748,179,7/26/2015,0,0,12,48,15,3561,106.5439402,182,352,614,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_04,12/25/2016,6/18/2017,1/21/2018,FALSE,2,TRUE,1.309829046,1.091524205,44,12/18/2016,0.059839337,0.054821814,18,57,25,917,27.29689276,31,42,61,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_05,2/18/2018,7/15/2018,10/28/2018,FALSE,3,TRUE,3.643892732,3.081014993,123,1/21/2018,0.059250288,0.054282157,13,37,21,1216,36.0241753,83,106,124,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_06,3/3/2019,7/7/2019,12/8/2019,FALSE,4,TRUE,10.6708045,11.36843537,362,10/28/2018,0.108625529,0.03525641,28,41,18,6393,188.4487657,210,335,437,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_07,1/19/2020,6/21/2020,12/13/2020,FALSE,5,TRUE,4.930130079,5.106206153,168,12/8/2019,0.412683047,0.080819895,20,48,22,3274,96.07884452,121,194,345,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_08,2/21/2021,4/25/2021,10/17/2021,FALSE,6,TRUE,6.053725498,6.443659507,207,12/13/2020,0.156512066,0.030651341,28,35,9,2880,84.22574606,179,356,553,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_09,11/28/2021,4/24/2022,12/18/2022,FALSE,7,TRUE,7.205462149,6.378924655,247,10/17/2021,0.711629567,0.111559488,32,56,21,5010,146.1651001,172,228,311,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_10,12/25/2022,4/16/2023,9/3/2023,FALSE,8,TRUE,1.28045519,1.222252682,44,12/18/2022,0.106963676,0.087513554,8,37,16,556,16.18036806,40,46,51,4,6,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_11,9/10/2023,3/10/2024,12/15/2024,FALSE,9,TRUE,2.176391607,1.857187504,75,9/3/2023,0.20370878,0.166666667,5,67,26,1250,36.28336549,46,63,77,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RN,RN_wave_12,1/12/2025,8/3/2025,12/28/2025,FALSE,10,TRUE,1.852261322,1.929438877,64,12/15/2024,0.048364258,0.026041667,34,51,29,1235,35.74285519,32,47,62,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA
RO,RO_wave_01,11/22/2015,11/29/2015,12/13/2015,FALSE,NA,NA,0.059991385,0.019997128,1,11/15/2015,0,NA,NA,4,1,1,0.059991385,1,1,2,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen)
RO,RO_wave_02,1/3/2016,2/7/2016,4/3/2016,FALSE,NA,NA,0.119041667,0.198402778,2,12/13/2015,0,0,3,14,5,16,0.952333336,1,7,12,1,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,too few nonzero raw incidence weeks; fewer than 30 raw cases
