state,calendar_year,wave_id,wave_order,is_recurrence,onset_week,peak_week,end_week,total_cases,cumulative_incidence_per_100k,weeks_since_previous_wave,previous_wave_total_cases,preceding_trough_ratio,re6_prefit_eligible,re6_fit_status,re6_fit_pass,re6_analysis_usable,Re_early_4_median,Re_early_4_q025,Re_early_4_q975,Re_early_6_median,Re_early_6_q025,Re_early_6_q975,Re_early_8_median,Re_early_8_q025,Re_early_8_q975,susceptibility_timing_status,S_onset_q025,S_onset_q25,S_onset_median,S_onset_q75,S_onset_q975,usable,n_major_waves,event_status,map_Re
RR,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RR,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
RS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SC,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SC,2025,SC_wave_19,1,FALSE,2025-01-26,2025-03-23,2025-08-24,673,8.220387489,NA,NA,0,TRUE,fitted,TRUE,TRUE,2.2864696370997555,1.432893590120133,3.717249079406561,2.594796277783251,1.763571179803003,3.939367504416715,2.5395954534540426,1.8269874250697715,3.6130589583621657,retrospective_smoothed,0.8440327719067541,0.8970641621105404,0.9294139451497188,0.9453071050958108,0.963197313200674,TRUE,1,first_usable,2.594796277783251
SE,2015,SE_wave_02,1,FALSE,2015-08-30,2015-11-08,2015-12-27,116,5.315609746,NA,NA,0,FALSE,not_attempted,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,retrospective_smoothed,1.000709889750145,1.000885216466905,1.0009889478611358,1.0010897388293452,1.001194235651535,FALSE,1,major_re_unavailable,NA
SE,2016,SE_wave_03,2,TRUE,2016-02-07,2016-04-24,2017-02-19,4152,188.8561921,42,116,0.211257477,TRUE,fitted,TRUE,TRUE,4.175691103997247,2.880634938468216,6.22676843014341,3.165085765922912,2.238648535975723,4.6086502495837625,2.7123876183954367,1.9843418409252824,3.843731616024994,retrospective_smoothed,0.9843803768856172,0.9896189063665428,0.9925990474094692,0.995501012689762,0.998475948470086,TRUE,1,recurrent_usable,3.165085765922912
SE,2017,SE_wave_04,3,TRUE,2017-03-12,2017-05-07,2017-11-19,176,7.954004163,21,4152,0.142857143,TRUE,fitted,TRUE,TRUE,1.9256532667184665,1.1853788430427683,3.140415749559636,1.589380845125655,1.0337504783542295,2.49103064452683,1.5803057867893249,1.077043327110221,2.34375836879247,retrospective_smoothed,0.9553985233315792,0.970645246369922,0.9758868468774468,0.9802975378368416,0.9882142041923664,TRUE,1,recurrent_usable,1.589380845125655
SE,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SE,2019,SE_wave_07,4,TRUE,2019-06-02,2019-08-11,2020-01-12,270,12.04606875,560,176,0,FALSE,not_attempted,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2.8613111659013786,1.7949342131063692,4.562098405484719,retrospective_smoothed,0.9420671780207124,0.95640998949753675,0.9635733489414972,0.9702099166993016,0.9813674614455156,FALSE,1,major_re_unavailable,NA
SE,2020,SE_wave_08,5,TRUE,2020-05-03,2020-07-26,2020-12-27,3731,165.5119425,112,270,0.034886646,TRUE,fitted,TRUE,TRUE,2.2498526226074858,1.4964316383341685,3.4496830967423775,2.1920089442884945,1.527610163276286,3.277631268074591,2.1115725202415287,1.544091305799373,2.9798032462074797,retrospective_smoothed,0.9313029081380012,0.9477629384313728,0.956168405102755,0.964304712803396,0.977057112025439,TRUE,1,recurrent_usable,2.1920089442884945
SE,2021,SE_wave_09,6,TRUE,2021-01-10,2021-08-01,2021-11-21,2894,127.7739734,14,3731,0.04791883,TRUE,fitted,TRUE,TRUE,1.83219415245139,1.208372542514741,2.858927566433155,1.6194511823749171,1.1213150653323904,2.438953813785316,1.403693343386716,0.9893977368687932,2.0419716611290695,retrospective_smoothed,0.9144964068503776,0.9336594566941514,0.9425503548028188,0.9510732598197288,0.9649403530892589,TRUE,1,recurrent_usable,1.6194511823749171
SE,2022,SE_wave_10,7,TRUE,2022-02-06,2022-05-22,2023-11-26,5357,235.369671,77,2894,0.279596977,TRUE,fitted,TRUE,TRUE,1.5306153137207734,1.0394145353574769,2.341513046445432,1.420749045139924,0.988615351901404,2.135078786150537,1.3525741208180726,0.982297746371743,1.9183705339259944,retrospective_smoothed,0.8993720291943592,0.9203423536763004,0.9297882665418492,0.938831029127319,0.9528800943535276,TRUE,1,recurrent_usable,1.420749045139924
SE,2023,SE_wave_11,8,TRUE,2023-12-24,2024-03-03,2024-09-15,419,18.29007942,28,5357,0.092320027,TRUE,fitted,TRUE,TRUE,1.3587379386922993,0.791735448395665,2.331948920151621,1.4502465269049027,0.9048727552434168,2.3402227827303106,1.4548383449535025,0.9784142039254192,2.1882230892683316,retrospective_smoothed,0.8680160535782249,0.8960247354795081,0.9078318270502864,0.9180963662809494,0.9339870540301553,TRUE,1,recurrent_usable,1.4502465269049027
SE,2024,SE_wave_12,9,TRUE,2024-09-29,2025-12-07,NA,204,8.87479393,14,419,0.16727395,FALSE,not_attempted,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,retrospective_smoothed,0.8612888656833675,0.888418531740317,0.9006064150698463,0.9112900293852624,0.928015760330378,FALSE,1,major_re_unavailable,NA
SE,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2021,SP_wave_06,1,FALSE,2021-01-10,2021-03-28,2021-10-31,13438,29.43578599,NA,NA,0.19047619,TRUE,fitted,TRUE,TRUE,3.9476869923633497,2.7431226032639717,5.87600138391863,3.3729086088513194,2.3837129986977477,4.909400182430123,3.0051958827473,2.2231106576718704,4.2050612051850935,retrospective_smoothed,0.8888449650334194,0.9185182744266924,0.9373374193854096,0.9602199881484452,0.9818523078525216,TRUE,1,first_usable,3.3729086088513194
SP,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
SP,2023,SP_wave_09,2,TRUE,2023-11-19,2024-05-12,2024-09-15,8791,19.1258638,749,13438,0.021868787,TRUE,fitted,TRUE,TRUE,2.4515920697315963,1.6670529674700203,3.753899943100759,2.26078106032692,1.5906278294081195,3.3190135451348737,2.1321974257231475,1.5549986570362888,3.0345503232911333,retrospective_smoothed,0.8392618404148415,0.8734776839784184,0.8897612981636847,0.9056156749301184,0.9330987677974444,TRUE,1,recurrent_usable,2.26078106032692
SP,2024,SP_wave_10,3,TRUE,2024-11-03,2025-01-19,2025-12-28,8714,18.91626962,49,8791,0.09633758,TRUE,fitted,TRUE,TRUE,1.7768635995746256,1.2296657650818898,2.6997780547754058,1.514425654204151,1.0771973781259332,2.232596857441681,1.2789650910324477,0.9420512503636024,1.8008710120111788,retrospective_smoothed,0.8167487747004939,0.8511609452701945,0.8678282668785662,0.8826656573636256,0.9072551102518884,TRUE,1,recurrent_usable,1.514425654204151
SP,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2016,TO_wave_04,2,TRUE,2016-12-25,2017-05-07,2018-07-08,2477,165.261475,140,233,0.031746032,TRUE,fitted,TRUE,TRUE,3.900350428018741,2.61440124467882,6.00197716928614,3.0663427881078977,2.117505579718309,4.6331028364636335,2.5312878258209803,1.8351256228532369,3.581579528920127,retrospective_smoothed,0.9774899369795792,0.9855326138421908,0.989685553004808,0.99384315412035,0.9977958811609988,TRUE,2,recurrent_usable,3.0663427881078977
TO,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
TO,2021,TO_wave_10,4,TRUE,2021-12-12,2022-05-01,2022-10-23,3763,241.6077624,56,135,0,TRUE,fitted,TRUE,TRUE,1.9170525778398688,1.24040431862956,3.0499582615615717,1.926239034741012,1.307771720831074,2.9023237990791992,1.7498292008564162,1.2553457657402092,2.5019678074541316,retrospective_smoothed,0.9291629169638196,0.9506799675300672,0.960432279894445,0.9700193754702549,0.9835068880500872,TRUE,2,recurrent_usable,1.926239034741012
TO,2022,TO_wave_11,5,TRUE,2022-12-25,2023-02-12,2023-09-24,4274,272.7219621,63,3763,0.011968085,TRUE,fitted,TRUE,TRUE,3.1326456084442613,2.1576259374717033,4.707820752917631,2.7106481317386786,1.9274668349192523,3.9598594633541406,2.461259230341918,1.8110764694199193,3.4390269997586502,retrospective_smoothed,0.9124015972716076,0.9365813484422382,0.946804030563066,0.9563325122824966,0.9708354627093996,TRUE,1,recurrent_usable,2.7106481317386786
TO,2023,TO_wave_12,6,TRUE,2023-10-08,2024-04-07,2024-10-13,734,46.54835171,14,4274,0.019734847,FALSE,not_attempted,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,retrospective_smoothed,0.8952323035322817,0.9220951603139644,0.9340103952244448,0.9439933819230484,0.958962622209893,FALSE,1,major_re_unavailable,NA
TO,2024,TO_wave_13,7,TRUE,2024-12-29,2025-04-13,2025-12-28,409,25.77418662,77,734,0,TRUE,fitted,TRUE,TRUE,NA,NA,NA,3.290246078133253,1.781627354990856,6.1543605134066155,2.774851965776601,1.720864468179022,4.625104628541314,retrospective_smoothed,0.8874589454306168,0.9152338055125157,0.9282761068403788,0.9386381841969746,0.9546456572408928,TRUE,1,recurrent_usable,3.290246078133253
TO,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no_major_wave,NA
