state,anchor_week,temperature_summary,precipitation_summary,S_week,climate_in_training_support,R_climate_hat,R_climate_lower,R_climate_upper,S_pre_median,S_pre_lower,S_pre_upper,first_wave_end,R_pred_median,opportunity_id,state_name,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k,outcome_status_8w
RJ,2018-05-13,22.26658204555986,109.59095253486115,2018-04-01,TRUE,2.1106736634999255,1.7066936843920693,2.610277025416581,0.9526511442851744,0.943632249764069,0.9612914869570093,2016-09-11,2.010735680745785,RJ_20180513,Rio de Janeiro,2018-05-20,2018-06-24,2018-07-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-09-23,22.292666399462032,56.3106204994656,2018-08-12,TRUE,2.012883830301171,1.6083995798978046,2.519088766825811,0.879378784350143,0.8550885117721944,0.9021322628125132,2016-09-11,1.7700873357283033,RJ_20180923,Rio de Janeiro,2018-09-30,2018-11-04,2018-11-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-09-30,23.589570773951092,66.73815804810569,2018-08-19,TRUE,2.0657964875197745,1.7311107925477798,2.465188910045601,0.8783288305798558,0.8539313487900304,0.9011372725606742,2016-09-11,1.8144486130992172,RJ_20180930,Rio de Janeiro,2018-10-07,2018-11-11,2018-11-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-10-07,23.777247329340334,79.1622147674109,2018-08-26,TRUE,2.093961042557571,1.7711819362852936,2.475563214553091,0.8773934978579233,0.8528813730610334,0.9002657111494486,2016-09-11,1.8372278035078111,RJ_20181007,Rio de Janeiro,2018-10-14,2018-11-18,2018-12-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-10-14,23.279031322647892,88.68383008257685,2018-09-02,TRUE,2.098491221326295,1.7526907849172135,2.5125170074945813,0.8765665158994183,0.8518963781424023,0.8994883603894577,2016-09-11,1.8394671385235055,RJ_20181014,Rio de Janeiro,2018-10-21,2018-11-25,2018-12-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-10-21,22.52723134553344,133.01996758202446,2018-09-09,TRUE,2.1626839639788975,1.773978707813975,2.6365603529791315,0.8758036594376986,0.8511343644446943,0.8988298005822379,2016-09-11,1.8940865298599463,RJ_20181021,Rio de Janeiro,2018-10-28,2018-12-02,2018-12-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-10-28,22.405808657063343,138.77927086201436,2018-09-16,TRUE,2.1705053171686544,1.773395407223283,2.6565385884436545,0.8751379156399958,0.8504400875886531,0.8982181839568489,2016-09-11,1.899491499152504,RJ_20181028,Rio de Janeiro,2018-11-04,2018-12-09,2018-12-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2018-11-04,22.07691253735211,149.5313520378784,2018-09-23,TRUE,2.1823262739059737,1.76187043499878,2.7031204288206516,0.8744533755656418,0.8497028439006105,0.8975614091549124,2016-09-11,1.908342576802668,RJ_20181104,Rio de Janeiro,2018-11-11,2018-12-16,2018-12-30,TRUE,FALSE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-11-11,23.102761433676797,144.7811285843519,2018-09-30,TRUE,2.201768791562851,1.8485965554832349,2.6224141752946717,0.8737964986405085,0.8489887986294116,0.8969908227488875,2016-09-11,1.9238978608835628,RJ_20181111,Rio de Janeiro,2018-11-18,2018-12-23,2019-01-06,TRUE,FALSE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-11-18,23.16657049882971,188.57268178486223,2018-10-07,TRUE,2.2918109872887475,1.9354223205462768,2.7138250632424885,0.8731434142563596,0.848288147738204,0.8964403903079226,2016-09-11,2.0010796702715354,RJ_20181118,Rio de Janeiro,2018-11-25,2018-12-30,2019-01-13,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-11-25,23.96599055296882,148.03896683501935,2018-10-14,TRUE,2.2327405897607404,1.9284973195739812,2.5849818356327248,0.8724369115641804,0.8475815836476862,0.8959319126580066,2016-09-11,1.947925304454847,RJ_20181125,Rio de Janeiro,2018-12-02,2019-01-06,2019-01-20,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-12-02,23.38243498027639,165.09033722914228,2018-10-21,TRUE,2.250269724499162,1.912188345944188,2.6481250362904007,0.871727518544607,0.8468496224791622,0.8953994638643172,2016-09-11,1.9616220429937108,RJ_20181202,Rio de Janeiro,2018-12-09,2019-01-13,2019-01-27,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-12-09,24.119307876281606,184.7378171610004,2018-10-28,TRUE,2.311963439399278,2.0113783632297344,2.657468650769425,0.8710394608568324,0.8460702967067127,0.8947949666032567,2016-09-11,2.0138113877750548,RJ_20181209,Rio de Janeiro,2018-12-16,2019-01-20,2019-02-03,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-12-16,25.5431901770019,214.2800988569427,2018-11-04,TRUE,2.417680882020932,2.144182101891083,2.7260654970183253,0.8702675285726474,0.8452181763548674,0.8939964303331682,2016-09-11,2.104029166073695,RJ_20181216,Rio de Janeiro,2018-12-23,2019-01-27,2019-02-10,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-12-23,26.039055194413535,148.85671466131947,2018-11-11,TRUE,2.2944534853475496,2.0297200510328386,2.593715716482492,0.8693922562574519,0.8442557075102827,0.8931125663616867,2016-09-11,1.9947800925040804,RJ_20181223,Rio de Janeiro,2018-12-30,2019-02-03,2019-02-17,TRUE,TRUE,TRUE,1,RJ_wave_07,2018-12-30,2020-12-20,1.5210606445803867,1.0816079289492058,2.225350018678889,472.7812533,Major wave within 8 weeks
RJ,2018-12-30,26.56001994764246,141.78878070199352,2018-11-18,TRUE,2.2952111992944273,2.0147107990167097,2.6147645865290623,0.8683627308009284,0.8430721722730657,0.8921070118033004,2016-09-11,1.9930758647841829,RJ_20181230,Rio de Janeiro,2019-01-06,2019-02-10,2019-02-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-01-06,26.470742510681205,153.28827971734728,2018-11-25,TRUE,2.316350806182101,2.0389688513802273,2.6314678881280824,0.8671690901331124,0.8417272698933577,0.8910092894005438,2016-09-11,2.008667821026034,RJ_20190106,Rio de Janeiro,2019-01-13,2019-02-17,2019-03-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-01-13,27.82051139135959,142.77793424987104,2018-12-02,TRUE,2.33460776968067,1.9825234073130515,2.749220220123587,0.8658144477027427,0.840210753583914,0.8897219131371542,2016-09-11,2.0213371367086013,RJ_20190113,Rio de Janeiro,2019-01-20,2019-02-24,2019-03-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-01-20,28.063869440595198,106.02858915658526,2018-12-09,TRUE,2.2659815543368618,1.8999381395417165,2.702547150210603,0.8640018401311165,0.8384591280579127,0.8881427570760144,2016-09-11,1.957812232650216,RJ_20190120,Rio de Janeiro,2019-01-27,2019-03-03,2019-03-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-01-27,28.407576780830194,117.85752586747329,2018-12-16,TRUE,2.3002389689383884,1.9086436733039507,2.772177640189696,0.8619690910678778,0.8362109369801515,0.8862574054496805,2016-09-11,1.982734893294735,RJ_20190127,Rio de Janeiro,2019-02-03,2019-03-10,2019-03-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-02-03,27.078627499229437,147.48885742132035,2018-12-23,TRUE,2.322334667200188,2.0168626134818193,2.674073221660432,0.8594879389063645,0.8335251025132508,0.8841254909636396,2016-09-11,1.9960186365626877,RJ_20190203,Rio de Janeiro,2019-02-10,2019-03-17,2019-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-02-10,26.35572263945673,94.19329159815611,2018-12-30,TRUE,2.193579808344545,1.912631590090374,2.5157967694915713,0.8563821422630458,0.8305191980947398,0.8815743542600216,2016-09-11,1.8785425754950626,RJ_20190210,Rio de Janeiro,2019-02-17,2019-03-24,2019-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-02-17,25.603360587493924,142.1652318253739,2019-01-06,TRUE,2.2680461945617205,2.0079591306547457,2.561821832991472,0.8527302024785957,0.8265226830979746,0.8781436063855327,2016-09-11,1.9340314907194243,RJ_20190217,Rio de Janeiro,2019-02-24,2019-03-31,2019-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-02-24,26.48769077205196,194.08378995194315,2019-01-13,TRUE,2.403168946611831,2.1166837235202087,2.728428872857197,0.848655739025941,0.8220645475785368,0.8744335454784274,2016-09-11,2.0394631183910557,RJ_20190224,Rio de Janeiro,2019-03-03,2019-04-07,2019-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-03-03,26.875396904573982,220.1398554754342,2019-01-20,TRUE,2.4722107736655046,2.1546422667932363,2.836585081255298,0.8438244700132556,0.8173872856880903,0.8697940205221371,2016-09-11,2.0861119458493547,RJ_20190303,Rio de Janeiro,2019-03-10,2019-04-14,2019-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-03-10,26.654739978928454,230.48668261988334,2019-01-27,TRUE,2.4882160386128596,2.1758205507866637,2.845464003257,0.8385191906473426,0.8116894596766635,0.8647741480820601,2016-09-11,2.086416898853392,RJ_20190310,Rio de Janeiro,2019-03-17,2019-04-21,2019-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-03-17,25.878989963061866,253.21745917640632,2019-02-03,TRUE,2.5143610377425336,2.2121947277064584,2.8578006035988497,0.8323581200232342,0.805817599365896,0.8592171577174134,2016-09-11,2.0928488264350436,RJ_20190317,Rio de Janeiro,2019-03-24,2019-04-28,2019-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-03-24,24.963775042485516,222.8226588677515,2019-02-10,TRUE,2.4182707331835682,2.1349756894439262,2.7391568755967266,0.8255468082580839,0.798855173096108,0.8527118715316613,2016-09-11,1.996395685283631,RJ_20190324,Rio de Janeiro,2019-03-31,2019-05-05,2019-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-03-31,24.51497826072822,221.63443517570607,2019-02-17,TRUE,2.4018601393004912,2.1058081207774584,2.739533612697201,0.8179402720336899,0.7911828000213937,0.8455329035027667,2016-09-11,1.9645781357263201,RJ_20190331,Rio de Janeiro,2019-04-07,2019-05-12,2019-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-04-07,24.428170026022823,225.03645620414176,2019-02-24,TRUE,2.4065227041667767,2.10542326100877,2.750682788075291,0.8096760828874492,0.782824832251015,0.8375925501089037,2016-09-11,1.9485038764894675,RJ_20190407,Rio de Janeiro,2019-04-14,2019-05-19,2019-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-04-14,24.429057857589193,187.3795597304997,2019-03-03,TRUE,2.3266513385517382,2.039407880718124,2.654352031472214,0.8003356032552766,0.7739319572713043,0.8289817938514055,2016-09-11,1.8621019026045023,RJ_20190414,Rio de Janeiro,2019-04-21,2019-05-26,2019-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-04-21,24.55901466327491,213.7579422049178,2019-03-10,TRUE,2.3863018220515633,2.095459620704848,2.717511866924536,0.7903730466738106,0.763854692620831,0.8194715293266446,2016-09-11,1.8860686413781595,RJ_20190421,Rio de Janeiro,2019-04-28,2019-06-02,2019-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-04-28,24.52198692845792,181.74593018097409,2019-03-17,TRUE,2.317683296587527,2.035294788018976,2.6392520115030855,0.7795750564093968,0.7536188060098378,0.8094905250094852,2016-09-11,1.8068080866763383,RJ_20190428,Rio de Janeiro,2019-05-05,2019-06-09,2019-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-05-05,24.46488849871409,135.89344357591585,2019-03-24,TRUE,2.2227047183636293,1.940093022772959,2.5464842185632133,0.768316880806931,0.7421919924271647,0.7989603479436398,2016-09-11,1.7077415561679916,RJ_20190505,Rio de Janeiro,2019-05-12,2019-06-16,2019-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-05-12,23.699845397453437,100.28600704562209,2019-03-31,TRUE,2.131886055808977,1.8098740881271276,2.5111902450937325,0.7563070395909293,0.730250896887052,0.7880010227746199,2016-09-11,1.61236043161407,RJ_20190512,Rio de Janeiro,2019-05-19,2019-06-23,2019-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-05-19,22.964465855814673,100.69202249552053,2019-04-07,TRUE,2.1126850231014784,1.7507280128816862,2.549475403372627,0.7438796823316871,0.7178539780394292,0.7765273369900212,2016-09-11,1.5715834638516408,RJ_20190519,Rio de Janeiro,2019-05-26,2019-06-30,2019-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-05-26,22.53842248162711,118.0000949073885,2019-04-14,TRUE,2.1340595000082008,1.7468439278393058,2.6071075251745097,0.7310738760989193,0.7049745778896727,0.7645951815137207,2016-09-11,1.560155150496717,RJ_20190526,Rio de Janeiro,2019-06-02,2019-07-07,2019-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-06-02,21.735653901147142,94.36403939195415,2019-04-21,TRUE,2.0679536024699736,1.631568355106918,2.6210560462165278,0.7181153406029868,0.6914165161276125,0.7525341600609303,2016-09-11,1.4850292055888985,RJ_20190602,Rio de Janeiro,2019-06-09,2019-07-14,2019-07-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-06-23,21.715278406299642,86.01121168666717,2019-05-12,TRUE,2.0519886353827452,1.614726921060499,2.607659106206343,0.6790954377046654,0.6501723131109556,0.7177336176447656,2016-09-11,1.3934961205102445,RJ_20190623,Rio de Janeiro,2019-06-30,2019-08-04,2019-08-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-06-30,21.725094481920983,24.85722728677013,2019-05-19,TRUE,1.9427465675163942,1.5045290485554543,2.5086017642667127,0.6668543467737367,0.6363818021748993,0.7070526486542295,2016-09-11,1.2955289932280643,RJ_20190630,Rio de Janeiro,2019-07-07,2019-08-11,2019-08-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-09-15,23.255958983017727,82.2262264905695,2019-08-04,TRUE,2.0857599649225436,1.7376698673502604,2.503579484811764,0.5868159977864329,0.5444271510525165,0.6409384657865663,2016-09-11,1.2239573149590177,RJ_20190915,Rio de Janeiro,2019-09-22,2019-10-27,2019-11-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-09-22,22.7889968877784,71.81010463775824,2019-08-11,TRUE,2.0540587483118213,1.6790088997193646,2.512885632840619,0.5840361323240517,0.5410392704412624,0.6387807528639624,2016-09-11,1.199644526930419,RJ_20190922,Rio de Janeiro,2019-09-29,2019-11-03,2019-11-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-09-29,22.043849028679993,64.4875592920013,2019-08-18,TRUE,2.021249210474012,1.6032854688765001,2.5481727678257378,0.5816922750001907,0.5381536284971737,0.6370681072616244,2016-09-11,1.1757450515829675,RJ_20190929,Rio de Janeiro,2019-10-06,2019-11-10,2019-11-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-10-13,23.002674482051948,93.2565098261549,2019-09-01,TRUE,2.099673336179447,1.739213137332872,2.534840626505199,0.5779548297346794,0.53367562897171394,0.6342087657202843,2016-09-11,1.2135163455100386,RJ_20191013,Rio de Janeiro,2019-10-20,2019-11-24,2019-12-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-10-20,23.210360199669257,105.36905094515016,2019-09-08,TRUE,2.12825027463885,1.7807781302299186,2.5435224942455563,0.576567963890144,0.5320712002036224,0.6330696024143163,2016-09-11,1.2270809274971615,RJ_20191020,Rio de Janeiro,2019-10-27,2019-12-01,2019-12-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-10-27,24.27744479752628,106.86002877815463,2019-09-15,TRUE,2.160400712800677,1.8658941176404351,2.5013912610281803,0.5752453239625319,0.5305072503706629,0.6322539698068991,2016-09-11,1.2427604079239103,RJ_20191027,Rio de Janeiro,2019-11-03,2019-12-08,2019-12-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-11-03,24.457421067099993,123.55273583374976,2019-09-22,TRUE,2.1980359694591205,1.913603083384543,2.52474620520102,0.5741515858542638,0.5290620171778688,0.6313368408435307,2016-09-11,1.2620058376296683,RJ_20191103,Rio de Janeiro,2019-11-10,2019-12-15,2019-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-11-10,24.681025104929425,93.80861906826131,2019-09-29,TRUE,2.1463239708621247,1.8624032466478941,2.4735280053816955,0.5731734630972243,0.5277742915023205,0.6304848722840636,2016-09-11,1.2302159433076298,RJ_20191110,Rio de Janeiro,2019-11-17,2019-12-22,2020-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-11-17,23.644201957226286,123.72614452360799,2019-10-06,TRUE,2.1756162920031064,1.853692385948739,2.5534475331012323,0.5723006978644654,0.5266106250698065,0.6298709311340974,2016-09-11,1.2451067221986782,RJ_20191117,Rio de Janeiro,2019-11-24,2019-12-29,2020-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-11-24,22.592048826714144,143.47806429454903,2019-10-13,TRUE,2.184870514436546,1.7993692670569228,2.652962486495109,0.5714821257428765,0.5255552514533688,0.6293003256415087,2016-09-11,1.2486144460631294,RJ_20191124,Rio de Janeiro,2019-12-01,2020-01-05,2020-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-12-01,22.697258495152337,181.58444095911923,2019-10-20,TRUE,2.2638575140686568,1.8783622163188551,2.728467810670193,0.5706615728885203,0.5245906977672845,0.6287629755016847,2016-09-11,1.2918964897739151,RJ_20191201,Rio de Janeiro,2019-12-08,2020-01-12,2020-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-12-08,23.039323160418746,192.29680114295343,2019-10-27,TRUE,2.295734775938534,1.9300319356640436,2.7307310641159037,0.5699157343896988,0.5237824256849778,0.6282429041242592,2016-09-11,1.3083753707929802,RJ_20191208,Rio de Janeiro,2019-12-15,2020-01-19,2020-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-12-15,24.212153865099754,210.339014991689,2019-11-03,TRUE,2.3684603635316765,2.0645540847254753,2.717102223246679,0.5692185249317343,0.5230324168021254,0.62766567761444,2016-09-11,1.34817151448878,RJ_20191215,Rio de Janeiro,2019-12-22,2020-01-26,2020-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-12-22,24.79815705161211,246.98653739944675,2019-11-10,TRUE,2.4660040694200265,2.1641376505357965,2.8099765598969895,0.568550776085874,0.522292652048032,0.6270830388198695,2016-09-11,1.4020485274996797,RJ_20191222,Rio de Janeiro,2019-12-29,2020-02-02,2020-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2019-12-29,25.311387767076173,217.03550576260466,2019-11-17,TRUE,2.4164817352418932,2.1411199082116976,2.7272568688760783,0.5678471593239638,0.5215257594925635,0.626501210326165,2016-09-11,1.372192288915352,RJ_20191229,Rio de Janeiro,2020-01-05,2020-02-09,2020-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-01-05,25.942237438848906,228.4517934353002,2019-11-24,TRUE,2.4611349988577866,2.1752106438354546,2.7846431791646373,0.5672275253977739,0.5208899850286702,0.6260397462594096,2016-09-11,1.3960235150719553,RJ_20200105,Rio de Janeiro,2020-01-12,2020-02-16,2020-03-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-01-12,25.955758973624814,233.67715158469693,2019-12-01,TRUE,2.473120892333255,2.183613041987048,2.8010122812462646,0.5665866856264477,0.5201820216348827,0.6255236666333903,2016-09-11,1.4012373695406217,RJ_20200112,Rio de Janeiro,2020-01-19,2020-02-23,2020-03-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-01-19,25.143557048058444,229.3711806980606,2019-12-08,TRUE,2.4381149861226814,2.154417745523832,2.759169941812126,0.5659523032700292,0.5194985458971821,0.6249637642398681,2016-09-11,1.379856792033307,RJ_20200119,Rio de Janeiro,2020-01-26,2020-03-01,2020-03-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-01-26,24.848501392418367,294.69718493414547,2019-12-15,TRUE,2.575444134475281,2.233297404556728,2.9700085963784346,0.5653625738798453,0.5188600617415281,0.6244112076522474,2016-09-11,1.4560597247506954,RJ_20200126,Rio de Janeiro,2020-02-02,2020-03-08,2020-03-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-02-02,24.87003050088127,315.7497324180125,2019-12-22,TRUE,2.6252438904687905,2.2602339408389183,3.049200067266348,0.5647383683344696,0.5182815244464988,0.623849020844309,2016-09-11,1.4825759511833796,RJ_20200202,Rio de Janeiro,2020-02-09,2020-03-15,2020-03-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-02-09,25.248654364344446,295.31224623578214,2019-12-29,TRUE,2.590095528306922,2.252421102878958,2.978392822363831,0.5641411938948406,0.5177053030213465,0.6232331851341879,2016-09-11,1.461179583640755,RJ_20200209,Rio de Janeiro,2020-02-16,2020-03-22,2020-04-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-03-01,24.16519145906504,324.1228955184982,2020-01-19,TRUE,2.621274624721738,2.2263887875052193,3.086199812347007,0.5625773742417008,0.5161927117701844,0.6216153124260346,2016-09-11,1.4746697955423551,RJ_20200301,Rio de Janeiro,2020-03-08,2020-04-12,2020-04-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-03-08,23.25950996725614,317.86193808630804,2020-01-26,TRUE,2.5765619349078044,2.1437685880690287,3.096729489070247,0.5621359860558174,0.5157644779626395,0.6212117234587973,2016-09-11,1.4483781839132834,RJ_20200308,Rio de Janeiro,2020-03-15,2020-04-19,2020-05-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-03-22,23.7830771439248,279.65886415476945,2020-02-09,TRUE,2.5065384867133305,2.1381443856115485,2.938405482648532,0.5613496659942582,0.514998879920094,0.6204209109393364,2016-09-11,1.4070445423182814,RJ_20200322,Rio de Janeiro,2020-03-29,2020-05-03,2020-05-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-03-29,23.890297933653688,238.1392181981287,2020-02-16,TRUE,2.4182577246751573,2.0848003270139954,2.805050607089535,0.5610076490382228,0.514663731910316,0.6200775005117193,2016-09-11,1.3566610808885318,RJ_20200329,Rio de Janeiro,2020-04-05,2020-05-10,2020-05-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-04-05,22.70914061558596,181.4898360233692,2020-02-23,TRUE,2.2640097455812236,1.8793393889429024,2.727415898503517,0.5606753150580448,0.5143186994926295,0.6197697525797617,2016-09-11,1.2693743773982364,RJ_20200405,Rio de Janeiro,2020-04-12,2020-05-17,2020-05-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-04-12,22.676385059796836,172.26903504279977,2020-03-01,TRUE,2.2444278774574844,1.8597758747581439,2.7086363284303867,0.5603256872852409,0.5139704066743396,0.6194740799195015,2016-09-11,1.2576105929985193,RJ_20200412,Rio de Janeiro,2020-04-19,2020-05-24,2020-06-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
RJ,2020-04-19,21.722273518972802,123.15054351060263,2020-03-08,TRUE,2.121660468325526,1.6818125530279442,2.6765427185989705,0.5600546024650056,0.5136669116328149,0.6192167088014582,2016-09-11,1.18824571015377,RJ_20200419,Rio de Janeiro,2020-04-26,2020-05-31,2020-06-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
