state,ensemble_id,foi_pwmean_grid,foi_equiv_grid,foi_pwmean_existing,foi_equiv_existing,pwmean_difference,equivalent_difference,pwmean_abs_difference,equivalent_abs_difference,max_temporal_weight_mean_deviation,aggregation_status
RN,57,0.008065551171878786,0.008061093579798537,0.0080655511718788,0.00806109357979852,-1.3877787807814457e-17,1.734723475976807e-17,1.3877787807814457e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RN,58,0.011888162379160308,0.011879783370106377,0.01188816237916029,0.01187978337010636,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RN,59,0.01056764706373651,0.0105634547450824,0.0105676470637365,0.0105634547450824,1.0408340855860843e-17,0,1.0408340855860843e-17,0,6.661338147750939e-16,NA
RN,60,0.013613666874896149,0.013607335322570127,0.01361366687489613,0.01360733532257011,1.9081958235744878e-17,1.734723475976807e-17,1.9081958235744878e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RN,61,0.013027609197114183,0.01301005562095601,0.01302760919711417,0.013010055620956,1.3877787807814457e-17,1.0408340855860843e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
RN,62,0.0125905975162525,0.012584778562273264,0.01259059751625248,0.01258477856227328,1.9081958235744878e-17,-1.5612511283791264e-17,1.9081958235744878e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
RN,63,0.016470519752992754,0.016459981763003142,0.01647051975299275,0.0164599817630031,3.469446951953614e-18,4.163336342344337e-17,3.469446951953614e-18,4.163336342344337e-17,6.661338147750939e-16,NA
RN,64,0.011870580089149837,0.01186746878611221,0.0118705800891498,0.01186746878611222,3.642919299551295e-17,-8.673617379884035e-18,3.642919299551295e-17,8.673617379884035e-18,6.661338147750939e-16,NA
RN,65,0.012729236779991038,0.012713808048495258,0.01272923677999104,0.01271380804849525,-1.734723475976807e-18,8.673617379884035e-18,1.734723475976807e-18,8.673617379884035e-18,6.661338147750939e-16,NA
RN,66,0.00934381741057244,0.009336618098566424,0.00934381741057244,0.00933661809856643,0,-6.938893903907228e-18,0,6.938893903907228e-18,6.661338147750939e-16,NA
RN,67,0.013853747040645244,0.013849566993852246,0.01385374704064523,0.01384956699385222,1.3877787807814457e-17,2.6020852139652106e-17,1.3877787807814457e-17,2.6020852139652106e-17,6.661338147750939e-16,NA
RN,68,0.011856883875505726,0.011848835693328813,0.01185688387550572,0.01184883569332884,5.204170427930421e-18,-2.7755575615628914e-17,5.204170427930421e-18,2.7755575615628914e-17,6.661338147750939e-16,NA
RN,69,0.009431207241943388,0.009427667190672638,0.00943120724194339,0.00942766719067265,-1.734723475976807e-18,-1.214306433183765e-17,1.734723475976807e-18,1.214306433183765e-17,6.661338147750939e-16,NA
RN,70,0.013490552561019538,0.013485128271324684,0.01349055256101954,0.01348512827132467,-1.734723475976807e-18,1.3877787807814457e-17,1.734723475976807e-18,1.3877787807814457e-17,6.661338147750939e-16,NA
RN,71,0.007372637468537738,0.007368624006814013,0.00737263746853772,0.007368624006814,1.734723475976807e-17,1.3010426069826053e-17,1.734723475976807e-17,1.3010426069826053e-17,6.661338147750939e-16,NA
RN,72,0.01445183361744458,0.014443001175028185,0.01445183361744456,0.01444300117502818,2.0816681711721685e-17,5.204170427930421e-18,2.0816681711721685e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RN,73,0.011174122683181837,0.011168420552883626,0.01117412268318181,0.01116842055288361,2.7755575615628914e-17,1.5612511283791264e-17,2.7755575615628914e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
RN,74,0.011618534713973795,0.011614792557449207,0.01161853471397378,0.01161479255744923,1.5612511283791264e-17,-2.2551405187698492e-17,1.5612511283791264e-17,2.2551405187698492e-17,6.661338147750939e-16,NA
RN,75,0.011354743238104894,0.01134844649759646,0.01135474323810489,0.01134844649759649,3.469446951953614e-18,-2.949029909160572e-17,3.469446951953614e-18,2.949029909160572e-17,6.661338147750939e-16,NA
RN,76,0.011181249271565066,0.011173707305154127,0.01118124927156506,0.01117370730515411,6.938893903907228e-18,1.734723475976807e-17,6.938893903907228e-18,1.734723475976807e-17,6.661338147750939e-16,NA
RN,77,0.014595757433248494,0.014586584911430304,0.01459575743324848,0.01458658491143032,1.3877787807814457e-17,-1.5612511283791264e-17,1.3877787807814457e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
RN,78,0.012421028148105879,0.012417776364556826,0.01242102814810586,0.01241777636455679,1.9081958235744878e-17,3.642919299551295e-17,1.9081958235744878e-17,3.642919299551295e-17,6.661338147750939e-16,NA
RN,79,0.011422100693412306,0.011417433988254769,0.0114221006934123,0.01141743398825476,5.204170427930421e-18,8.673617379884035e-18,5.204170427930421e-18,8.673617379884035e-18,6.661338147750939e-16,NA
RN,80,0.011553168203336283,0.011547365686329287,0.01155316820333627,0.01154736568632928,1.214306433183765e-17,6.938893903907228e-18,1.214306433183765e-17,6.938893903907228e-18,6.661338147750939e-16,NA
RN,81,0.011400209083224823,0.011396188950725885,0.01140020908322484,0.01139618895072587,-1.734723475976807e-17,1.5612511283791264e-17,1.734723475976807e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
RN,82,0.01188146593351617,0.01187699345038226,0.01188146593351616,0.01187699345038226,1.0408340855860843e-17,0,1.0408340855860843e-17,0,6.661338147750939e-16,NA
RN,83,0.010339436120560019,0.010336237401560063,0.01033943612056002,0.01033623740156006,-1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,6.661338147750939e-16,NA
RN,84,0.009457518375042122,0.00945080884754839,0.00945751837504212,0.00945080884754837,1.734723475976807e-18,2.0816681711721685e-17,1.734723475976807e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
RN,85,0.010427318870991003,0.0104197969796049,0.01042731887099101,0.01041979697960488,-6.938893903907228e-18,1.9081958235744878e-17,6.938893903907228e-18,1.9081958235744878e-17,6.661338147750939e-16,NA
RN,86,0.010661186237542235,0.010656887007747395,0.01066118623754226,0.01065688700774739,-2.42861286636753e-17,5.204170427930421e-18,2.42861286636753e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RN,87,0.011149658644163594,0.011144124937634154,0.01114965864416357,0.01114412493763415,2.42861286636753e-17,5.204170427930421e-18,2.42861286636753e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RN,88,0.011373133637125757,0.011366555093186891,0.01137313363712576,0.01136655509318687,-3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
RN,89,0.01184098719297804,0.011836523859658412,0.01184098719297801,0.01183652385965841,3.122502256758253e-17,1.734723475976807e-18,3.122502256758253e-17,1.734723475976807e-18,6.661338147750939e-16,NA
RN,90,0.012009818790916334,0.012003175576172975,0.01200981879091633,0.01200317557617296,5.204170427930421e-18,1.5612511283791264e-17,5.204170427930421e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
RN,91,0.013740399260197971,0.013729644597434362,0.01374039926019795,0.01372964459743438,2.0816681711721685e-17,-1.9081958235744878e-17,2.0816681711721685e-17,1.9081958235744878e-17,6.661338147750939e-16,NA
RN,92,0.010621215136865553,0.010615712048860242,0.01062121513686553,0.01061571204886023,2.42861286636753e-17,1.214306433183765e-17,2.42861286636753e-17,1.214306433183765e-17,6.661338147750939e-16,NA
RN,93,0.011570668698966875,0.011562185864380485,0.01157066869896687,0.01156218586438051,5.204170427930421e-18,-2.6020852139652106e-17,5.204170427930421e-18,2.6020852139652106e-17,6.661338147750939e-16,NA
RN,94,0.009802012149900853,0.009793069647627151,0.00980201214990085,0.00979306964762714,3.469446951953614e-18,1.214306433183765e-17,3.469446951953614e-18,1.214306433183765e-17,6.661338147750939e-16,NA
RN,95,0.010762780549774467,0.010757462376756023,0.01076278054977447,0.01075746237675603,-3.469446951953614e-18,-6.938893903907228e-18,3.469446951953614e-18,6.938893903907228e-18,6.661338147750939e-16,NA
RN,96,0.012073565539857743,0.01206849192873736,0.01207356553985775,0.01206849192873735,-6.938893903907228e-18,1.0408340855860843e-17,6.938893903907228e-18,1.0408340855860843e-17,6.661338147750939e-16,NA
RN,97,0.01166425017568113,0.011654145540155387,0.01166425017568111,0.01165414554015542,2.0816681711721685e-17,-3.2959746043559335e-17,2.0816681711721685e-17,3.2959746043559335e-17,6.661338147750939e-16,NA
RN,98,0.010794179064745184,0.010777972542377721,0.01079417906474519,0.01077797254237773,-5.204170427930421e-18,-8.673617379884035e-18,5.204170427930421e-18,8.673617379884035e-18,6.661338147750939e-16,NA
RN,99,0.012190873369596084,0.012178248454942713,0.01219087336959608,0.01217824845494273,3.469446951953614e-18,-1.734723475976807e-17,3.469446951953614e-18,1.734723475976807e-17,6.661338147750939e-16,NA
RN,100,0.00898347369045731,0.008980521622153475,0.00898347369045731,0.00898052162215349,0,-1.5612511283791264e-17,0,1.5612511283791264e-17,6.661338147750939e-16,NA
RO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_run_annual_hmc_failed
RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_run_annual_hmc_failed
RS,1,0.015105792356998401,0.015102167755339504,0.0151057923569984,0.01510216775533945,1.734723475976807e-18,5.377642775528102e-17,1.734723475976807e-18,5.377642775528102e-17,6.661338147750939e-16,NA
RS,2,0.01341656612779294,0.01341310483655442,0.01341656612779293,0.01341310483655447,1.0408340855860843e-17,-5.0306980803327406e-17,1.0408340855860843e-17,5.0306980803327406e-17,6.661338147750939e-16,NA
RS,3,0.01607395149434086,0.016070126202517368,0.01607395149434077,0.01607012620251737,9.020562075079397e-17,-3.469446951953614e-18,9.020562075079397e-17,3.469446951953614e-18,6.661338147750939e-16,NA
RS,4,0.015262182357360255,0.015260804265786986,0.01526218235736035,0.01526080426578702,-9.540979117872439e-17,-3.469446951953614e-17,9.540979117872439e-17,3.469446951953614e-17,6.661338147750939e-16,NA
RS,5,0.014779022819767725,0.014774755865396724,0.01477902281976789,0.01477475586539667,-1.6479873021779667e-16,5.377642775528102e-17,1.6479873021779667e-16,5.377642775528102e-17,6.661338147750939e-16,NA
RS,6,0.012619639069320222,0.012615269414543856,0.01261963906932014,0.01261526941454387,8.153200337090993e-17,-1.3877787807814457e-17,8.153200337090993e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,7,0.01598073805016443,0.015977011956298887,0.01598073805016433,0.0159770119562989,1.0061396160665481e-16,-1.3877787807814457e-17,1.0061396160665481e-16,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,8,0.01367745791797848,0.013672728952333279,0.01367745791797847,0.01367272895233329,1.0408340855860843e-17,-1.214306433183765e-17,1.0408340855860843e-17,1.214306433183765e-17,6.661338147750939e-16,NA
RS,9,0.015650651229429106,0.015646638909483077,0.01565065122942905,0.01564663890948311,5.551115123125783e-17,-3.469446951953614e-17,5.551115123125783e-17,3.469446951953614e-17,6.661338147750939e-16,NA
RS,10,0.021502872773621357,0.021501675681097124,0.02150287277362133,0.0215016756810972,2.7755575615628914e-17,-7.632783294297951e-17,2.7755575615628914e-17,7.632783294297951e-17,6.661338147750939e-16,NA
RS,11,0.014477184128932185,0.014470671511392004,0.01447718412893228,0.01447067151139201,-9.540979117872439e-17,-5.204170427930421e-18,9.540979117872439e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RS,12,0.011462576248902437,0.011457309541543642,0.01146257624890242,0.01145730954154368,1.734723475976807e-17,-3.8163916471489756e-17,1.734723475976807e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,13,0.01554274908937452,0.015537042501526219,0.01554274908937456,0.01553704250152626,-3.9898639947466563e-17,-4.163336342344337e-17,3.9898639947466563e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,14,0.014882144721169775,0.014877124353027236,0.01488214472116978,0.01487712435302734,-5.204170427930421e-18,-1.0408340855860843e-16,5.204170427930421e-18,1.0408340855860843e-16,6.661338147750939e-16,NA
RS,15,0.015389737886898855,0.015387460784547512,0.01538973788689881,0.01538746078454749,4.5102810375396984e-17,2.2551405187698492e-17,4.5102810375396984e-17,2.2551405187698492e-17,6.661338147750939e-16,NA
RS,16,0.014564465705616111,0.014560659248216475,0.01456446570561612,0.01456065924821644,-8.673617379884035e-18,3.469446951953614e-17,8.673617379884035e-18,3.469446951953614e-17,6.661338147750939e-16,NA
RS,17,0.012758349868608897,0.012756204066239014,0.01275834986860887,0.01275620406623902,2.7755575615628914e-17,-5.204170427930421e-18,2.7755575615628914e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RS,18,0.01555572362645094,0.015553382468574663,0.01555572362645095,0.01555338246857474,-1.0408340855860843e-17,-7.806255641895632e-17,1.0408340855860843e-17,7.806255641895632e-17,6.661338147750939e-16,NA
RS,19,0.012518416237818002,0.01251590907988317,0.01251841623781804,0.01251590907988317,-3.8163916471489756e-17,0,3.8163916471489756e-17,0,6.661338147750939e-16,NA
RS,20,0.01806937578830198,0.018067781685824905,0.01806937578830191,0.01806778168582495,7.28583859910259e-17,-4.5102810375396984e-17,7.28583859910259e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
RS,21,0.015082174890216696,0.015074141302826265,0.01508217489021669,0.01507414130282621,5.204170427930421e-18,5.551115123125783e-17,5.204170427930421e-18,5.551115123125783e-17,6.661338147750939e-16,NA
RS,22,0.014150035990704446,0.014148449897879957,0.01415003599070442,0.01414844989787994,2.6020852139652106e-17,1.734723475976807e-17,2.6020852139652106e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RS,23,0.011131232799973767,0.01112996308092135,0.01113123279997375,0.01112996308092132,1.734723475976807e-17,2.949029909160572e-17,1.734723475976807e-17,2.949029909160572e-17,6.661338147750939e-16,NA
RS,24,0.016972088649542992,0.01697047043511152,0.01697208864954301,0.01697047043511149,-1.734723475976807e-17,3.122502256758253e-17,1.734723475976807e-17,3.122502256758253e-17,6.661338147750939e-16,NA
RS,25,0.009838408734886181,0.00983658021031523,0.00983840873488621,0.00983658021031519,-2.949029909160572e-17,3.9898639947466563e-17,2.949029909160572e-17,3.9898639947466563e-17,6.661338147750939e-16,NA
RS,26,0.011238223764966786,0.011237041769282407,0.0112382237649668,0.01123704176928239,-1.3877787807814457e-17,1.734723475976807e-17,1.3877787807814457e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RS,27,0.012941850438144262,0.012935474145808012,0.01294185043814424,0.01293547414580797,2.2551405187698492e-17,4.163336342344337e-17,2.2551405187698492e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,28,0.013976241697705328,0.013971662127658857,0.01397624169770539,0.01397166212765894,-6.245004513516506e-17,-8.326672684688674e-17,6.245004513516506e-17,8.326672684688674e-17,6.661338147750939e-16,NA
RS,29,0.015679062609170243,0.015676854995810615,0.01567906260917017,0.01567685499581055,7.28583859910259e-17,6.591949208711867e-17,7.28583859910259e-17,6.591949208711867e-17,6.661338147750939e-16,NA
RS,30,0.01820460561453012,0.01820160621878381,0.01820460561453013,0.01820160621878386,-1.0408340855860843e-17,-5.204170427930421e-17,1.0408340855860843e-17,5.204170427930421e-17,6.661338147750939e-16,NA
RS,31,0.01870681492031521,0.01870469979139139,0.01870681492031519,0.01870469979139142,2.0816681711721685e-17,-2.7755575615628914e-17,2.0816681711721685e-17,2.7755575615628914e-17,6.661338147750939e-16,NA
RS,32,0.011328044529338983,0.011325747627288059,0.01132804452933895,0.01132574762728812,3.2959746043559335e-17,-6.071532165918825e-17,3.2959746043559335e-17,6.071532165918825e-17,6.661338147750939e-16,NA
RS,33,0.012833437027648041,0.01283203637725419,0.01283343702764803,0.0128320363772542,1.214306433183765e-17,-1.0408340855860843e-17,1.214306433183765e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
RS,34,0.009156304851992205,0.00915272902898613,0.00915630485199217,0.00915272902898614,3.469446951953614e-17,-1.0408340855860843e-17,3.469446951953614e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
RS,35,0.01164818828719003,0.011643017934995503,0.01164818828719007,0.01164301793499549,-3.9898639947466563e-17,1.3877787807814457e-17,3.9898639947466563e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,36,0.019817520919758393,0.019809476594261584,0.01981752091975852,0.01980947659426149,-1.2836953722228372e-16,9.367506770274758e-17,1.2836953722228372e-16,9.367506770274758e-17,6.661338147750939e-16,NA
RS,37,0.013258094038280679,0.013256116071219829,0.0132580940382807,0.01325611607121985,-2.0816681711721685e-17,-2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,6.661338147750939e-16,NA
RS,38,0.015461564659524179,0.015456231956608727,0.01546156465952413,0.01545623195660874,4.85722573273506e-17,-1.214306433183765e-17,4.85722573273506e-17,1.214306433183765e-17,6.661338147750939e-16,NA
RS,39,0.015347101433912252,0.015343418281294555,0.0153471014339122,0.01534341828129451,5.204170427930421e-17,4.5102810375396984e-17,5.204170427930421e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
RS,40,0.01603926332238441,0.016038191542943395,0.01603926332238443,0.0160381915429434,-2.0816681711721685e-17,-3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,6.661338147750939e-16,NA
RS,41,0.015979201253421484,0.01597481550744399,0.01597920125342145,0.01597481550744395,3.469446951953614e-17,3.8163916471489756e-17,3.469446951953614e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,42,0.013555242917354665,0.01355440923278223,0.0135552429173545,0.01355440923278218,1.6479873021779667e-16,4.85722573273506e-17,1.6479873021779667e-16,4.85722573273506e-17,6.661338147750939e-16,NA
RS,43,0.017355577921606847,0.017351774370598635,0.01735557792160686,0.01735177437059865,-1.3877787807814457e-17,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,44,0.01153663518816462,0.011533926780512618,0.01153663518816462,0.01153392678051264,0,-2.2551405187698492e-17,0,2.2551405187698492e-17,6.661338147750939e-16,NA
RS,45,0.01777837325723607,0.01777419297895689,0.01777837325723608,0.01777419297895693,-1.0408340855860843e-17,-4.163336342344337e-17,1.0408340855860843e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,46,0.017854975336682958,0.017842106387814936,0.01785497533668289,0.0178421063878149,6.938893903907228e-17,3.469446951953614e-17,6.938893903907228e-17,3.469446951953614e-17,6.661338147750939e-16,NA
RS,47,0.01600728075851006,0.016002213512889215,0.01600728075850999,0.01600221351288922,6.938893903907228e-17,-3.469446951953614e-18,6.938893903907228e-17,3.469446951953614e-18,6.661338147750939e-16,NA
RS,48,0.010135594590413367,0.010133406656700952,0.01013559459041338,0.01013340665670099,-1.214306433183765e-17,-3.8163916471489756e-17,1.214306433183765e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,49,0.01293494768603852,0.012929891816213231,0.01293494768603853,0.01292989181621329,-1.0408340855860843e-17,-5.898059818321144e-17,1.0408340855860843e-17,5.898059818321144e-17,6.661338147750939e-16,NA
RS,50,0.015930819205760376,0.015924527539495883,0.01593081920576042,0.01592452753949589,-4.5102810375396984e-17,-6.938893903907228e-18,4.5102810375396984e-17,6.938893903907228e-18,6.661338147750939e-16,NA
RS,51,0.012573116018546725,0.012570888083040853,0.01257311601854675,0.01257088808304089,-2.42861286636753e-17,-3.8163916471489756e-17,2.42861286636753e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,52,0.013518549108208492,0.013515314702562748,0.0135185491082085,0.01351531470256271,-8.673617379884035e-18,3.8163916471489756e-17,8.673617379884035e-18,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,53,0.012687983319338158,0.012684955351750838,0.01268798331933811,0.01268495535175081,4.85722573273506e-17,2.7755575615628914e-17,4.85722573273506e-17,2.7755575615628914e-17,6.661338147750939e-16,NA
RS,54,0.017392847869596065,0.017387124878707298,0.01739284786959603,0.01738712487870735,3.469446951953614e-17,-5.204170427930421e-17,3.469446951953614e-17,5.204170427930421e-17,6.661338147750939e-16,NA
RS,55,0.017685983516553233,0.017683294420342163,0.01768598351655323,0.01768329442034215,3.469446951953614e-18,1.3877787807814457e-17,3.469446951953614e-18,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,56,0.019704447540903256,0.019699739201393653,0.01970444754090323,0.01969973920139366,2.7755575615628914e-17,-6.938893903907228e-18,2.7755575615628914e-17,6.938893903907228e-18,6.661338147750939e-16,NA
RS,57,0.008521158306996953,0.008518507905428485,0.00852115830699696,0.00851850790542845,-6.938893903907228e-18,3.469446951953614e-17,6.938893903907228e-18,3.469446951953614e-17,6.661338147750939e-16,NA
RS,58,0.008816795829146844,0.008814391336303434,0.00881679582914688,0.00881439133630342,-3.642919299551295e-17,1.3877787807814457e-17,3.642919299551295e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,59,0.012857789299118008,0.012855840570022533,0.01285778929911798,0.01285584057002259,2.7755575615628914e-17,-5.724587470723463e-17,2.7755575615628914e-17,5.724587470723463e-17,6.661338147750939e-16,NA
RS,60,0.017975477016520646,0.017974032634939404,0.01797547701652057,0.01797403263493943,7.632783294297951e-17,-2.42861286636753e-17,7.632783294297951e-17,2.42861286636753e-17,6.661338147750939e-16,NA
RS,61,0.01277812830342825,0.01277614032042235,0.0127781283034282,0.01277614032042233,4.85722573273506e-17,2.0816681711721685e-17,4.85722573273506e-17,2.0816681711721685e-17,6.661338147750939e-16,NA
RS,62,0.015879416572245973,0.015871937056943366,0.01587941657224607,0.01587193705694329,-9.71445146547012e-17,7.632783294297951e-17,9.71445146547012e-17,7.632783294297951e-17,6.661338147750939e-16,NA
RS,63,0.017231298606132893,0.01722917540300212,0.01723129860613288,0.01722917540300208,1.3877787807814457e-17,4.163336342344337e-17,1.3877787807814457e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,64,0.017280385582057217,0.017276763112196197,0.01728038558205717,0.01727676311219612,4.85722573273506e-17,7.632783294297951e-17,4.85722573273506e-17,7.632783294297951e-17,6.661338147750939e-16,NA
RS,65,0.01134981355182437,0.011347759961112315,0.01134981355182438,0.01134775996111233,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0408340855860843e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
RS,66,0.014972063805412855,0.01496373337565607,0.01497206380541281,0.014963733375656,4.5102810375396984e-17,7.112366251504909e-17,4.5102810375396984e-17,7.112366251504909e-17,6.661338147750939e-16,NA
RS,67,0.01547800979436647,0.015475704453122198,0.01547800979436656,0.01547570445312218,-9.020562075079397e-17,1.734723475976807e-17,9.020562075079397e-17,1.734723475976807e-17,6.661338147750939e-16,NA
RS,68,0.025055890887602048,0.02504868564627115,0.02505589088760199,0.0250486856462712,5.898059818321144e-17,-5.204170427930421e-17,5.898059818321144e-17,5.204170427930421e-17,6.661338147750939e-16,NA
RS,69,0.010984429376784738,0.010982632676862893,0.01098442937678472,0.01098263267686284,1.734723475976807e-17,5.377642775528102e-17,1.734723475976807e-17,5.377642775528102e-17,6.661338147750939e-16,NA
RS,70,0.014843954442755405,0.014841745094071521,0.01484395444275551,0.01484174509407144,-1.0581813203458523e-16,8.153200337090993e-17,1.0581813203458523e-16,8.153200337090993e-17,6.661338147750939e-16,NA
RS,71,0.011355244650761567,0.011353579663540062,0.01135524465076157,0.01135357966354009,-3.469446951953614e-18,-2.7755575615628914e-17,3.469446951953614e-18,2.7755575615628914e-17,6.661338147750939e-16,NA
RS,72,0.020628846531438545,0.020622981123214076,0.0206288465314385,0.0206229811232139,4.5102810375396984e-17,1.7694179454963432e-16,4.5102810375396984e-17,1.7694179454963432e-16,6.661338147750939e-16,NA
RS,73,0.015089550245198514,0.015088126871797915,0.01508955024519844,0.01508812687179789,7.45931094670027e-17,2.6020852139652106e-17,7.45931094670027e-17,2.6020852139652106e-17,6.661338147750939e-16,NA
RS,74,0.01584951779382226,0.015848329443305602,0.01584951779382227,0.01584832944330564,-1.0408340855860843e-17,-3.8163916471489756e-17,1.0408340855860843e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
RS,75,0.014539489127645754,0.014536807062221409,0.01453948912764576,0.01453680706222133,-5.204170427930421e-18,7.979727989493313e-17,5.204170427930421e-18,7.979727989493313e-17,6.661338147750939e-16,NA
RS,76,0.010884403293187005,0.010882490758330275,0.01088440329318696,0.01088249075833027,4.5102810375396984e-17,5.204170427930421e-18,4.5102810375396984e-17,5.204170427930421e-18,6.661338147750939e-16,NA
RS,77,0.011541231696998715,0.011539011767169897,0.01154123169699876,0.01153901176716991,-4.5102810375396984e-17,-1.214306433183765e-17,4.5102810375396984e-17,1.214306433183765e-17,6.661338147750939e-16,NA
RS,78,0.014984231098412808,0.014982112039244651,0.01498423109841286,0.01498211203924464,-5.204170427930421e-17,1.214306433183765e-17,5.204170427930421e-17,1.214306433183765e-17,6.661338147750939e-16,NA
RS,79,0.013531128026607437,0.01352790860122523,0.01353112802660753,0.01352790860122518,-9.367506770274758e-17,4.85722573273506e-17,9.367506770274758e-17,4.85722573273506e-17,6.661338147750939e-16,NA
RS,80,0.01268242053999953,0.012679671796268485,0.01268242053999954,0.01267967179626847,-1.0408340855860843e-17,1.5612511283791264e-17,1.0408340855860843e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
RS,81,0.010985091938807756,0.010983040992043593,0.01098509193880775,0.01098304099204361,6.938893903907228e-18,-1.734723475976807e-17,6.938893903907228e-18,1.734723475976807e-17,6.661338147750939e-16,NA
RS,82,0.015935014720389787,0.01593220495033389,0.01593501472038979,0.01593220495033399,-3.469446951953614e-18,-1.0061396160665481e-16,3.469446951953614e-18,1.0061396160665481e-16,6.661338147750939e-16,NA
RS,83,0.015705895686483343,0.01570382773589019,0.01570589568648333,0.01570382773589027,1.3877787807814457e-17,-7.979727989493313e-17,1.3877787807814457e-17,7.979727989493313e-17,6.661338147750939e-16,NA
RS,84,0.01842746437167061,0.018425248610735582,0.01842746437167071,0.01842524861073556,-1.0061396160665481e-16,2.0816681711721685e-17,1.0061396160665481e-16,2.0816681711721685e-17,6.661338147750939e-16,NA
RS,85,0.011169679325869484,0.011165012582591966,0.01116967932586948,0.01116501258259199,3.469446951953614e-18,-2.42861286636753e-17,3.469446951953614e-18,2.42861286636753e-17,6.661338147750939e-16,NA
RS,86,0.0150422112990541,0.015040436404744218,0.01504221129905402,0.01504043640474426,8.153200337090993e-17,-4.163336342344337e-17,8.153200337090993e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,87,0.024487272694879356,0.024466726228773508,0.02448727269487926,0.02446672622877358,9.71445146547012e-17,-7.28583859910259e-17,9.71445146547012e-17,7.28583859910259e-17,6.661338147750939e-16,NA
RS,88,0.0158135203194232,0.015809746822969987,0.01581352031942323,0.01580974682296992,-2.7755575615628914e-17,6.591949208711867e-17,2.7755575615628914e-17,6.591949208711867e-17,6.661338147750939e-16,NA
RS,89,0.020509123746714666,0.020505046868742334,0.02050912374671476,0.02050504686874229,-9.367506770274758e-17,4.5102810375396984e-17,9.367506770274758e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
RS,90,0.01562409174372862,0.015617552827018103,0.01562409174372862,0.0156175528270182,0,-9.71445146547012e-17,0,9.71445146547012e-17,6.661338147750939e-16,NA
RS,91,0.021031963237519456,0.02102538907514768,0.02103196323751938,0.02102538907514763,7.632783294297951e-17,5.204170427930421e-17,7.632783294297951e-17,5.204170427930421e-17,6.661338147750939e-16,NA
RS,92,0.012419626499746456,0.012417448844634398,0.01241962649974647,0.01241744884463444,-1.3877787807814457e-17,-4.163336342344337e-17,1.3877787807814457e-17,4.163336342344337e-17,6.661338147750939e-16,NA
RS,93,0.0127251428715324,0.012721580751660385,0.01272514287153241,0.01272158075166033,-1.0408340855860843e-17,5.551115123125783e-17,1.0408340855860843e-17,5.551115123125783e-17,6.661338147750939e-16,NA
