week_start,variable,q025,q25,median,q75,q975
2021-08-22,posterior_predictive_cases,5.975000000000001,20,32,47,89
2021-08-29,posterior_predictive_cases,5.975000000000001,17,27,41,81
2021-09-05,posterior_predictive_cases,4.975000000000001,16,26,38,80
2021-09-12,posterior_predictive_cases,4.975000000000001,15,25,37,64.04999999999995
2021-09-19,posterior_predictive_cases,3,14,22,34,66.04999999999995
2021-09-26,posterior_predictive_cases,4,12,22,33,61.02499999999998
2021-10-03,posterior_predictive_cases,4,13,20,30,65.02499999999998
2021-10-10,posterior_predictive_cases,3,13,20,32,59
2021-10-17,posterior_predictive_cases,3.9750000000000014,12,18,28,56
2021-10-24,posterior_predictive_cases,4,12,19,28,53.02499999999998
2021-10-31,posterior_predictive_cases,4,12,20,29,54
2021-11-07,posterior_predictive_cases,3,12,21,31,57.02499999999998
2021-11-14,posterior_predictive_cases,4,13,22,33,58
2021-11-21,posterior_predictive_cases,3.9750000000000014,15,22,34,65.02499999999998
2021-11-28,posterior_predictive_cases,4,16,26,38,72.02499999999998
2021-12-05,posterior_predictive_cases,6,16,26,39,88.07499999999993
2021-12-12,posterior_predictive_cases,6,18,29,43,89.04999999999995
2021-12-19,posterior_predictive_cases,7,21,34,52,91.02499999999998
2021-12-26,posterior_predictive_cases,8,23,37,58,105.02499999999998
2022-01-02,posterior_predictive_cases,14.975000000000001,42,66,99,186
2022-01-09,posterior_predictive_cases,18.975,49,79,119,212.07499999999993
2022-01-16,posterior_predictive_cases,22.975,71.75,113,167,319.0999999999999
2022-01-23,posterior_predictive_cases,34.975,97.75,151,214,409.1999999999998
2022-01-30,posterior_predictive_cases,41.95,120.75,197,301.25,571.025
2022-02-06,posterior_predictive_cases,51.95,171,279,409,744.2499999999998
2022-02-13,posterior_predictive_cases,77.975,247.75,386.5,584.25,1103.125
2022-02-20,posterior_predictive_cases,121.95,316.5,540.5,802,1507.3249999999998
2022-02-27,posterior_predictive_cases,182.925,474.5,742,1115.25,1967.5499999999997
2022-03-06,posterior_predictive_cases,229.75000000000003,616.75,999.5,1437.5,2710.999999999998
