week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2020-05-24,21,283,2020,24,18.85538345604068,29.278475844092537,17222305
2020-05-31,22,284,2020,27,20.478330251059823,2.032343225235332,17222305
2020-06-07,23,285,2020,17,23.23803218035802,2.716630748843006,17222305
2020-06-14,24,286,2020,15,20.268424423554787,12.182466327069688,17222305
2020-06-21,25,287,2020,4,21.505931369410483,1.7619139588224393,17222305
2020-06-28,26,288,2020,20,19.406578979713554,11.260246877087338,17222305
2020-07-05,27,289,2020,21,20.63582618105245,1.03503798240859,17222305
2020-07-12,28,290,2020,23,20.12725086370741,8.800937782781585,17222305
2020-07-19,29,291,2020,17,21.130217828984573,0.02055316651862201,17222305
2020-07-26,30,292,2020,9,20.32538755057444,20.602187257353382,17222305
2020-08-02,31,293,2020,12,18.767722537735345,0.12013934013088215,17222305
2020-08-09,32,294,2020,13,22.37508030006344,0.08577092443545677,17222305
2020-08-16,33,295,2020,11,20.986311525450848,41.343913927259344,17222305
2020-08-23,34,296,2020,6,18.695408026219972,3.0849867976057364,17222305
2020-08-30,35,297,2020,6,22.710633055179994,4.588611564756598,17222305
2020-09-06,36,298,2020,13,24.226797449437438,0.2549203152158595,17222305
2020-09-13,37,299,2020,3,24.753622652726857,8.144843999520724,17222305
2020-09-20,38,300,2020,4,21.583891231094956,78.73622322603669,17222305
2020-09-27,39,301,2020,16,26.684265624702597,0.7699590689694539,17222305
2020-10-04,40,302,2020,7,24.65402826444946,29.00159382657166,17222305
2020-10-11,41,303,2020,10,22.00971704315067,12.5448787312629,17222305
2020-10-18,42,304,2020,11,22.677745795440345,8.22799626128556,17222305
2020-10-25,43,305,2020,4,23.565465513962668,47.33832647726068,17222305
2020-11-01,44,306,2020,10,19.901248365921703,35.306491151908844,17222305
2020-11-08,45,307,2020,15,23.727617621675456,72.72101597364404,17222305
2020-11-15,46,308,2020,6,23.52698193057332,53.31607017201792,17222305
2020-11-22,47,309,2020,9,23.676147766535472,15.62847668742241,17222305
2020-11-29,48,310,2020,13,25.951843360542185,25.119640509983984,17222305
2020-12-06,49,311,2020,7,23.608014143296778,90.46626062321847,17222305
2020-12-13,50,312,2020,4,26.58712544637219,19.781846812528116,17222305
2020-12-20,51,313,2020,1,24.45929118679924,68.71691273030984,17222305
2020-12-27,52,314,2020,2,25.33447150930268,73.24720396912117,17222305
2021-01-03,53,315,2021,10,25.641930864189707,66.29762598068537,17220455
2021-01-10,1,316,2021,7,25.980131047786063,40.97828127993906,17220455
2021-01-17,2,317,2021,7,26.682760628208623,1.4745535179154208,17220455
2021-01-24,3,318,2021,3,27.984665290599867,0.36017505231797864,17220455
2021-01-31,4,319,2021,2,27.308919318703648,100.37448031043235,17220455
2021-02-07,5,320,2021,7,23.332850825234566,47.62825050189849,17220455
2021-02-14,6,321,2021,4,25.6395954412511,49.49311104691092,17220455
2021-02-21,7,322,2021,11,24.587127822313583,25.68319176024801,17220455
2021-02-28,8,323,2021,11,26.017263490620984,13.306117296019169,17220455
2021-03-07,9,324,2021,10,24.229556738796607,60.7453238576019,17220455
2021-03-14,10,325,2021,14,25.691440864130794,17.72082102976368,17220455
2021-03-21,11,326,2021,14,26.106969572204605,0.834466356776206,17220455
2021-03-28,12,327,2021,7,24.76340367965045,20.721833848183252,17220455
2021-04-04,13,328,2021,15,22.497018077369802,12.560154549249837,17220455
2021-04-11,14,329,2021,20,22.599377299123496,14.066793715240284,17220455
2021-04-18,15,330,2021,7,21.487951279726467,34.55196370113549,17220455
2021-04-25,16,331,2021,15,21.15993686699083,24.257243239943588,17220455
2021-05-02,17,332,2021,19,21.556204641335178,8.896597271545462,17220455
2021-05-09,18,333,2021,18,20.11646261850359,19.129422093491318,17220455
2021-05-16,19,334,2021,31,20.89270716956664,3.8444376256538475,17220455
2021-05-23,20,335,2021,8,21.928541703028905,1.9515779736502297,17220455
2021-05-30,21,336,2021,6,21.8915639775679,33.0028764134043,17220455
2021-06-06,22,337,2021,12,21.06041335877313,19.52447927860973,17220455
2021-06-13,23,338,2021,25,18.39548081281943,8.048547768593918,17220455
2021-06-20,24,339,2021,22,19.3760868301589,7.456718369818636,17220455
2021-06-27,25,340,2021,8,17.974984108615224,4.928679864854481,17220455
2021-07-04,26,341,2021,16,17.84604786970879,4.376845852788141,17220455
2021-07-11,27,342,2021,10,20.131640518455033,0.3802674963600081,17220455
2021-07-18,28,343,2021,12,18.050545553963477,3.4368834273028854,17220455
2021-07-25,29,344,2021,7,17.54532217050187,11.588820562894837,17220455
2021-08-01,30,345,2021,6,17.50265387955123,4.186858148799437,17220455
2021-08-08,31,346,2021,5,19.584062324897197,14.286536802076828,17220455
2021-08-15,32,347,2021,6,21.634902562801972,6.613664908402688,17220455
2021-08-22,33,348,2021,5,23.01424081099489,4.644643909153644,17220455
2021-08-29,34,349,2021,4,20.637348223727503,24.22355658719847,17220455
2021-09-05,35,350,2021,3,22.86341441537204,13.286646316763349,17220455
2021-09-12,36,351,2021,8,23.873639224207405,6.9844267420395685,17220455
2021-09-19,37,352,2021,9,21.864465068395372,5.013251657907738,17220455
2021-09-26,38,353,2021,5,23.438305514928715,26.96560899620977,17220455
2021-10-03,39,354,2021,5,21.969750921476088,28.639701327337587,17220455
2021-10-10,40,355,2021,3,21.779385805011266,48.999614462307036,17220455
2021-10-17,41,356,2021,3,19.591152444037867,40.37071303194097,17220455
2021-10-24,42,357,2021,3,22.046005741160943,39.589579035528374,17220455
2021-10-31,43,358,2021,7,21.27039423000891,76.7310540561332,17220455
2021-11-07,44,359,2021,6,19.989937689731406,23.363458650236467,17220455
2021-11-14,45,360,2021,4,21.827597610720456,59.79657688760918,17220455
2021-11-21,46,361,2021,4,22.51392106764167,29.67189034837657,17220455
2021-11-28,47,362,2021,10,23.85869426591092,37.56962642906623,17220455
2021-12-05,48,363,2021,6,21.99053713402321,55.8521328092368,17220455
2021-12-12,49,364,2021,2,25.391790811333955,103.85073213543758,17220455
2021-12-19,50,365,2021,0,22.68166512806679,30.439058219812477,17220455
2021-12-26,51,366,2021,0,23.841142306879117,82.88113457230916,17220455
2022-01-02,52,367,2022,7,24.838457344901414,95.91781875472252,17211760
2022-01-09,1,368,2022,4,23.910612651924055,77.77231037005639,17211760
2022-01-16,2,369,2022,5,26.23170378602149,7.451268430857013,17211760
2022-01-23,3,370,2022,5,26.583197655509856,19.608494309387396,17211760
2022-01-30,4,371,2022,8,25.21475079500245,68.78886944285341,17211760
2022-02-06,5,372,2022,7,23.62316123589291,103.97191746509411,17211760
2022-02-13,6,373,2022,2,24.21252391147546,79.33521584227536,17211760
2022-02-20,7,374,2022,10,25.222790552367236,29.863606332389388,17211760
2022-02-27,8,375,2022,8,26.757887431979714,1.2101545362299317,17211760
2022-03-06,9,376,2022,15,27.049951388357464,2.72457438596744,17211760
2022-03-13,10,377,2022,11,27.092427834312634,8.45148912122702,17211760
2022-03-20,11,378,2022,12,24.21002790579288,57.622742100533664,17211760
2022-03-27,12,379,2022,13,24.446540560350947,136.26076671759122,17211760
2022-04-03,13,380,2022,7,24.128040970290918,28.719715841824097,17211760
