mode,week_start,residual,observed,expected
high_q,2015-12-13,1.5551535531546128,4,1.3408381623253958
high_q,2015-12-20,-1.0760302949800862,0,1.3898122904444876
high_q,2015-12-27,-1.09171525779944,0,1.4407434888958446
high_q,2016-01-03,0.4555525682829453,4,3.299865999331163
high_q,2016-01-10,0.9881769525749712,7,3.996596721556946
high_q,2016-01-17,0.006545217312733284,5,5.90876289511611
high_q,2016-01-24,-0.2052918188202514,6,8.36046174207735
high_q,2016-01-31,1.1985709662434512,22,11.91232887064435
high_q,2016-02-07,-0.873828028268045,7,16.950173757508345
high_q,2016-02-14,-0.0523944067391283,20,24.123792504887334
high_q,2016-02-21,-0.5206634662504503,20,34.33114507086077
high_q,2016-02-28,0.4095898921589413,55,48.59471016604567
high_q,2016-03-06,1.0588127383506323,113,68.22456904817358
high_q,2016-03-13,0.7527264055519529,132,94.83794133232485
high_q,2016-03-20,0.6058448443550138,166,130.32006567694256
high_q,2016-03-27,0.6569221403076394,231,176.22016936757188
high_q,2016-04-03,0.904541145949097,353,233.24081110807907
high_q,2016-04-10,1.004044250866977,484,302.52347996177383
high_q,2016-04-17,1.1916425221520834,679,383.4873779496703
high_q,2016-04-24,1.6239432573261987,1046,475.19479496192014
high_q,2016-05-01,2.1152977226211624,1585,573.180979458924
high_q,2016-05-08,2.3582257373262956,2067,672.951816013385
high_q,2016-05-15,1.9017196967648953,1924,768.2839828063717
high_q,2016-05-22,1.7676538451405066,2005,852.1465974911214
high_q,2016-05-29,1.8357981309629032,2236,920.0085889980564
high_q,2016-06-05,1.5368113972449218,2036,966.3933009085956
high_q,2016-06-12,1.3210808792049467,1872,992.6370342575012
high_q,2016-06-19,0.8943172212974276,1490,994.1110159604825
high_q,2016-06-26,0.8534342247362742,1426,973.8090173365014
high_q,2016-07-03,0.6786655878832012,1238,930.9282517142462
high_q,2016-07-10,0.7598229493786517,1224,879.54126129992
high_q,2016-07-17,0.4760865874660243,961,819.5221030547709
high_q,2016-07-24,0.39344260279318755,838,751.9699414066718
high_q,2016-07-31,0.2730968561236328,706,682.3372874432862
high_q,2016-08-07,0.08263920524022898,563,616.0691330887947
high_q,2016-08-14,0.09357483418389488,510,554.1145632481387
high_q,2016-08-21,0.015456902300920413,435,498.338039077306
high_q,2016-08-28,-0.10831256278697696,360,448.0513334019804
high_q,2016-09-04,-0.381767415590811,268,405.18375114309396
high_q,2016-09-11,-0.24595607576230735,270,369.1300624154952
high_q,2016-09-18,-0.5098433614406069,205,340.7255765878533
high_q,2016-09-25,-0.4338414960006132,203,319.490974314351
high_q,2016-10-02,-0.4329157276529465,193,302.53521549838354
high_q,2016-10-09,-0.367904814061008,196,292.9904594838473
high_q,2016-10-16,-0.18374105705691007,221,289.5976035751713
high_q,2016-10-23,-0.45531803377273755,183,293.61665862130394
high_q,2016-10-30,-0.1870638698357908,230,303.22237743668154
high_q,2016-11-06,-0.05017866112124592,268,321.3113025786357
